-- Logs begin at Fri 2022-07-22 00:27:43 UTC, end at Fri 2022-07-22 02:35:02 UTC. --
Jul 22 01:58:43 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 22 01:58:43 ubuntu dstat.sh[91932]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 22 01:58:43 ubuntu dstat.sh[91932]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 22 02:16:19 ubuntu dstat.sh[91932]: 22-07 02:16:19| 21   5  71   1   0|5690M  299M  196M 1688M| 319k  306k|  20k  731k|2.00  97.9 |4478    11k|1.46 1.73 1.61|  0   0  34|   0     0 |   0     0 | 25  391    0  100    1
Jul 22 02:16:20 ubuntu dstat.sh[91932]: 22-07 02:16:20| 18   4  76   1   0|5726M  263M  196M 1688M| 258k  245k|   0  1481k|   0   152 |3693  6093 |1.46 1.73 1.61|1.0   0 3.0|   0     0 |   0     0 | 25  391    0  100    1
Jul 22 02:16:21 ubuntu dstat.sh[91932]: 22-07 02:16:21| 17   4  77   1   1|5700M  288M  196M 1688M| 253k  231k|   0  1121k|   0   159 |3562  6391 |1.46 1.73 1.61|  0   0 1.0|   0     0 |   0     0 | 25  392    0  100    1
Jul 22 02:16:22 ubuntu dstat.sh[91932]: 22-07 02:16:22| 16   4  77   0   0|5695M  294M  197M 1688M| 241k  229k|   0   852k|   0  97.0 |3203  5724 |1.46 1.73 1.61|2.0   0 2.0|   0     0 |   0     0 | 25  391    0   97    1
Jul 22 02:16:23 ubuntu dstat.sh[91932]: 22-07 02:16:23|  9   2  85   1   0|5694M  294M  197M 1688M| 147k  129k|   0   872k|   0   111 |3081  5187 |1.46 1.73 1.61|3.0   0   0|   0     0 |   0     0 | 25  392    0   97    1
Jul 22 02:16:24 ubuntu dstat.sh[91932]: 22-07 02:16:24| 30   5  62   3   0|5694M  294M  197M 1688M| 507k  500k|   0  1623k|   0   242 |6246    12k|1.42 1.72 1.61|3.0   0   0|   0     0 |   0     0 | 25  393    0   95    1
Jul 22 02:16:25 ubuntu dstat.sh[91932]: 22-07 02:16:25| 31   5  62   1   0|5694M  293M  197M 1689M| 602k  596k|   0  1637k|   0   229 |6243    12k|1.42 1.72 1.61|2.0   0   0|   0     0 |   0     0 | 25  392    0   98    1
Jul 22 02:16:26 ubuntu dstat.sh[91932]: 22-07 02:16:26| 26   4  66   2   0|5695M  292M  197M 1689M| 533k  526k|   0  1199k|   0   150 |4882  9141 |1.42 1.72 1.61|1.0   0   0|   0     0 |   0     0 | 25  392    0   98    1
Jul 22 02:16:27 ubuntu dstat.sh[91932]: 22-07 02:16:27| 28   4  65   3   0|5695M  291M  197M 1690M| 514k  506k|   0  1541k|   0   188 |5209  9210 |1.42 1.72 1.61|1.0   0   0|   0     0 |   0     0 | 25  392    0  100    1
Jul 22 02:16:28 ubuntu dstat.sh[91932]: 22-07 02:16:28| 28   3  64   2   0|5695M  291M  197M 1690M| 572k  556k|   0  1792k|   0   270 |5495    10k|1.42 1.72 1.61|3.0   0   0|   0     0 |   0     0 | 25  393    0   95    1
Jul 22 02:16:29 ubuntu dstat.sh[91932]: 22-07 02:16:29| 29   3  66   1   0|5696M  290M  197M 1690M| 565k  560k|   0  1292k|   0   183 |5379    10k|1.55 1.74 1.61|1.0   0   0|   0     0 |   0     0 | 25  392    0   97    1
Jul 22 02:16:30 ubuntu dstat.sh[91932]: 22-07 02:16:30| 25   3  69   1   1|5696M  289M  197M 1691M| 571k  565k|   0  1281k|   0   167 |4601  8555 |1.55 1.74 1.61|1.0   0   0|   0     0 |   0     0 | 25  391    0   98    1
Jul 22 02:16:31 ubuntu dstat.sh[91932]: 22-07 02:16:31| 12   1  84   1   0|5697M  289M  197M 1691M| 209k  200k|   0  1020k|   0   158 |3229  5412 |1.55 1.74 1.61|  0 1.0   0|   0     0 |   0     0 | 25  391    0   98    1
Jul 22 02:16:32 ubuntu dstat.sh[91932]: 22-07 02:16:32|  4   2  91   0   0|5697M  288M  197M 1691M|  80k   70k|   0   420k|   0  51.0 |2238  3776 |1.55 1.74 1.61|3.0   0 2.0|   0     0 |   0     0 | 25  392    0   95    1
Jul 22 02:16:33 ubuntu dstat.sh[91932]: 22-07 02:16:33| 18   2  80   1   0|5697M  288M  197M 1691M| 369k  362k|   0  1015k|   0   151 |3599  6250 |1.55 1.74 1.61|  0   0   0|   0     0 |   0     0 | 25  391    0   95    1
Jul 22 02:16:34 ubuntu dstat.sh[91932]: 22-07 02:16:34| 12   1  83   1   0|5697M  287M  197M 1691M| 233k  224k|   0   760k|   0   107 |3163  5474 |1.42 1.71 1.61|  0   0   0|   0     0 |   0     0 | 25  391    0   93    1
Jul 22 02:16:35 ubuntu dstat.sh[91932]: 22-07 02:16:35| 14   3  82   1   1|5697M  287M  197M 1691M| 294k  284k|   0  1125k|   0   137 |3348  5780 |1.42 1.71 1.61|1.0   0   0|   0     0 |   0     0 | 25  391    0   95    1
Jul 22 02:16:36 ubuntu dstat.sh[91932]: 22-07 02:16:36|  5   1  91   0   0|5697M  287M  197M 1691M|  78k   70k|   0   409k|   0  43.1 |2293  3796 |1.42 1.71 1.61|2.0   0   0|   0     0 |   0     0 | 25  392    0   89    1
Jul 22 02:16:37 ubuntu dstat.sh[91932]: 22-07 02:16:37| 10   1  84   2   0|5697M  287M  197M 1691M| 179k  172k|   0   722k|   0  97.8 |3215  5411 |1.42 1.71 1.61|  0   0   0|   0     0 |   0     0 | 25  391    0   90    1
Jul 22 02:16:38 ubuntu dstat.sh[91932]: 22-07 02:16:38| 13   3  81   2   0|5697M  287M  197M 1691M| 301k  286k|   0  1076k|   0   156 |3529  6056 |1.42 1.71 1.61|1.0   0   0|   0     0 |   0     0 | 25  391    0   90    1
Jul 22 02:16:39 ubuntu dstat.sh[91932]: 22-07 02:16:39| 11   1  84   1   0|5697M  287M  197M 1691M| 227k  220k|   0   784k|   0   106 |3247  5456 |1.31 1.68 1.60|  0   0   0|   0     0 |   0     0 | 25  391    0   87    1
Jul 22 02:16:40 ubuntu dstat.sh[91932]: 22-07 02:16:40| 13   1  83   1   0|5698M  287M  197M 1691M| 282k  273k|   0   868k|   0   126 |3218  5387 |1.31 1.68 1.60|  0   0   0|   0     0 |   0     0 | 25  391    0   89    1
Jul 22 02:16:41 ubuntu dstat.sh[91932]: 22-07 02:16:41|  8   2  88   1   0|5698M  287M  197M 1691M| 158k  146k|   0   408k|   0  47.0 |2286  3722 |1.31 1.68 1.60|2.0   0   0|   0     0 |   0     0 | 25  392    0   87    1
Jul 22 02:16:42 ubuntu dstat.sh[91932]: 22-07 02:16:42| 14   2  82   1   0|5700M  284M  197M 1692M| 163k  147k|   0   728k|   0   102 |3222  5458 |1.31 1.68 1.60|  0   0 2.0|   0     0 |   0     0 | 25  391    0   87    1
Jul 22 02:16:43 ubuntu dstat.sh[91932]: 22-07 02:16:43| 16   3  78   1   0|5700M  284M  197M 1692M| 472k  459k|   0  1028k|   0   135 |4013  6840 |1.31 1.68 1.60|  0   0   0|   0     0 |   0     0 | 25  391    0   90    1
Jul 22 02:16:44 ubuntu dstat.sh[91932]: 22-07 02:16:44| 10   2  83   1   0|5700M  284M  197M 1692M| 217k  197k|   0   880k|   0   128 |3112  5269 |1.28 1.67 1.59|3.0   0   0|   0     0 |   0     0 | 25  391    0   90    1
Jul 22 02:16:45 ubuntu dstat.sh[91932]: 22-07 02:16:45| 16   3  78   3   0|5700M  284M  197M 1692M| 268k  259k|   0  2845k|   0   521 |4188  6431 |1.28 1.67 1.59|1.0 2.0   0|   0     0 |   0     0 | 25  393    0   82    1
Jul 22 02:16:46 ubuntu dstat.sh[91932]: 22-07 02:16:46| 27   3  63   6   0|5701M  282M  197M 1692M| 400k  390k|   0  9894k|   0  1002 |6488  8565 |1.28 1.67 1.59|2.0   0 1.0|   0     0 |   0     0 | 25  393    0   88    1
Jul 22 02:16:47 ubuntu dstat.sh[91932]: 22-07 02:16:47| 27   6  65   2   1|5702M  281M  197M 1693M| 550k  540k|   0  1501k|   0   200 |6308    11k|1.28 1.67 1.59|1.0   0   0|   0     0 |   0     0 | 25  392    0   89    1
Jul 22 02:16:48 ubuntu dstat.sh[91932]: 22-07 02:16:48| 24   4  69   1   0|5703M  279M  197M 1693M| 490k  474k|   0  1212k|   0   173 |4645  8420 |1.28 1.67 1.59|  0   0   0|   0     0 |   0     0 | 25  391    0   90    1
Jul 22 02:16:49 ubuntu dstat.sh[91932]: 22-07 02:16:49| 10   2  88   1   0|5703M  279M  197M 1693M| 126k  122k|   0   396k|   0  42.0 |2358  3935 |1.18 1.64 1.58|1.0   0   0|   0     0 |   0     0 | 25  392    0   85    1
Jul 22 02:16:50 ubuntu dstat.sh[91932]: 22-07 02:16:50|  9   1  86   1   0|5703M  279M  197M 1694M| 135k  131k|   0  1035k|   0   154 |3049  5546 |1.18 1.64 1.58|  0   0   0|   0     0 |   0     0 | 25  391    0   86    1
Jul 22 02:16:51 ubuntu dstat.sh[91932]: 22-07 02:16:51| 24   6  66   2   0|5702M  279M  197M 1694M| 453k  438k|   0  2214k|   0   289 |4540  8102 |1.18 1.64 1.58|2.0   0   0|   0     0 |   0     0 | 25  392    0   81    1
Jul 22 02:16:52 ubuntu dstat.sh[91932]: 22-07 02:16:52| 29   4  63   2   0|5702M  279M  197M 1694M| 588k  582k|   0  1858k|   0   276 |5395    11k|1.18 1.64 1.58|1.0   0 2.0|   0     0 |   0     0 | 25  392    0   85    1
Jul 22 02:16:53 ubuntu dstat.sh[91932]: 22-07 02:16:53| 27   5  66   1   0|5703M  278M  197M 1694M| 556k  541k|   0  1013k|   0   133 |5211    10k|1.18 1.64 1.58|1.0   0   0|   0     0 |   0     0 | 25  392    0   84    1
Jul 22 02:16:54 ubuntu dstat.sh[91932]: 22-07 02:16:54| 28   5  63   4   0|5705M  268M  198M 1702M| 579k  573k|   0  5972k|   0   797 |6223  9586 |1.41 1.68 1.60|2.0   0 4.0|   0     0 |   0     0 | 25  393    0   85    1
Jul 22 02:16:55 ubuntu dstat.sh[91932]: 22-07 02:16:55| 31   4  63   2   1|5706M  267M  198M 1702M| 500k  483k|   0  1721k|   0   262 |5479    11k|1.41 1.68 1.60|2.0   0   0|   0     0 |   0     0 | 25  392    0   84    1
Jul 22 02:16:56 ubuntu dstat.sh[91932]: 22-07 02:16:56| 26   6  67   2   0|5707M  266M  198M 1702M| 553k  546k|   0   966k|   0   112 |5387    10k|1.41 1.68 1.60|2.0   0   0|   0     0 |   0     0 | 25  392    0   85    1
Jul 22 02:16:57 ubuntu dstat.sh[91932]: 22-07 02:16:57| 31   3  63   2   0|5707M  265M  198M 1703M| 563k  557k|   0  1761k|   0   265 |5524    11k|1.41 1.68 1.60|4.0   0   0|   0     0 |   0     0 | 25  393    0   85    1
Jul 22 02:16:58 ubuntu dstat.sh[91932]: 22-07 02:16:58| 28   3  66   1   0|5708M  264M  198M 1703M| 554k  547k|   0  1266k|   0   166 |5530    11k|1.41 1.68 1.60|1.0   0   0|   0     0 |   0     0 | 25  391    0   89    1
Jul 22 02:16:59 ubuntu dstat.sh[91932]: 22-07 02:16:59| 27   4  66   1   0|5708M  263M  198M 1703M| 540k  534k|   0  1162k|   0   164 |5475    10k|1.37 1.67 1.59|1.0   0   0|   0     0 |   0     0 | 25  391    0   89    1
Jul 22 02:17:00 ubuntu dstat.sh[91932]: 22-07 02:17:00| 28   4  64   2   0|5708M  263M  198M 1703M| 549k  543k|   0  1774k|   0   257 |5708    11k|1.37 1.67 1.59|4.0   0   0|   0     0 |   0     0 | 25  391    0   95    2
Jul 22 02:17:01 ubuntu dstat.sh[91932]: 22-07 02:17:01| 29   4  61   5   0|5708M  263M  198M 1704M| 528k  515k|  24k 1617k|1.00   228 |5906    11k|1.37 1.67 1.59|  0 2.0 3.0|   0     0 |   0     0 | 25  391    0   91    1
Jul 22 02:17:02 ubuntu dstat.sh[91932]: 22-07 02:17:02| 26   5  66   2   0|5709M  262M  198M 1704M| 492k  484k|   0   941k|   0   129 |4950  9329 |1.37 1.67 1.59|2.0   0 2.0|   0     0 |   0     0 | 25  391    0   93    1
Jul 22 02:17:03 ubuntu dstat.sh[91932]: 22-07 02:17:03| 26   5  66   1   0|5710M  261M  198M 1704M| 544k  536k|   0   976k|   0   146 |4750  8728 |1.37 1.67 1.59|2.0   0   0|   0     0 |   0     0 | 25  391    0   89    1
Jul 22 02:17:04 ubuntu dstat.sh[91932]: 22-07 02:17:04| 14   2  79   2   0|5710M  260M  198M 1705M| 279k  270k|   0  1419k|   0   199 |3891  6770 |1.43 1.68 1.60|  0   0   0|   0     0 |   0     0 | 25  390    0   90    1
Jul 22 02:17:05 ubuntu dstat.sh[91932]: 22-07 02:17:05| 16   3  80   2   0|5710M  260M  198M 1705M| 233k  223k|   0   900k|   0   127 |3516  5980 |1.43 1.68 1.60|1.0   0   0|   0     0 |   0     0 | 25  391    0   85    1
Jul 22 02:17:06 ubuntu dstat.sh[91932]: 22-07 02:17:06| 15   3  80   1   0|5710M  260M  198M 1705M| 316k  307k|   0   993k|   0   109 |3470  5906 |1.43 1.68 1.60|1.0   0   0|   0     0 |   0     0 | 25  390    0   86    1
Jul 22 02:17:07 ubuntu dstat.sh[91932]: 22-07 02:17:07| 10   2  82   3   0|5710M  260M  198M 1705M| 176k  170k|   0   716k|   0  97.9 |3247  5569 |1.43 1.68 1.60|3.0   0   0|   0     0 |   0     0 | 25  392    0   82    1
Jul 22 02:17:08 ubuntu dstat.sh[91932]: 22-07 02:17:08| 23   3  68   3   0|5711M  259M  198M 1705M| 511k  502k|   0  1936k|   0   336 |5636  9578 |1.43 1.68 1.60|  0   0   0|   0     0 |   0     0 | 25  391    0   84    1
Jul 22 02:17:09 ubuntu dstat.sh[91932]: 22-07 02:17:09| 10   1  86   1   1|5711M  259M  198M 1705M| 214k  201k|   0   573k|   0  80.1 |2666  4555 |1.31 1.65 1.59|1.0   0   0|   0     0 |   0     0 | 25  391    0   85    1
Jul 22 02:17:10 ubuntu dstat.sh[91932]: 22-07 02:17:10| 28   3  65   2   0|5710M  259M  198M 1705M| 505k  496k|   0  1543k|   0   230 |5550  9943 |1.31 1.65 1.59|1.0   0   0|   0     0 |   0     0 | 25  391    0   90    1
Jul 22 02:17:11 ubuntu dstat.sh[91932]: 22-07 02:17:11| 28   5  62   2   0|5711M  258M  198M 1706M| 517k  508k|   0  1950k|   0   297 |5417    11k|1.31 1.65 1.59|1.0   0   0|   0     0 |   0     0 | 25  392    0   88    1
Jul 22 02:17:12 ubuntu dstat.sh[91932]: 22-07 02:17:12| 27   4  65   2   0|5712M  257M  198M 1706M| 492k  484k|   0  1304k|   0   173 |5453    10k|1.31 1.65 1.59|2.0   0 2.0|   0     0 |   0     0 | 25  391    0   90    1
Jul 22 02:17:13 ubuntu dstat.sh[91932]: 22-07 02:17:13| 29   5  64   2   0|5713M  256M  198M 1706M| 505k  495k|   0    10M|   0   187 |6628  9144 |1.31 1.65 1.59|2.0   0 2.0|   0     0 |   0     0 | 25  390    0   92    1
Jul 22 02:17:14 ubuntu dstat.sh[91932]: 22-07 02:17:14|  8   1  88   1   0|5713M  255M  198M 1706M| 136k  125k|   0   591k|   0  80.9 |2881  4990 |1.21 1.62 1.58|  0   0   0|   0     0 |   0     0 | 25  390    0   92    1
Jul 22 02:17:15 ubuntu dstat.sh[91932]: 22-07 02:17:15| 25   4  67   2   0|5715M  253M  198M 1706M| 531k  518k|  20k 1404k|2.00   198 |4898  8460 |1.21 1.62 1.58|2.0   0   0|   0     0 |   0     0 | 25  391    0   92    1
Jul 22 02:17:16 ubuntu dstat.sh[91932]: 22-07 02:17:16|  9   2  85   1   0|5715M  253M  198M 1706M| 133k  123k|   0  2414k|   0   143 |2926  4716 |1.21 1.62 1.58|1.0   0   0|   0     0 |   0     0 | 25  391    0   92    1
Jul 22 02:17:17 ubuntu dstat.sh[91932]: 22-07 02:17:17| 30   5  64   2   0|5715M  252M  198M 1707M| 523k  506k|   0  1620k|   0   250 |5518    11k|1.21 1.62 1.58|1.0   0   0|   0     0 |   0     0 | 25  392    0   93    1
Jul 22 02:17:18 ubuntu dstat.sh[91932]: 22-07 02:17:18| 27   3  65   2   0|5716M  251M  198M 1707M| 504k  499k|   0  1305k|   0   185 |5387  9873 |1.21 1.62 1.58|1.0   0   0|   0     0 |   0     0 | 25  391    0   95    1
Jul 22 02:17:19 ubuntu dstat.sh[91932]: 22-07 02:17:19| 32   7  58   2   0|5718M  249M  199M 1707M| 609k  603k|   0  1386k|   0   198 |6446    20k|1.27 1.63 1.58|2.0   0  34|   0     0 |   0     0 | 25  391    0   99    1
Jul 22 02:17:20 ubuntu dstat.sh[91932]: 22-07 02:17:20|  9   1  88   0   0|5718M  249M  199M 1707M| 129k  124k|   0   526k|   0  73.7 |2695  4481 |1.27 1.63 1.58|  0   0   0|   0     0 |   0     0 | 25  390    0   99    1
Jul 22 02:17:21 ubuntu dstat.sh[91932]: 22-07 02:17:21| 21   5  72   2   0|5726M  240M  199M 1708M| 337k  313k|   0   968k|   0   135 |3923  6421 |1.27 1.63 1.58|  0   0 4.0|   0     0 |   0     0 | 25  390    0   99    1
Jul 22 02:17:22 ubuntu dstat.sh[91932]: 22-07 02:17:22| 18   4  77   1   0|5741M  225M  199M 1708M| 275k  260k|  96k 1455k|1.00   112 |3429  5769 |1.27 1.63 1.58|3.0   0 2.0|   0     0 |   0     0 | 25  391    0   97    1
Jul 22 02:17:23 ubuntu dstat.sh[91932]: 22-07 02:17:23| 18   3  78   0   0|5721M  245M  199M 1708M| 325k  315k|   0   967k|   0   113 |3740  7024 |1.27 1.63 1.58|2.0   0   0|   0     0 |   0     0 | 25  393    0   98    1
Jul 22 02:17:24 ubuntu dstat.sh[91932]: 22-07 02:17:24| 30   5  61   3   0|5721M  245M  199M 1708M| 576k  571k|   0  2294k|   0   349 |6467    14k|1.25 1.62 1.58|2.0   0   0|   0     0 |   0     0 | 25  391    0  102    1
Jul 22 02:17:25 ubuntu dstat.sh[91932]: 22-07 02:17:25| 34   6  60   1   0|5722M  242M  199M 1709M| 774k  767k|   0  1157k|   0   142 |6323    12k|1.25 1.62 1.58|1.0   0   0|   0     0 |   0     0 | 25  392    0  104    1
Jul 22 02:17:26 ubuntu dstat.sh[91932]: 22-07 02:17:26| 23   3  72   1   0|5723M  242M  199M 1709M| 440k  431k|   0  1174k|   0   167 |4299  7400 |1.25 1.62 1.58|  0   0   0|   0     0 |   0     0 | 25  390    0  100    1
Jul 22 02:17:27 ubuntu dstat.sh[91932]: 22-07 02:17:27| 16   3  77   4   0|5723M  242M  199M 1709M| 264k  258k|   0  5930k|   0   408 |4262  6479 |1.25 1.62 1.58|  0   0   0|   0     0 |   0     0 | 25  391    0  100    1
Jul 22 02:17:28 ubuntu dstat.sh[91932]: 22-07 02:17:28| 10   2  87   0   0|5723M  241M  199M 1710M| 134k  117k|   0   511k|   0  58.9 |2699  4697 |1.25 1.62 1.58|1.0   0   0|   0     0 |   0     0 | 25  391    0   97    1
Jul 22 02:17:29 ubuntu dstat.sh[91932]: 22-07 02:17:29| 30   4  63   2   0|5723M  241M  199M 1710M| 597k  582k|   0  1867k|   0   277 |5805    11k|1.23 1.61 1.57|1.0   0   0|   0     0 |   0     0 | 25  391    0  102    1
Jul 22 02:17:30 ubuntu dstat.sh[91932]: 22-07 02:17:30| 25   5  67   1   0|5723M  240M  199M 1710M| 482k  476k|   0  1121k|   0   132 |5410    10k|1.23 1.61 1.57|1.0   0   0|   0     0 |   0     0 | 25  391    0   99    1
Jul 22 02:17:31 ubuntu dstat.sh[91932]: 22-07 02:17:31| 29   3  65   2   0|5724M  239M  199M 1710M| 537k  530k|   0  1231k|   0   165 |5131  9412 |1.23 1.61 1.57|2.0   0   0|   0     0 |   0     0 | 25  392    0   99    1
Jul 22 02:17:32 ubuntu dstat.sh[91932]: 22-07 02:17:32| 27   6  63   2   0|5724M  239M  199M 1710M| 510k  500k|   0  1831k|   0   258 |6190    11k|1.23 1.61 1.57|3.0   0 2.0|   0     0 |   0     0 | 25  390    0  100    1
Jul 22 02:17:33 ubuntu dstat.sh[91932]: 22-07 02:17:33| 26   4  68   1   0|5729M  234M  199M 1711M| 519k  512k|   0  1123k|   0   130 |5156    10k|1.23 1.61 1.57|2.0   0   0|   0     0 |   0     0 | 25  391    0  100    1
Jul 22 02:17:34 ubuntu dstat.sh[91932]: 22-07 02:17:34| 21   4  71   2   0|5729M  233M  199M 1711M| 513k  506k|   0  1405k|   0   198 |4740  9150 |1.21 1.60 1.57|1.0   0   0|   0     0 |   0     0 | 25  390    0  105    1
Jul 22 02:17:35 ubuntu dstat.sh[91932]: 22-07 02:17:35| 13   2  83   1   0|5729M  233M  199M 1711M| 253k  242k|   0  1139k|   0   163 |3550  6006 |1.21 1.60 1.57|  0   0   0|   0     0 |   0     0 | 25  390    0  107    1
Jul 22 02:17:36 ubuntu dstat.sh[91932]: 22-07 02:17:36|  7   1  89   0   0|5729M  233M  199M 1711M| 121k  112k|   0   344k|   0  32.0 |2245  3660 |1.21 1.60 1.57|1.0   0   0|   0     0 |   0     0 | 25  391    0  105    1
Jul 22 02:17:37 ubuntu dstat.sh[91932]: 22-07 02:17:37| 15   2  81   2   0|5729M  233M  199M 1711M| 275k  267k|   0  1108k|   0   152 |3598  6234 |1.21 1.60 1.57|  0   0   0|   0     0 |   0     0 | 25  390    0  105    1
Jul 22 02:17:38 ubuntu dstat.sh[91932]: 22-07 02:17:38| 10   3  84   1   0|5729M  233M  199M 1711M| 191k  175k|   0   788k|   0   116 |3222  5220 |1.21 1.60 1.57|1.0   0   0|   0     0 |   0     0 | 25  390    0  103    1
Jul 22 02:17:39 ubuntu dstat.sh[91932]: 22-07 02:17:39| 17   3  78   1   0|5729M  233M  199M 1711M| 290k  271k|   0  1042k|   0   141 |4196  7515 |1.11 1.57 1.56|1.0   0   0|   0     0 |   0     0 | 25  393    0  103    1
Jul 22 02:17:40 ubuntu dstat.sh[91932]: 22-07 02:17:40| 30   4  64   3   0|5729M  232M  199M 1712M| 572k  562k|   0  2049k|   0   305 |6166    11k|1.11 1.57 1.56|1.0   0   0|   0     0 |   0     0 | 25  391    0  107    1
Jul 22 02:17:41 ubuntu dstat.sh[91932]: 22-07 02:17:41| 26   4  66   1   0|5731M  230M  199M 1712M| 531k  519k|   0  1158k|   0   140 |5380    10k|1.11 1.57 1.56|1.0   0   0|   0     0 |   0     0 | 25  391    0  107    1
Jul 22 02:17:42 ubuntu dstat.sh[91932]: 22-07 02:17:42| 28   4  65   1   0|5731M  229M  199M 1712M| 549k  535k|   0  1459k|   0   175 |5556    10k|1.11 1.57 1.56|2.0   0 2.0|   0     0 |   0     0 | 25  391    0  105    1
Jul 22 02:17:43 ubuntu dstat.sh[91932]: 22-07 02:17:43| 12   2  84   1   0|5731M  229M  199M 1712M| 183k  173k|   0   792k|   0   104 |3220  5378 |1.11 1.57 1.56|  0   0   0|   0     0 |   0     0 | 25  390    0  106    1
Jul 22 02:17:44 ubuntu dstat.sh[91932]: 22-07 02:17:44| 18   2  76   2   0|5731M  229M  199M 1713M| 335k  322k|   0  1487k|   0   200 |4509  7611 |1.10 1.56 1.56|  0   0   0|   0     0 |   0     0 | 25  391    0  104    1
Jul 22 02:17:45 ubuntu dstat.sh[91932]: 22-07 02:17:45| 17   5  79   1   0|5732M  229M  199M 1713M| 320k  299k|   0   921k|   0   115 |3985  6988 |1.10 1.56 1.56|2.0   0   0|   0     0 |   0     0 | 25  392    0  104    1
Jul 22 02:17:46 ubuntu dstat.sh[91932]: 22-07 02:17:46| 29   4  63   2   1|5731M  229M  200M 1713M| 494k  490k|   0  1945k|   0   260 |5418    10k|1.10 1.56 1.56|1.0   0   0|   0     0 |   0     0 | 25  391    0  103    1
Jul 22 02:17:47 ubuntu dstat.sh[91932]: 22-07 02:17:47| 30   4  63   2   0|5732M  228M  200M 1713M| 563k  555k|   0  3182k|   0   256 |5595    10k|1.10 1.56 1.56|3.0   0   0|   0     0 |   0     0 | 25  391    0  106    1
Jul 22 02:17:48 ubuntu dstat.sh[91932]: 22-07 02:17:48| 30   4  65   2   0|5733M  226M  200M 1713M| 613k  600k|   0  1105k|   0   138 |5061  9539 |1.10 1.56 1.56|2.0   0   0|   0     0 |   0     0 | 25  391    0  103    1
Jul 22 02:17:49 ubuntu dstat.sh[91932]: 22-07 02:17:49| 10   3  85   1   0|5733M  226M  200M 1713M| 214k  200k|   0   939k|   0   122 |3216  5500 |1.25 1.58 1.57|  0   0   0|   0     0 |   0     0 | 25  390    0  104    1
Jul 22 02:17:50 ubuntu dstat.sh[91932]: 22-07 02:17:50| 14   2  83   1   0|5733M  226M  200M 1714M| 299k  286k|   0   867k|   0   119 |3197  5449 |1.25 1.58 1.57|  0   0   0|   0     0 |   0     0 | 25  390    0  102    1
Jul 22 02:17:51 ubuntu dstat.sh[91932]: 22-07 02:17:51| 23   3  71   0   0|5733M  226M  200M 1714M| 352k  336k|   0   930k|   0   105 |3825  6905 |1.25 1.58 1.57|1.0   0   0|   0     0 |   0     0 | 25  391    0  103    1
Jul 22 02:17:52 ubuntu dstat.sh[91932]: 22-07 02:17:52| 17   2  77   1   0|5733M  226M  200M 1714M| 344k  327k|   0  1891k|   0   184 |4573  7740 |1.25 1.58 1.57|  0   0 2.0|   0     0 |   0     0 | 25  390    0  100    1
Jul 22 02:17:53 ubuntu dstat.sh[91932]: 22-07 02:17:53| 20   4  75   1   0|5733M  226M  200M 1714M| 362k  350k|   0  1208k|   0   160 |4411  7708 |1.25 1.58 1.57|1.0   0   0|   0     0 |   0     0 | 25  392    0  100    1
Jul 22 02:17:54 ubuntu dstat.sh[91932]: 22-07 02:17:54| 30   4  62   2   0|5733M  225M  200M 1714M| 585k  577k|   0  1899k|   0   282 |6022    11k|1.31 1.59 1.57|  0 1.0   0|   0     0 |   0     0 | 25  391    0  102    1
Jul 22 02:17:55 ubuntu dstat.sh[91932]: 22-07 02:17:55| 26   4  68   1   1|5738M  220M  200M 1714M| 501k  493k|   0   941k|   0   122 |5110    10k|1.31 1.59 1.57|1.0   0   0|   0     0 |   0     0 | 25  392    0  102    1
Jul 22 02:17:56 ubuntu dstat.sh[91932]: 22-07 02:17:56| 26   4  67   1   0|5739M  218M  200M 1715M| 640k  633k|   0  1079k|   0   142 |5203  9195 |1.31 1.59 1.57|6.0   0   0|   0     0 |   0     0 | 25  392    0   95    2
Jul 22 02:17:57 ubuntu dstat.sh[91932]: 22-07 02:17:57| 34   4  59   4   0|5739M  218M  200M 1715M| 545k  539k|   0  9452k|   0   521 |6368    11k|1.31 1.59 1.57|1.0   0   0|   0     0 |   0     0 | 25  391    0   99    1
Jul 22 02:17:58 ubuntu dstat.sh[91932]: 22-07 02:17:58| 26   3  67   1   0|5740M  217M  200M 1715M| 452k  445k|   0   979k|   0   118 |4987  9502 |1.31 1.59 1.57|1.0   0   0|   0     0 |   0     0 | 25  391    0   91    1
Jul 22 02:17:59 ubuntu dstat.sh[91932]: 22-07 02:17:59| 29   3  67   0   0|5741M  217M  200M 1715M| 613k  597k|   0   866k|   0   112 |5249  9394 |1.21 1.56 1.56|2.0   0   0|   0     0 |   0     0 | 25  393    0   91    1
Jul 22 02:18:00 ubuntu dstat.sh[91932]: 22-07 02:18:00| 31   4  62   2   0|5740M  217M  200M 1716M| 545k  539k|   0  1830k|   0   276 |5098  9793 |1.21 1.56 1.56|1.0 1.0   0|   0     0 |   0     0 | 25  391    0   90    1
