-- Logs begin at Thu 2022-05-12 19:17:07 UTC, end at Thu 2022-05-12 20:56:07 UTC. --
May 12 20:17:53 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
May 12 20:17:53 ubuntu dstat.sh[79421]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
May 12 20:17:53 ubuntu dstat.sh[79421]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 12 20:37:10 ubuntu dstat.sh[79421]: 12-05 20:37:10| 22   4  64  10   0|5953M  186M  192M 1555M| 410k  382k|   0  1129k|   0   133 |4721  8113 |1.22 1.62 1.59|2.0   0   0|   0     0 |   0     0 | 25  297    0   94    0
May 12 20:37:11 ubuntu dstat.sh[79421]: 12-05 20:37:11| 20   4  63  10   0|5955M  184M  192M 1555M| 316k  295k|   0   737k|   0  73.7 |3709  6550 |1.22 1.62 1.59|3.0 1.0 3.0|   0     0 |   0     0 | 25  297    0   94    0
May 12 20:37:12 ubuntu dstat.sh[79421]: 12-05 20:37:12| 24   4  66   7   0|5956M  183M  192M 1555M| 469k  453k|   0   654k|   0  69.2 |4163  7061 |1.36 1.64 1.60|4.0   0   0|   0     0 |   0     0 | 25  296    0   92    0
May 12 20:37:13 ubuntu dstat.sh[79421]: 12-05 20:37:13| 26   2  65   4   0|5956M  183M  192M 1556M| 505k  480k|   0  1122k|   0   143 |4747  8453 |1.36 1.64 1.60|4.0   0   0|   0     0 |   0     0 | 25  297    0   94    0
May 12 20:37:14 ubuntu dstat.sh[79421]: 12-05 20:37:14| 26   3  63   8   0|5956M  182M  193M 1556M| 509k  495k|   0  1300k|   0   172 |5292  9329 |1.36 1.64 1.60|1.0   0   0|   0     0 |   0     0 | 25  297    0   96    0
May 12 20:37:15 ubuntu dstat.sh[79421]: 12-05 20:37:15| 28   3  63   5   0|5957M  181M  193M 1556M| 520k  497k|   0  2359k|   0   140 |4947  8375 |1.36 1.64 1.60|5.0   0   0|   0     0 |   0     0 | 25  297    0   95    0
May 12 20:37:16 ubuntu dstat.sh[79421]: 12-05 20:37:16| 25   2  66   5   0|5957M  181M  193M 1556M| 577k  554k|   0  1176k|   0   157 |4784  8641 |1.36 1.64 1.60|8.0 1.0   0|   0     0 |   0     0 | 25  298    0   96    0
May 12 20:37:17 ubuntu dstat.sh[79421]: 12-05 20:37:17| 22   2  60  15   0|5957M  181M  193M 1556M| 302k  285k|   0  1038k|   0   133 |4521  8244 |1.41 1.65 1.60|4.0   0   0|   0     0 |   0     0 | 25  298    0   97    0
May 12 20:37:18 ubuntu dstat.sh[79421]: 12-05 20:37:18| 24   4  65   7   0|5957M  181M  193M 1556M| 510k  455k|   0  1097k|   0   139 |5146  8910 |1.41 1.65 1.60|1.0 1.0   0|   0     0 |   0     0 | 25  298    0   98    0
May 12 20:37:19 ubuntu dstat.sh[79421]: 12-05 20:37:19| 28   3  62   6   0|5957M  180M  193M 1557M| 684k  491k|   0  1496k|   0   221 |5074  8788 |1.41 1.65 1.60|3.0   0   0|   0     0 |   0     0 | 25  297    0  100    0
May 12 20:37:20 ubuntu dstat.sh[79421]: 12-05 20:37:20| 26   3  62   7   0|5957M  180M  193M 1557M| 483k  463k|   0  1541k|   0   220 |5088  9028 |1.41 1.65 1.60|2.0   0   0|   0     0 |   0     0 | 25  298    0  102    0
May 12 20:37:21 ubuntu dstat.sh[79421]: 12-05 20:37:21| 27   3  68   1   1|5959M  178M  193M 1557M| 631k  599k|   0   677k|   0  92.1 |4214  7046 |1.41 1.65 1.60|7.0   0 2.0|   0     0 |   0     0 | 25  297    0  106    0
May 12 20:37:22 ubuntu dstat.sh[79421]: 12-05 20:37:22| 30   4  61   3   0|5959M  177M  193M 1557M| 729k  709k|   0  2193k|   0   298 |5940    10k|1.62 1.69 1.61|5.0   0   0|   0     0 |   0     0 | 25  297    0  108    0
May 12 20:37:23 ubuntu dstat.sh[79421]: 12-05 20:37:23| 40   7  52   2   1|5961M  175M  193M 1558M| 644k  625k|4099B 1757k|1.00   172 |4863  8091 |1.62 1.69 1.61|2.0   0  15|   0     0 |   0     0 | 25  297    0  105    0
May 12 20:37:24 ubuntu dstat.sh[79421]: 12-05 20:37:24| 37   3  57   1   0|5963M  173M  193M 1558M| 811k  796k|   0  1118k|   0   115 |4513  7736 |1.62 1.69 1.61|3.0   0 1.0|   0     0 |   0     0 | 25  298    0  105    0
May 12 20:37:25 ubuntu dstat.sh[79421]: 12-05 20:37:25| 38   6  54   1   0|5968M  167M  193M 1558M| 437k  414k|   0   871k|   0  61.9 |3428  5133 |1.62 1.69 1.61|9.0   0  18|   0     0 |   0     0 | 25  298    0  106    0
May 12 20:37:26 ubuntu dstat.sh[79421]: 12-05 20:37:26| 37  12  49   1   0|5980M  155M  193M 1559M| 426k  406k|  95k 1402k|21.0  71.1 |5723  9104 |1.62 1.69 1.61|3.0   0  25|   0     0 |   0     0 | 26  298    0  106    0
May 12 20:37:27 ubuntu dstat.sh[79421]: 12-05 20:37:27| 36  12  47   3   0|6006M  157M  192M 1534M| 438k  417k|  11M 1112k| 425   110 |7607    14k|1.49 1.66 1.60|3.0   0 4.0|   0     0 |   0     0 | 26  299    0  106    0
May 12 20:37:28 ubuntu dstat.sh[79421]: 12-05 20:37:28| 39   7  51   3   0|6064M  129M  186M 1511M| 359k  313k|7783k 1542k| 267   196 |6003    10k|1.49 1.66 1.60|3.0   0   0|   0     0 |   0     0 | 26  298    0  107    0
May 12 20:37:29 ubuntu dstat.sh[79421]: 12-05 20:37:29| 45   5  46   0   0|6077M  220M  181M 1416M| 517k  482k|  12k  999k|3.00  97.9 |4215  6657 |1.49 1.66 1.60|3.0   0   0|   0     0 |   0     0 | 26  300    0  103    0
May 12 20:37:30 ubuntu dstat.sh[79421]: 12-05 20:37:30| 44   6  51   1   0|5968M  329M  181M 1417M| 641k  592k|   0  1194k|   0   134 |4953  9810 |1.49 1.66 1.60|1.0   0 6.0|   0     0 |   0     0 | 25  298    0  103    0
May 12 20:37:31 ubuntu dstat.sh[79421]: 12-05 20:37:31| 33   7  56   3   0|5975M  322M  181M 1417M| 561k  543k| 132k 8199k|3.00   270 |4421  6845 |1.49 1.66 1.60|3.0   0  28|   0     0 |   0     0 | 25  299    0  100    0
May 12 20:37:32 ubuntu dstat.sh[79421]: 12-05 20:37:32| 16   2  80   1   0|5975M  322M  181M 1417M| 313k  295k|   0  1352k|   0   169 |4025  6812 |1.45 1.65 1.60|2.0   0   0|   0     0 |   0     0 | 25  299    0  101    0
May 12 20:37:33 ubuntu dstat.sh[79421]: 12-05 20:37:33| 17   3  77   2   0|5975M  321M  181M 1417M| 297k  279k|   0  1385k|   0   168 |3761  6724 |1.45 1.65 1.60|1.0   0   0|   0     0 |   0     0 | 25  298    0   98    0
May 12 20:37:34 ubuntu dstat.sh[79421]: 12-05 20:37:34| 12   2  84   1   0|5968M  328M  181M 1417M| 291k  268k|   0   783k|   0  74.9 |2934  4834 |1.45 1.65 1.60|1.0   0   0|   0     0 |   0     0 | 25  299    0   99    0
May 12 20:37:35 ubuntu dstat.sh[79421]: 12-05 20:37:35| 19   5  74   2   0|5968M  328M  181M 1417M| 377k  346k|4106B 1632k|1.00   223 |4226  7396 |1.45 1.65 1.60|1.0   0   0|   0     0 |   0     0 | 25  299    0   94    0
May 12 20:37:36 ubuntu dstat.sh[79421]: 12-05 20:37:36|  8   1  87   1   0|5967M  328M  181M 1418M| 181k  159k|   0  2412k|   0   244 |2780  4208 |1.45 1.65 1.60|1.0   0 1.0|   0     0 |   0     0 | 25  299    0   95    0
May 12 20:37:37 ubuntu dstat.sh[79421]: 12-05 20:37:37| 14   2  82   0   0|5967M  328M  182M 1418M| 212k  184k|  36k 1076k|1.00   133 |3603  6024 |1.33 1.62 1.59|2.0   0   0|   0     0 |   0     0 | 25  298    0   91    0
May 12 20:37:38 ubuntu dstat.sh[79421]: 12-05 20:37:38| 15   3  79   2   0|5967M  328M  182M 1418M| 336k  301k|   0  1226k|   0   142 |3581  6292 |1.33 1.62 1.59|2.0   0   0|   0     0 |   0     0 | 25  298    0   93    0
May 12 20:37:39 ubuntu dstat.sh[79421]: 12-05 20:37:39| 15   2  82   1   1|5967M  328M  182M 1418M| 364k  305k|   0  1046k|   0   124 |3260  5509 |1.33 1.62 1.59|1.0   0   0|   0     0 |   0     0 | 25  298    0   93    1
May 12 20:37:40 ubuntu dstat.sh[79421]: 12-05 20:37:40| 14   2  82   1   0|5967M  328M  182M 1418M| 233k  209k|   0   712k|   0  82.1 |3026  5049 |1.33 1.62 1.59|3.0   0   0|   0     0 |   0     0 | 25  298    0   95    0
May 12 20:37:41 ubuntu dstat.sh[79421]: 12-05 20:37:41|  9   1  87   1   0|5967M  328M  182M 1418M| 127k  105k|   0   706k|   0  70.8 |2689  4366 |1.33 1.62 1.59|3.0   0 2.0|   0     0 |   0     0 | 25  299    0   89    0
May 12 20:37:42 ubuntu dstat.sh[79421]: 12-05 20:37:42| 17   2  78   1   0|5967M  328M  182M 1418M| 360k  330k|   0  1267k|   0   165 |3839  6548 |1.47 1.64 1.60|1.0   0   0|   0     0 |   0     0 | 25  298    0   89    0
May 12 20:37:43 ubuntu dstat.sh[79421]: 12-05 20:37:43| 21   2  74   1   0|5967M  327M  182M 1418M| 329k  286k|   0   879k|   0   117 |3289  5542 |1.47 1.64 1.60|1.0   0   0|   0     0 |   0     0 | 25  299    0   80    0
May 12 20:37:44 ubuntu dstat.sh[79421]: 12-05 20:37:44|  8   1  89   0   0|5967M  327M  182M 1418M| 174k  153k|   0   737k|   0  73.1 |2483  4049 |1.47 1.64 1.60|2.0   0   0|   0     0 |   0     0 | 25  299    0   80    0
May 12 20:37:45 ubuntu dstat.sh[79421]: 12-05 20:37:45| 21   4  73   1   0|5967M  327M  182M 1418M| 554k  521k|   0  1405k|   0   162 |4042  7085 |1.47 1.64 1.60|1.0   0   0|   0     0 |   0     0 | 25  298    0   75    0
May 12 20:37:46 ubuntu dstat.sh[79421]: 12-05 20:37:46| 16   2  80   1   0|5967M  327M  182M 1419M| 357k  309k|   0  2172k|   0   163 |3565  5528 |1.47 1.64 1.60|1.0   0   0|   0     0 |   0     0 | 25  299    0   75    0
May 12 20:37:47 ubuntu dstat.sh[79421]: 12-05 20:37:47| 12   2  83   0   0|5967M  327M  182M 1419M| 233k  208k|   0   480k|   0  55.0 |2917  4729 |1.43 1.63 1.60|2.0   0   0|   0     0 |   0     0 | 25  300    0   76    0
May 12 20:37:48 ubuntu dstat.sh[79421]: 12-05 20:37:48| 30   3  63   2   0|5967M  327M  182M 1419M| 574k  532k|   0  1529k|   0   192 |4671  7748 |1.43 1.63 1.60|1.0   0   0|   0     0 |   0     0 | 25  300    0   78    0
May 12 20:37:49 ubuntu dstat.sh[79421]: 12-05 20:37:49| 30   3  65   2   0|5967M  326M  182M 1419M| 580k  546k|   0  1977k|   0   282 |5826    10k|1.43 1.63 1.60|1.0   0   0|   0     0 |   0     0 | 25  299    0   83    0
May 12 20:37:50 ubuntu dstat.sh[79421]: 12-05 20:37:50| 24   4  68   1   0|5967M  326M  182M 1419M| 552k  531k|   0  1072k|   0   115 |4827  8653 |1.43 1.63 1.60|4.0   0   0|   0     0 |   0     0 | 25  299    0   83    0
May 12 20:37:51 ubuntu dstat.sh[79421]: 12-05 20:37:51| 20   4  73   2   0|5967M  325M  182M 1420M| 418k  396k|4095B 1496k|1.00   194 |4207  7499 |1.43 1.63 1.60|1.0 1.0 2.0|   0     0 |   0     0 | 25  298    0   79    0
May 12 20:37:52 ubuntu dstat.sh[79421]: 12-05 20:37:52| 15   4  75   5   0|5973M  320M  182M 1420M| 281k  261k|  72k 1240k|9.00   149 |3642  6025 |1.32 1.61 1.59|1.0 1.0 2.0|   0     0 |   0     0 | 25  296    0   80    0
May 12 20:37:53 ubuntu dstat.sh[79421]: 12-05 20:37:53| 24   5  68   1   0|6018M  274M  182M 1420M|  42k   22k| 160k  248k|6.01  21.0 |2367  3580 |1.32 1.61 1.59|3.0   0 3.0|   0     0 |   0     0 | 25  296    0   77    0
May 12 20:37:54 ubuntu dstat.sh[79421]: 12-05 20:37:54| 21   7  69   0   0|6016M  276M  182M 1420M|  34k   17k|   0   204k|   0  9.99 |2416  3544 |1.32 1.61 1.59|3.0   0  11|   0     0 |   0     0 | 25  296    0   77    0
May 12 20:37:55 ubuntu dstat.sh[79421]: 12-05 20:37:55| 15   1  82   0   0|6016M  276M  182M 1420M| 122k   87k|   0   420k|   0  45.0 |3103  4573 |1.32 1.61 1.59|1.0   0 1.0|   0     0 |   0     0 | 25  298    0   77    0
May 12 20:37:56 ubuntu dstat.sh[79421]: 12-05 20:37:56|  7   1  89   1   0|6016M  275M  182M 1420M|  59k   35k|  40k  340k|2.00  23.0 |2314  3513 |1.32 1.61 1.59|1.0   0 4.0|   0     0 |   0     0 | 25  297    0   77    0
May 12 20:37:57 ubuntu dstat.sh[79421]: 12-05 20:37:57| 11   3  85   0   0|6048M  244M  182M 1420M|  38k   21k|   0   324k|   0  28.0 |2393  3766 |1.53 1.65 1.60|3.0   0 8.0|   0     0 |   0     0 | 25  298    0   77    0
May 12 20:37:58 ubuntu dstat.sh[79421]: 12-05 20:37:58|  8  12  76   3   1|6020M  257M  184M 1433M|1242k   59k|5228k  340k| 105  27.0 |4791  6678 |1.53 1.65 1.60|1.0   0  43|   0     0 |   0     0 | 25  298    0   70    0
May 12 20:37:59 ubuntu dstat.sh[79421]: 12-05 20:37:59| 17   5  77   0   0|6052M  225M  184M 1433M|  57k   22k|   0   288k|   0  24.0 |2316  3523 |1.53 1.65 1.60|2.0   0 4.0|   0     0 |   0     0 | 25  298    0   70    0
May 12 20:38:00 ubuntu dstat.sh[79421]: 12-05 20:38:00| 17   6  64  12   0|6072M  153M  236M 1433M|  56M 1066k|  51M  856k|46.0  80.0 |  25k 6044 |1.53 1.65 1.60|4.0   0  60|   0     0 |   0     0 | 25  304    0   74    1
May 12 20:38:01 ubuntu dstat.sh[79421]: 12-05 20:38:01| 26   4  65   4   0|6099M  137M  254M 1404M|  21M  504k|  19M 6565k|20.0   257 |  11k 3682 |1.53 1.65 1.60|1.0 1.0 2.0|   0     0 |   0     0 | 25  304    0   79    0
May 12 20:38:02 ubuntu dstat.sh[79421]: 12-05 20:38:02|  7   1  66  23   0|6100M  134M  257M 1404M|2727k   58k|2561k  547k|3.00  53.9 |3478  4073 |1.57 1.65 1.60|2.0 1.0   0|   0     0 |   0     0 | 25  305    0   81    0
May 12 20:38:03 ubuntu dstat.sh[79421]: 12-05 20:38:03|  6   2  69  23   0|6100M  134M  257M 1404M|  40k   19k|  12k  504k|3.00  53.0 |2185  3446 |1.57 1.65 1.60|1.0 1.0   0|   0     0 |   0     0 | 25  304    0   83    0
May 12 20:38:04 ubuntu dstat.sh[79421]: 12-05 20:38:04|  5   1  69  24   1|6100M  134M  257M 1404M|  46k   30k|   0   176k|   0  8.01 |2007  3083 |1.57 1.65 1.60|1.0 1.0   0|   0     0 |   0     0 | 25  304    0   79    0
May 12 20:38:05 ubuntu dstat.sh[79421]: 12-05 20:38:05|  5   1  69  22   0|6098M  136M  257M 1404M|  52k   24k|   0   308k|   0  34.0 |2408  3727 |1.57 1.65 1.60|1.0 1.0   0|   0     0 |   0     0 | 25  304    0   79    0
May 12 20:38:06 ubuntu dstat.sh[79421]: 12-05 20:38:06|  9   4  65  21   0|6097M  136M  257M 1404M| 180k  151k|   0   299k|   0  22.0 |3307  6060 |1.57 1.65 1.60|1.0 1.0   0|   0     0 |   0     0 | 25  304    0   74    0
May 12 20:38:07 ubuntu dstat.sh[79421]: 12-05 20:38:07|  5   1  69  23   0|6097M  136M  257M 1404M|  46k   27k|   0   841k|   0   120 |2368  3456 |1.52 1.64 1.60|2.0 1.0   0|   0     0 |   0     0 | 25  304    0   74    0
May 12 20:38:08 ubuntu dstat.sh[79421]: 12-05 20:38:08|  9   4  64  22   0|6119M  146M  239M 1392M|  59k   23k|8197B  276k|1.00  26.0 |2833  6079 |1.52 1.64 1.60|1.0 2.0  32|   0     0 |   0     0 | 25  304    0   72    0
May 12 20:38:09 ubuntu dstat.sh[79421]: 12-05 20:38:09|  7   3  68  21   1|6095M  173M  239M 1389M|  52k   24k|  16k  272k|3.00  25.0 |2786  5388 |1.52 1.64 1.60|1.0 1.0 2.0|   0     0 |   0     0 | 25  304    0   73    0
May 12 20:38:10 ubuntu dstat.sh[79421]: 12-05 20:38:10|  5   2  70  22   0|6095M  173M  239M 1389M|  47k   16k|   0   328k|   0  28.0 |2082  3315 |1.52 1.64 1.60|1.0 1.0   0|   0     0 |   0     0 | 25  304    0   68    0
May 12 20:38:11 ubuntu dstat.sh[79421]: 12-05 20:38:11|  4   1  70  22   0|6095M  173M  239M 1389M|  48k   22k|   0   220k|   0  13.0 |1985  2991 |1.52 1.64 1.60|1.0 1.0 2.0|   0     0 |   0     0 | 25  304    0   69    0
May 12 20:38:12 ubuntu dstat.sh[79421]: 12-05 20:38:12|  5   1  68  23   0|6096M  172M  239M 1389M|  49k   29k|   0   344k|   0  34.0 |2424  3805 |1.48 1.63 1.60|1.0 1.0   0|   0     0 |   0     0 | 25  303    0   67    0
May 12 20:38:13 ubuntu dstat.sh[79421]: 12-05 20:38:13|  5   1  70  23   0|6096M  172M  239M 1389M|  41k   20k|   0   240k|   0  21.0 |2087  3324 |1.48 1.63 1.60|1.0 1.0   0|   0     0 |   0     0 | 25  303    0   67    0
May 12 20:38:14 ubuntu dstat.sh[79421]: 12-05 20:38:14|  5   1  71  23   0|6096M  172M  239M 1389M|  37k   15k|   0   180k|   0  10.0 |1860  2861 |1.48 1.63 1.60|1.0 1.0   0|   0     0 |   0     0 | 25  304    0   62    0
May 12 20:38:15 ubuntu dstat.sh[79421]: 12-05 20:38:15| 16   3  64  15   0|6072M  169M  265M 1389M|  31M  552k|  29M  351k|22.9  36.9 |  14k 3994 |1.48 1.63 1.60|7.0   0   0|   0     0 |   0     0 | 25  304    0   62    0
May 12 20:38:16 ubuntu dstat.sh[79421]: 12-05 20:38:16| 20   6  62   9   0|6123M  180M  305M 1290M|  52M 1183k|  46M  305k|45.2  18.1 |  26k 3739 |1.48 1.63 1.60|1.0 1.0  21|   0     0 |   0     0 | 25  306    0   64    0
May 12 20:38:17 ubuntu dstat.sh[79421]: 12-05 20:38:17| 27   2  65   4   0|6095M  187M  326M 1290M|  24M  733k|  22M 1334k|21.0  87.9 |  17k 3831 |1.44 1.62 1.59|5.0   0   0|   0     0 |   0     0 | 25  306    0   66    0
May 12 20:38:18 ubuntu dstat.sh[79421]: 12-05 20:38:18| 23   3  67   6   0|6080M  172M  356M 1290M|  34M  787k|  31M  420k|28.0  35.0 |  19k 3779 |1.44 1.62 1.59|2.0   0   0|   0     0 |   0     0 | 25  306    0   64    0
May 12 20:38:19 ubuntu dstat.sh[79421]: 12-05 20:38:19|  7   1  69  20   0|6084M  162M  363M 1290M|4791k  154k|3831k  243k|2.99  21.9 |4191  3392 |1.44 1.62 1.59|2.0 1.0   0|   0     0 |   0     0 | 25  306    0   65    0
May 12 20:38:20 ubuntu dstat.sh[79421]: 12-05 20:38:20|  4   1  70  23   0|6084M  162M  363M 1290M|  39k   15k|   0   280k|   0  23.0 |2042  3372 |1.44 1.62 1.59|2.0 1.0   0|   0     0 |   0     0 | 25  306    0   63    0
May 12 20:38:21 ubuntu dstat.sh[79421]: 12-05 20:38:21|  5   1  70  22   0|6084M  162M  363M 1290M|  67k   17k|   0   260k|   0  22.0 |1991  3172 |1.44 1.62 1.59|1.0 1.0 2.0|   0     0 |   0     0 | 25  306    0   63    0
May 12 20:38:22 ubuntu dstat.sh[79421]: 12-05 20:38:22|  6   3  67  23   1|6084M  162M  363M 1290M|  61k   35k|  40k  693k|10.0   108 |2680  4326 |1.41 1.61 1.59|1.0 1.0   0|   0     0 |   0     0 | 25  306    0   53    0
May 12 20:38:23 ubuntu dstat.sh[79421]: 12-05 20:38:23|  6   1  71  22   0|6084M  162M  363M 1290M|  43k   22k|   0   232k|   0  21.0 |2093  3250 |1.41 1.61 1.59|1.0 1.0   0|   0     0 |   0     0 | 25  306    0   53    0
May 12 20:38:24 ubuntu dstat.sh[79421]: 12-05 20:38:24|  3   1  69  23   0|6084M  161M  363M 1290M|  32k   18k|   0   212k|   0  13.0 |1947  3031 |1.41 1.61 1.59|1.0 1.0   0|   0     0 |   0     0 | 25  306    0   52    0
May 12 20:38:25 ubuntu dstat.sh[79421]: 12-05 20:38:25|  7   1  66  23   0|6084M  161M  363M 1290M|  68k   45k|   0   276k|   0  29.0 |2356  3533 |1.41 1.61 1.59|2.0 1.0   0|   0     0 |   0     0 | 25  306    0   52    0
May 12 20:38:26 ubuntu dstat.sh[79421]: 12-05 20:38:26|  4   1  70  23   0|6083M  161M  363M 1291M|  38k   15k|   0   144k|   0  7.99 |1871  2927 |1.41 1.61 1.59|1.0 1.0   0|   0     0 |   0     0 | 25  306    0   50    0
May 12 20:38:27 ubuntu dstat.sh[79421]: 12-05 20:38:27|  4   1  70  22   0|6084M  161M  363M 1291M|  41k   21k|   0   220k|   0  22.0 |2119  3387 |1.37 1.60 1.59|1.0 1.0   0|   0     0 |   0     0 | 25  306    0   50    0
May 12 20:38:28 ubuntu dstat.sh[79421]: 12-05 20:38:28| 11   4  62  22   0|6094M  150M  363M 1291M|  71k   22k|   0   313k|   0  25.0 |2438  3633 |1.37 1.60 1.59|5.0 1.0 4.0|   0     0 |   0     0 | 25  306    0   49    0
May 12 20:38:29 ubuntu dstat.sh[79421]: 12-05 20:38:29|  8   2  68  19   0|6108M  137M  363M 1291M|  45k   22k|   0   336k|   0  26.0 |2159  3471 |1.37 1.60 1.59|4.0 1.0   0|   0     0 |   0     0 | 25  305    0   49    0
May 12 20:38:30 ubuntu dstat.sh[79421]: 12-05 20:38:30|  5   1  67  24   0|6086M  158M  363M 1291M|  36k   16k|   0   292k|   0  21.0 |2082  3477 |1.37 1.60 1.59|4.0 1.0   0|   0     0 |   0     0 | 25  305    0   48    0
May 12 20:38:31 ubuntu dstat.sh[79421]: 12-05 20:38:31|  5   2  70  23   1|6086M  158M  363M 1291M|  31k   16k|   0   204k|   0  14.0 |1958  2965 |1.37 1.60 1.59|2.0 1.0 2.0|   0     0 |   0     0 | 25  306    0   48    0
May 12 20:38:32 ubuntu dstat.sh[79421]: 12-05 20:38:32| 13   5  63  16   0|6080M  176M  393M 1249M|  50M  838k|  46M 3215k|38.0   371 |  22k 4119 |1.34 1.59 1.58|4.0   0 1.0|   0     0 |   0     0 | 25  306    0   48    0
May 12 20:38:33 ubuntu dstat.sh[79421]: 12-05 20:38:33| 22   4  65   6   0|6120M  147M  429M 1202M|  39M  862k|  35M  652k|34.0  62.0 |  19k 3980 |1.34 1.59 1.58|2.0 1.0   0|   0     0 |   0     0 | 25  306    0   52    0
May 12 20:38:34 ubuntu dstat.sh[79421]: 12-05 20:38:34| 26   3  67   3   0|6085M  167M  445M 1202M|  18M  503k|  16M  248k|16.0  17.0 |  10k 3224 |1.34 1.59 1.58|1.0 1.0   0|   0     0 |   0     0 | 25  306    0   51    0
May 12 20:38:35 ubuntu dstat.sh[79421]: 12-05 20:38:35| 20   4  62   9   0|6084M  170M  477M 1169M|  52M  980k|  49M  301k|62.1  35.1 |  25k 3902 |1.34 1.59 1.58|8.0   0   0|   0     0 |   0     0 | 25  309    0   51    0
May 12 20:38:36 ubuntu dstat.sh[79421]: 12-05 20:38:36| 16   4  64  11   0|6086M  169M  510M 1136M|  55M 1051k|  50M  288k| 102  19.0 |  25k 3436 |1.34 1.59 1.58|6.0   0   0|   0     0 |   0     0 | 25  306    0   50    0
May 12 20:38:37 ubuntu dstat.sh[79421]: 12-05 20:38:37| 19   5  64   9   1|6089M  177M  538M 1098M|  55M 1018k|  50M  541k|43.1  57.1 |  23k 3724 |1.32 1.58 1.58|1.0   0   0|   0     0 |   0     0 | 25  306    0   52    0
May 12 20:38:38 ubuntu dstat.sh[79421]: 12-05 20:38:38| 21   4  67   6   0|6120M  124M  567M 1090M|  38M  825k|  34M  364k|30.0  34.0 |  19k 3620 |1.32 1.58 1.58|2.0 1.0   0|   0     0 |   0     0 | 25  306    0   54    0
May 12 20:38:39 ubuntu dstat.sh[79421]: 12-05 20:38:39| 22   3  67   5   0|6104M  157M  593M 1049M|  35M  764k|  32M  351k|28.9  30.9 |  21k 3803 |1.32 1.58 1.58|2.0 1.0   0|   0     0 |   0     0 | 25  306    0   54    0
May 12 20:38:40 ubuntu dstat.sh[79421]: 12-05 20:38:40| 22   4  66   6   0|6089M  170M  609M 1035M|  36M  595k|  34M  477k|31.0  38.1 |  14k 3872 |1.32 1.58 1.58|2.0   0  20|   0     0 |   0     0 | 25  308    0   56    0
May 12 20:38:41 ubuntu dstat.sh[79421]: 12-05 20:38:41| 18   4  65   9   0|6089M  173M  643M 1000M|  54M  913k|  50M  148k|40.0  8.99 |  24k 3264 |1.32 1.58 1.58|2.0   0 2.0|   0     0 |   0     0 | 25  308    0   53    0
May 12 20:38:42 ubuntu dstat.sh[79421]: 12-05 20:38:42| 18   5  65   8   0|6090M  169M  672M  974M|  55M 1047k|  50M  472k|44.0  47.0 |  24k 4338 |1.37 1.59 1.58|1.0   0   0|   0     0 |   0     0 | 25  308    0   55    0
May 12 20:38:43 ubuntu dstat.sh[79421]: 12-05 20:38:43| 23   2  67   5   0|6117M  129M  692M  967M|  30M  721k|  26M  425k|25.0  37.0 |  17k 3628 |1.37 1.59 1.58|1.0 1.0   0|   0     0 |   0     0 | 25  308    0   57    0
May 12 20:38:44 ubuntu dstat.sh[79421]: 12-05 20:38:44| 22   3  66   6   0|6099M  157M  703M  947M|  35M  786k|  32M  307k|28.9  20.0 |  16k 3149 |1.37 1.59 1.58|1.0 1.0   0|   0     0 |   0     0 | 25  308    0   59    0
May 12 20:38:45 ubuntu dstat.sh[79421]: 12-05 20:38:45| 22   4  61   7   0|6091M  175M  715M  927M|  44M  897k|  41M  464k|36.0  47.0 |  18k 3977 |1.37 1.59 1.58|1.0   0   0|   0     0 |   0     0 | 25  308    0   60    0
May 12 20:38:46 ubuntu dstat.sh[79421]: 12-05 20:38:46| 18   5  66   9   0|6090M  180M  725M  915M|  55M 1035k|  50M  148k|40.1  9.02 |  28k 3206 |1.37 1.59 1.58|1.0   0   0|   0     0 |   0     0 | 25  308    0   60    0
May 12 20:38:47 ubuntu dstat.sh[79421]: 12-05 20:38:47| 16   2  68  12   0|6099M  162M  735M  915M|8907k  360k|7670k  714k|8.97  64.8 |8613  3573 |1.34 1.58 1.58|3.0 1.0   0|   0     0 |   0     0 | 25  308    0   62    0
May 12 20:38:48 ubuntu dstat.sh[79421]: 12-05 20:38:48|  6   1  69  23   0|6099M  161M  735M  915M|  68k   29k|   0   264k|   0  23.0 |2107  3202 |1.34 1.58 1.58|1.0 1.0   0|   0     0 |   0     0 | 25  308    0   62    0
May 12 20:38:49 ubuntu dstat.sh[79421]: 12-05 20:38:49|  6   2  70  23   0|6099M  161M  735M  915M|  56k   22k|   0   212k|   0  21.0 |2174  3340 |1.34 1.58 1.58|2.0 1.0   0|   0     0 |   0     0 | 25  308    0   58    0
