-- Logs begin at Tue 2022-05-10 19:24:38 UTC, end at Tue 2022-05-10 20:30:03 UTC. --
May 10 20:09:31 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
May 10 20:09:32 ubuntu dstat.sh[71185]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
May 10 20:09:32 ubuntu dstat.sh[71185]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 10 20:22:22 ubuntu dstat.sh[71185]: 10-05 20:22:22|  4   1  94   1   0|5038M  448M  194M 2183M|  22k 1972 |   0  2416k|   0   123 |1931  2997 |1.64 1.79 1.49|  0   0   0|   0     0 |   0     0 | 25  194    0   65    0
May 10 20:22:23 ubuntu dstat.sh[71185]: 10-05 20:22:23|  3   0  94   0   0|5039M  448M  194M 2183M| 254k 1620 |   0    84k|   0  12.0 |1819  2905 |1.64 1.79 1.49|  0   0   0|   0     0 |   0     0 | 25  194    0   65    0
May 10 20:22:24 ubuntu dstat.sh[71185]: 10-05 20:22:24|  4   1  94   0   1|5039M  448M  194M 2183M|  39k 8181 |   0    88k|   0  12.0 |1867  2945 |1.64 1.79 1.49|  0   0   0|   0     0 |   0     0 | 25  194    0   64    0
May 10 20:22:25 ubuntu dstat.sh[71185]: 10-05 20:22:25|  9  10  80   0   0|5040M  446M  194M 2183M|  19k 1458 |   0   604k|   0  35.0 |2978  5008 |1.64 1.79 1.49|1.0   0 262|   0     0 |   0     0 | 25  194    0   64    0
May 10 20:22:26 ubuntu dstat.sh[71185]: 10-05 20:22:26| 22   8  69   1   0|5069M  417M  194M 2184M|  42k   14k|  36k  296k|4.00  32.0 |2601  4159 |1.64 1.79 1.49|1.0   0  82|   0     0 |   0     0 | 25  194    0   64    0
May 10 20:22:27 ubuntu dstat.sh[71185]: 10-05 20:22:27| 23   4  69   3   0|5092M  394M  194M 2184M| 181k  140k| 548k  872k|72.0  63.0 |2979  5112 |1.59 1.78 1.48|1.0   0   0|   0     0 |   0     0 | 25  198    0   64    0
May 10 20:22:28 ubuntu dstat.sh[71185]: 10-05 20:22:28| 28   5  64   1   0|5078M  407M  194M 2184M| 239k  223k|   0   991k|   0   121 |3609  6216 |1.59 1.78 1.48|1.0   0  12|   0     0 |   0     0 | 25  199    0   63    0
May 10 20:22:29 ubuntu dstat.sh[71185]: 10-05 20:22:29| 26   4  70   0   0|5113M  373M  194M 2184M| 123k  108k|  92k  713k|2.00  32.0 |2298  3505 |1.59 1.78 1.48|1.0   0   0|   0     0 |   0     0 | 25  203    2   63    0
May 10 20:22:30 ubuntu dstat.sh[71185]: 10-05 20:22:30| 27   2  68   2   0|5133M  352M  194M 2184M| 340k  318k|   0   905k|   0   107 |2955  5267 |1.59 1.78 1.48|1.0   0 2.0|   0     0 |   0     0 | 25  206    2   58    0
May 10 20:22:31 ubuntu dstat.sh[71185]: 10-05 20:22:31| 28   5  67   1   0|5127M  358M  194M 2185M| 186k  169k|  96k  893k|4.00  94.1 |2971  4653 |1.59 1.78 1.48|1.0   0  22|   0     0 |   0     0 | 25  204    2   59    0
May 10 20:22:32 ubuntu dstat.sh[71185]: 10-05 20:22:32| 18  11  69   0   0|5097M  388M  194M 2185M| 247k  232k|  72k  646k|5.98  31.9 |3384  5751 |1.54 1.76 1.48|1.0   0 222|   0     0 |   0     0 | 25  204    0   57    0
May 10 20:22:33 ubuntu dstat.sh[71185]: 10-05 20:22:33| 14  15  69   1   0|5111M  374M  194M 2185M|  34k 4357 |   0   817k|   0  39.0 |3397  5603 |1.54 1.76 1.48|1.0   0 269|   0     0 |   0     0 | 25  204    0   59    0
May 10 20:22:34 ubuntu dstat.sh[71185]: 10-05 20:22:34| 23   5  70   1   0|5148M  336M  194M 2185M|  23k 8124 | 144k  780k|8.00  36.0 |2148  3023 |1.54 1.76 1.48|1.0   0   0|   0     0 |   0     0 | 25  204    0   57    0
May 10 20:22:35 ubuntu dstat.sh[71185]: 10-05 20:22:35| 23   5  70   3   0|5194M  290M  194M 2186M|  29k 3391 | 328k 1225k|15.0   110 |2172  2620 |1.54 1.76 1.48|1.0   0 4.0|   0     0 |   0     0 | 25  204    0   57    0
May 10 20:22:36 ubuntu dstat.sh[71185]: 10-05 20:22:36| 26   3  68   0   0|5209M  272M  194M 2188M|  37k   16k|  16k 1438k|3.00  49.9 |2426  3454 |1.54 1.76 1.48|1.0   0   0|   0     0 |   0     0 | 25  204    0   52    0
May 10 20:22:37 ubuntu dstat.sh[71185]: 10-05 20:22:37| 25   4  70   1   1|5198M  282M  194M 2188M|  36k 1621 |   0  2906k|   0   154 |2571  3174 |1.50 1.75 1.48|1.0   0 4.0|   0     0 |   0     0 | 25  204    0   52    0
May 10 20:22:38 ubuntu dstat.sh[71185]: 10-05 20:22:38| 27   4  66   2   0|5209M  271M  194M 2189M| 364k  338k|   0   853k|   0  93.2 |4495  7828 |1.50 1.75 1.48|7.0   0 3.0|   0     0 |   0     0 | 25  206    0   53    0
May 10 20:22:39 ubuntu dstat.sh[71185]: 10-05 20:22:39| 28   5  61   4   0|5214M  266M  194M 2189M| 503k  486k|   0  7919k|   0   587 |6080    11k|1.50 1.75 1.48|2.0   0   0|   0     0 |   0     0 | 25  207    0   55    0
May 10 20:22:40 ubuntu dstat.sh[71185]: 10-05 20:22:40| 29   3  61   5   0|5216M  263M  194M 2189M| 533k  510k|   0  3941k|   0   466 |5627  9951 |1.50 1.75 1.48|1.0 2.0   0|   0     0 |   0     0 | 25  208    0   59    0
May 10 20:22:41 ubuntu dstat.sh[71185]: 10-05 20:22:41| 26   4  66   4   0|5218M  261M  195M 2189M| 564k  541k|   0  4565k|   0   523 |4193  6464 |1.50 1.75 1.48|2.0   0   0|   0     0 |   0     0 | 25  209    0   65    0
May 10 20:22:42 ubuntu dstat.sh[71185]: 10-05 20:22:42| 30   6  63   2   1|5246M  233M  195M 2189M| 532k  517k|   0  1244k|   0   135 |4322  7903 |1.46 1.74 1.48|1.0   0 6.0|   0     0 |   0     0 | 25  223    0   67    0
May 10 20:22:43 ubuntu dstat.sh[71185]: 10-05 20:22:43| 32   4  60   3   0|5262M  216M  195M 2190M| 633k  611k|   0  1750k|   0   224 |5339  9469 |1.46 1.74 1.48|4.0   0 2.0|   0     0 |   0     0 | 25  231    0   67    0
May 10 20:22:44 ubuntu dstat.sh[71185]: 10-05 20:22:44| 46  12  32   8   0|5284M  162M  195M 2221M|  66M   66M|  13k   31M|4.96   314 |5635    11k|1.46 1.74 1.48|5.0   0  18|   0     0 |   0     0 | 25  233    0   75    0
May 10 20:22:45 ubuntu dstat.sh[71185]: 10-05 20:22:45| 49   9  40   4   0|5325M  137M  195M 2206M| 476k  458k|4123B 3942k|1.01   128 |3725  6208 |1.46 1.74 1.48|4.0   0 7.0|   0     0 |   0     0 | 25  236    0   74    0
May 10 20:22:46 ubuntu dstat.sh[71185]: 10-05 20:22:46| 50  10  35   4   0|5373M  151M  193M 2148M| 511k  493k| 392k   25M|32.0   737 |5305  6919 |1.46 1.74 1.48|2.0   0 6.0|   0     0 |   0     0 | 25  238    0   74    0
May 10 20:22:47 ubuntu dstat.sh[71185]: 10-05 20:22:47| 35   9  53   2   0|5353M  171M  193M 2148M| 355k  328k| 100k  825k|7.01  38.1 |3447  5372 |1.42 1.73 1.47|1.0   0  19|   0     0 |   0     0 | 25  239    2   74    0
May 10 20:22:48 ubuntu dstat.sh[71185]: 10-05 20:22:48| 26   5  67   1   0|5390M  133M  193M 2148M| 133k  103k|  16k  659k|3.99  24.0 |2286  3393 |1.42 1.73 1.47|1.0   0 4.0|   0     0 |   0     0 | 25  239    2   74    0
May 10 20:22:49 ubuntu dstat.sh[71185]: 10-05 20:22:49| 27   7  61   4   1|5419M  158M  191M 2098M| 607k  112k|  16k 2860k|4.00   403 |3196  3525 |1.42 1.73 1.47|1.0   0 2.0|   0     0 |   0     0 | 25  239    2   74    0
May 10 20:22:50 ubuntu dstat.sh[71185]: 10-05 20:22:50| 26   5  65   4   0|5400M  175M  191M 2100M| 214k  193k|1678k  509k|58.1  24.0 |2709  4377 |1.42 1.73 1.47|3.0   0  11|   0     0 |   0     0 | 25  239    0   76    0
May 10 20:22:51 ubuntu dstat.sh[71185]: 10-05 20:22:51| 32   6  60   2   0|5408M  166M  191M 2101M| 205k  165k| 689k 1098k|10.0  56.1 |2925  5588 |1.42 1.73 1.47|4.0   0  25|   0     0 |   0     0 | 25  240    0   77    0
May 10 20:22:52 ubuntu dstat.sh[71185]: 10-05 20:22:52| 45  11  34   7   0|5466M  131M  191M 2080M| 297k  282k|  10M 1326k| 143  69.9 |5343  8469 |1.55 1.75 1.48|2.0   0  13|   0     0 |   0     0 | 26  239    2   77    0
May 10 20:22:53 ubuntu dstat.sh[71185]: 10-05 20:22:53| 50  15  31   2   0|5540M  121M  189M 2018M| 432k  408k|  12M 1299k| 434  97.0 |8984    15k|1.55 1.75 1.48|3.0   0 2.0|   0     0 |   0     0 | 26  241    0   77    0
May 10 20:22:54 ubuntu dstat.sh[71185]: 10-05 20:22:54| 60   7  27   6   0|5577M  126M  188M 1980M| 180k  167k|8221k 5019k| 293   626 |6822  7746 |1.55 1.75 1.48|2.0   0 3.0|   0     0 |   0     0 | 26  247    2   77    0
May 10 20:22:55 ubuntu dstat.sh[71185]: 10-05 20:22:55| 51   4  42   1   0|5609M  127M  187M 1948M| 187k  173k| 108k 1412k|9.00   155 |4240  7435 |1.55 1.75 1.48|1.0   0 3.0|   0     0 |   0     0 | 26  251    2   63    0
May 10 20:22:56 ubuntu dstat.sh[71185]: 10-05 20:22:56| 31   2  65   1   0|5634M  121M  186M 1930M|  42k   26k|   0   736k|   0  59.0 |3174  5477 |1.55 1.75 1.48|3.0   0   0|   0     0 |   0     0 | 26  252    0   63    0
May 10 20:22:57 ubuntu dstat.sh[71185]: 10-05 20:22:57| 38   4  54   1   0|5639M  372M  186M 1686M| 236k  205k|   0  1149k|   0   123 |3991  7666 |1.59 1.75 1.48|2.0   0 2.0|   0     0 |   0     0 | 26  252    0   64    0
May 10 20:22:58 ubuntu dstat.sh[71185]: 10-05 20:22:58| 39   3  55   2   0|5640M  371M  186M 1686M| 363k  338k|  52k 1620k|5.00   189 |4545  7619 |1.59 1.75 1.48|5.0   0 2.0|   0     0 |   0     0 | 26  253    0   66    0
May 10 20:22:59 ubuntu dstat.sh[71185]: 10-05 20:22:59| 50   8  40   2   0|5508M  502M  187M 1687M| 902k  886k|  12k 1939k|3.00   180 |5521  9713 |1.59 1.75 1.48|3.0   0  42|   0     0 |   0     0 | 25  252    0   62    0
May 10 20:23:00 ubuntu dstat.sh[71185]: 10-05 20:23:00| 26   3  67   4   0|5511M  499M  187M 1687M| 541k  515k|   0  1809k|   0   202 |4575  7598 |1.59 1.75 1.48|1.0   0   0|   0     0 |   0     0 | 25  252    0   62    0
May 10 20:23:01 ubuntu dstat.sh[71185]: 10-05 20:23:01| 24   3  72   2   0|5515M  494M  187M 1687M| 375k  360k| 196k 1024k|10.0   107 |3570  5778 |1.59 1.75 1.48|  0 1.0 1.0|   0     0 |   0     0 | 25  254    0   64    0
May 10 20:23:02 ubuntu dstat.sh[71185]: 10-05 20:23:02| 28   2  66   4   0|5517M  491M  187M 1688M| 374k  357k| 421k 1627k|50.1   150 |4062  6459 |1.54 1.74 1.48|1.0   0   0|   0     0 |   0     0 | 25  254    0   66    0
May 10 20:23:03 ubuntu dstat.sh[71185]: 10-05 20:23:03| 26   5  64   3   0|5510M  498M  187M 1688M| 396k  371k|4093B 1687k|1.00   215 |4882  8391 |1.54 1.74 1.48|1.0   0   0|   0     0 |   0     0 | 25  254    0   57    0
May 10 20:23:04 ubuntu dstat.sh[71185]: 10-05 20:23:04| 25   4  67   2   1|5510M  497M  188M 1688M| 515k  491k| 100k 1507k|5.00   166 |5014  8510 |1.54 1.74 1.48|3.0 1.0   0|   0     0 |   0     0 | 25  254    0   59    0
May 10 20:23:05 ubuntu dstat.sh[71185]: 10-05 20:23:05| 28   3  64   3   0|5510M  497M  188M 1688M| 551k  526k|   0  1904k|   0   244 |5128  8687 |1.54 1.74 1.48|1.0   0   0|   0     0 |   0     0 | 25  253    0   61    0
May 10 20:23:06 ubuntu dstat.sh[71185]: 10-05 20:23:06| 28   5  63   3   0|5523M  484M  188M 1689M| 528k  500k|  76k 1392k|5.00   153 |4480  7403 |1.54 1.74 1.48|2.0 1.0 8.0|   0     0 |   0     0 | 25  264    2   63    0
May 10 20:23:07 ubuntu dstat.sh[71185]: 10-05 20:23:07| 34   7  53   4   0|5535M  471M  188M 1689M| 755k  734k|   0  2594k|   0   298 |6333    11k|1.49 1.73 1.48|2.0   0  12|   0     0 |   0     0 | 25  269    2   63    0
May 10 20:23:08 ubuntu dstat.sh[71185]: 10-05 20:23:08| 37   4  57   1   0|5533M  472M  188M 1689M| 793k  772k|   0  1326k|   0   133 |4520  7311 |1.49 1.73 1.48|1.0   0 7.0|   0     0 |   0     0 | 25  269    2   64    0
May 10 20:23:09 ubuntu dstat.sh[71185]: 10-05 20:23:09| 37   5  57   1   0|5540M  465M  189M 1690M| 464k  449k|   0   874k|   0  51.9 |3395  5298 |1.49 1.73 1.48|2.0   0  15|   0     0 |   0     0 | 25  270    0   66    0
May 10 20:23:10 ubuntu dstat.sh[71185]: 10-05 20:23:10| 35  10  51   2   0|5559M  446M  189M 1690M| 337k  319k| 199k 1175k|26.0  87.9 |5544  8825 |1.49 1.73 1.48|2.0   0  30|   0     0 |   0     0 | 26  271    0   67    0
May 10 20:23:11 ubuntu dstat.sh[71185]: 10-05 20:23:11| 39  12  47   1   0|5573M  431M  189M 1690M| 507k  491k|9005k 1079k| 324   106 |9034    16k|1.49 1.73 1.48|5.0   0 7.0|   0     0 |   0     0 | 26  272    0   66    0
May 10 20:23:12 ubuntu dstat.sh[71185]: 10-05 20:23:12| 42   5  49   1   0|5633M  370M  189M 1691M| 450k  433k|  10M 1612k| 368   189 |7309    12k|1.70 1.76 1.49|4.0   0   0|   0     0 |   0     0 | 26  272    0   67    0
May 10 20:23:13 ubuntu dstat.sh[71185]: 10-05 20:23:13| 48   4  47   2   0|5659M  344M  189M 1691M| 577k  552k|   0  1122k|   0   130 |3958  7341 |1.70 1.76 1.49|5.0   0   0|   0     0 |   0     0 | 26  273    0   68    0
May 10 20:23:14 ubuntu dstat.sh[71185]: 10-05 20:23:14| 39   7  52   1   0|5558M  444M  189M 1691M| 678k  660k|8223B 1454k|1.00   118 |4671  8345 |1.70 1.76 1.49|8.0 1.0  43|   0     0 |   0     0 | 25  272    0   70    0
May 10 20:23:15 ubuntu dstat.sh[71185]: 10-05 20:23:15| 27   8  61   2   0|5558M  442M  189M 1693M| 398k  379k| 964k 1484k|11.0   207 |4795    12k|1.70 1.76 1.49|2.0   0  23|   0     0 |   0     0 | 25  272    0   69    0
May 10 20:23:16 ubuntu dstat.sh[71185]: 10-05 20:23:16| 26   3  68   2   0|5560M  440M  189M 1693M| 391k  374k|   0  1316k|   0   154 |3793  6563 |1.70 1.76 1.49|3.0   0   0|   0     0 |   0     0 | 25  274    0   70    0
May 10 20:23:17 ubuntu dstat.sh[71185]: 10-05 20:23:17| 31   5  62   1   0|5553M  448M  190M 1692M| 533k  501k|   0  1347k|   0   180 |5647  9115 |1.96 1.82 1.51|1.0   0   0|   0     0 |   0     0 | 25  275    0   75    0
May 10 20:23:18 ubuntu dstat.sh[71185]: 10-05 20:23:18| 29   3  63   3   0|5548M  453M  190M 1693M|2703k  479k|   0  1718k|   0   243 |5490  8069 |1.96 1.82 1.51|2.0   0 3.0|   0     0 |   0     0 | 25  274    0   76    0
May 10 20:23:19 ubuntu dstat.sh[71185]: 10-05 20:23:19| 28   3  66   1   0|5548M  452M  190M 1693M| 443k  428k|   0  1009k|   0   113 |3508  5709 |1.96 1.82 1.51|1.0   0   0|   0     0 |   0     0 | 25  274    0   77    0
May 10 20:23:20 ubuntu dstat.sh[71185]: 10-05 20:23:20| 28   3  67   1   0|5551M  449M  190M 1693M| 569k  546k|   0  1052k|   0   125 |3712  6151 |1.96 1.82 1.51|2.0   0   0|   0     0 |   0     0 | 25  274    0   78    0
May 10 20:23:21 ubuntu dstat.sh[71185]: 10-05 20:23:21| 40   4  57   1   0|5552M  447M  190M 1693M| 854k  832k|   0   960k|   0   103 |4174  6893 |1.96 1.82 1.51|2.0   0   0|   0     0 |   0     0 | 25  273    0   82    0
May 10 20:23:22 ubuntu dstat.sh[71185]: 10-05 20:23:22| 48   4  42   4   1|5555M  444M  190M 1694M|1268k 1249k|   0  2425k|   0   336 |6406    11k|1.88 1.81 1.51|3.0   0   0|   0     0 |   0     0 | 25  272    0   88    0
May 10 20:23:23 ubuntu dstat.sh[71185]: 10-05 20:23:23| 64  11  23   2   0|5563M  435M  191M 1694M|1253k 1230k|   0  3095k|   0   317 |6149    11k|1.88 1.81 1.51|3.0   0  30|   0     0 |   0     0 | 25  274    0   88    0
May 10 20:23:24 ubuntu dstat.sh[71185]: 10-05 20:23:24| 59   6  33   1   0|5572M  425M  191M 1695M|1204k 1171k|   0  1550k|   0   178 |5688  9336 |1.88 1.81 1.51|4.0   0  11|   0     0 |   0     0 | 25  274    2   90    0
May 10 20:23:25 ubuntu dstat.sh[71185]: 10-05 20:23:25| 65   9  20   3   0|5595M  402M  191M 1695M| 986k  969k| 104k   14M|8.00  1247 |6854  8201 |1.88 1.81 1.51|4.0 2.0  42|   0     0 |   0     0 | 25  274    2   92    0
May 10 20:23:26 ubuntu dstat.sh[71185]: 10-05 20:23:26| 62  18  19   1   0|5644M  352M  191M 1696M| 260k  244k| 155k 1730k|24.0  80.1 |6223    11k|1.88 1.81 1.51|5.0   0  39|   0     0 |   0     0 | 26  274    2   92    0
May 10 20:23:27 ubuntu dstat.sh[71185]: 10-05 20:23:27| 67  20   9   3   0|5732M  263M  191M 1696M| 570k  533k|  14M 1457k| 554  98.0 |  11k   19k|2.05 1.84 1.52|3.0 1.0  13|   0     0 |   0     0 | 27  276    2   92    0
May 10 20:23:28 ubuntu dstat.sh[71185]: 10-05 20:23:28| 74  10  15   1   0|5800M  194M  191M 1697M| 735k  719k|  11M 1113k| 386   115 |6090    12k|2.05 1.84 1.52| 10   0  15|   0     0 |   0     0 | 27  277    0   92    0
May 10 20:23:29 ubuntu dstat.sh[71185]: 10-05 20:23:29| 71  14  14   0   1|5838M  157M  191M 1697M| 490k  475k|  13M 1547k| 468  84.4 |5213    13k|2.05 1.84 1.52|4.0   0  37|   0     0 |   0     0 | 26  276    0   94    0
May 10 20:23:30 ubuntu dstat.sh[71185]: 10-05 20:23:30| 70  15  14   1   0|5862M  132M  191M 1698M| 642k  622k| 148k 3503k|3.01   301 |6144    11k|2.05 1.84 1.52|2.0   0  66|   0     0 |   0     0 | 26  276    0   93    0
May 10 20:23:31 ubuntu dstat.sh[71185]: 10-05 20:23:31| 59   9  29   1   0|5878M  130M  191M 1683M| 338k  322k| 226k 6528k|45.0   603 |5782  9716 |2.05 1.84 1.52|2.0 1.0  34|   0     0 |   0     0 | 27  276    0   93    0
May 10 20:23:32 ubuntu dstat.sh[71185]: 10-05 20:23:32| 50  13  36   1   0|5885M  123M  191M 1684M| 351k  338k|1234k 1417k|75.1   161 |6051    12k|2.05 1.84 1.52|2.0 1.0   0|   0     0 |   0     0 | 27  276    2   91    0
May 10 20:23:33 ubuntu dstat.sh[71185]: 10-05 20:23:33| 63   6  26   5   0|5926M  127M  189M 1643M| 397k  364k|  18M 1085k| 647   123 |8916    15k|2.05 1.84 1.52|4.0   0   0|   0     0 |   0     0 | 27  277    2   92    0
May 10 20:23:34 ubuntu dstat.sh[71185]: 10-05 20:23:34| 54   3  39   1   0|5976M  127M  187M 1596M|  50k   29k| 132k  854k|27.9  84.8 |4101  6492 |2.05 1.84 1.52|3.0   0   0|   0     0 |   0     0 | 27  276    2   84    0
May 10 20:23:35 ubuntu dstat.sh[71185]: 10-05 20:23:35| 65   9  22   4   0|5871M  231M  187M 1597M| 590k  570k|1368k 1520k|45.0   175 |5944    10k|2.05 1.84 1.52|4.0   0  40|   0     0 |   0     0 | 26  276    0   85    0
May 10 20:23:36 ubuntu dstat.sh[71185]: 10-05 20:23:36| 54   3  41   1   0|5883M  219M  188M 1597M| 707k  686k|  56k 1826k|1.00   240 |5695  9666 |2.05 1.84 1.52|1.0   0 1.0|   0     0 |   0     0 | 26  276    2   86    0
May 10 20:23:37 ubuntu dstat.sh[71185]: 10-05 20:23:37| 35   2  61   1   0|5885M  217M  188M 1597M| 232k  211k| 508k 1220k|92.7  91.7 |4746  8923 |2.29 1.90 1.54|4.0   0 6.0|   0     0 |   0     0 | 26  277    2   86    0
May 10 20:23:38 ubuntu dstat.sh[71185]: 10-05 20:23:38| 54  15  29   1   0|5728M  373M  188M 1597M|1025k 1002k| 193k 2030k|14.1   172 |6155    12k|2.29 1.90 1.54|6.0   0  80|   0     0 |   0     0 | 25  276    0   87    0
May 10 20:23:39 ubuntu dstat.sh[71185]: 10-05 20:23:39| 20   3  73   1   0|5728M  373M  188M 1598M| 483k  465k| 272k 1526k|15.0   173 |4294  7509 |2.29 1.90 1.54|  0   0 2.0|   0     0 |   0     0 | 25  276    0   87    0
May 10 20:23:40 ubuntu dstat.sh[71185]: 10-05 20:23:40| 20   2  76   0   0|5730M  370M  188M 1598M| 284k  256k|   0   513k|   0  32.1 |2484  3779 |2.29 1.90 1.54|2.0   0   0|   0     0 |   0     0 | 25  278    0   81    0
May 10 20:23:41 ubuntu dstat.sh[71185]: 10-05 20:23:41| 29   4  65   2   0|5732M  367M  188M 1598M| 547k  518k| 623k 1181k|8.98   137 |3644  5986 |2.29 1.90 1.54|1.0   0 1.0|   0     0 |   0     0 | 25  278    0   84    0
May 10 20:23:42 ubuntu dstat.sh[71185]: 10-05 20:23:42| 29   5  63   2   0|5718M  381M  188M 1599M| 496k  469k|  60k 2089k|5.01   237 |4982  8382 |2.18 1.88 1.54|1.0   0   0|   0     0 |   0     0 | 25  279    0   80    0
May 10 20:23:43 ubuntu dstat.sh[71185]: 10-05 20:23:43| 25   4  66   3   1|5718M  381M  189M 1599M| 522k  486k|   0  1573k|   0   191 |5004  8876 |2.18 1.88 1.54|1.0   0   0|   0     0 |   0     0 | 25  280    0   83    0
May 10 20:23:44 ubuntu dstat.sh[71185]: 10-05 20:23:44| 30   4  64   1   0|5719M  380M  189M 1599M| 489k  464k|   0  1316k|   0   159 |4541  7306 |2.18 1.88 1.54|2.0   0   0|   0     0 |   0     0 | 25  279    1   82    0
May 10 20:23:45 ubuntu dstat.sh[71185]: 10-05 20:23:45| 30   3  64   3   0|5720M  379M  189M 1599M| 605k  590k|   0  1649k|   0   224 |4851  8162 |2.18 1.88 1.54|3.0   0 1.0|   0     0 |   0     0 | 25  277    0   84    0
May 10 20:23:46 ubuntu dstat.sh[71185]: 10-05 20:23:46| 44  10  44   2   0|5722M  375M  189M 1600M| 854k  839k|  60k 2329k|2.00   258 |5475  9514 |2.18 1.88 1.54|2.0   0  15|   0     0 |   0     0 | 25  277    0   82    0
May 10 20:23:47 ubuntu dstat.sh[71185]: 10-05 20:23:47| 34   2  61   0   0|5723M  374M  189M 1600M| 710k  683k|   0   873k|   0  93.1 |4383  6808 |2.01 1.85 1.53|6.0   0   0|   0     0 |   0     0 | 25  277    0   83    0
May 10 20:23:48 ubuntu dstat.sh[71185]: 10-05 20:23:48| 40   6  51   0   0|5728M  369M  189M 1600M| 445k  421k|   0   468k|   0  28.0 |3089  4650 |2.01 1.85 1.53|2.0   0  20|   0     0 |   0     0 | 25  277    2   85    0
May 10 20:23:49 ubuntu dstat.sh[71185]: 10-05 20:23:49| 30   9  53   6   0|5742M  351M  189M 1604M| 291k  275k|3311k  990k|68.8  74.8 |5612  8716 |2.01 1.85 1.53|2.0   0  29|   0     0 |   0     0 | 26  278    2   85    0
May 10 20:23:50 ubuntu dstat.sh[71185]: 10-05 20:23:50| 36   7  53   2   1|5757M  336M  189M 1604M| 463k  429k|8814k  875k| 317  92.4 |7624    13k|2.01 1.85 1.53|7.0 1.0   0|   0     0 |   0     0 | 26  277    2   83    0
May 10 20:23:51 ubuntu dstat.sh[71185]: 10-05 20:23:51| 50   4  42   3   0|5826M  266M  189M 1604M| 623k  597k|  11M  879k| 379  81.9 |5831    10k|2.01 1.85 1.53|3.0   0   0|   0     0 |   0     0 | 26  277    0   89    0
May 10 20:23:52 ubuntu dstat.sh[71185]: 10-05 20:23:52| 60   6  31   2   0|5841M  251M  189M 1605M| 836k  810k|4096B 2408k|1.00   282 |6020    10k|2.09 1.87 1.54|4.0   0  13|   0     0 |   0     0 | 26  277    0   89    0
May 10 20:23:53 ubuntu dstat.sh[71185]: 10-05 20:23:53| 57   4  36   1   0|5869M  222M  189M 1605M| 666k  630k|4090B 1242k|1.00   121 |5336  8925 |2.09 1.87 1.54|4.0   0 2.0|   0     0 |   0     0 | 26  278    0   89    0
May 10 20:23:54 ubuntu dstat.sh[71185]: 10-05 20:23:54| 53   4  41   1   0|5882M  209M  189M 1606M| 421k  404k|  84k  700k|3.00  53.0 |4056  6618 |2.09 1.87 1.54|3.0   0  11|   0     0 |   0     0 | 26  277    0   90    0
May 10 20:23:55 ubuntu dstat.sh[71185]: 10-05 20:23:55| 59   8  32   0   0|5877M  214M  189M 1606M| 362k  344k|  20k 1050k|3.01  69.2 |3988  6779 |2.09 1.87 1.54| 14   0  28|   0     0 |   0     0 | 26  277    0   90    0
May 10 20:23:56 ubuntu dstat.sh[71185]: 10-05 20:23:56| 47  13  39   0   0|5906M  185M  189M 1606M| 238k  221k|  95k  732k|21.0  52.0 |7408    16k|2.09 1.87 1.54| 12 1.0 9.0|   0     0 |   0     0 | 27  277    0   89    0
May 10 20:23:57 ubuntu dstat.sh[71185]: 10-05 20:23:57| 65   7  23   4   1|5890M  200M  189M 1606M| 744k  724k|  14M 1601k| 526   181 |9855    16k|2.32 1.92 1.56|6.0   0  15|   0     0 |   0     0 | 26  277    0   91    0
May 10 20:23:58 ubuntu dstat.sh[71185]: 10-05 20:23:58| 66   4  27   2   0|5890M  199M  190M 1606M|1054k 1037k|  16k 2057k|3.99   244 |6884    13k|2.32 1.92 1.56|2.0   0  18|   0     0 |   0     0 | 26  277    0   90    0
May 10 20:23:59 ubuntu dstat.sh[71185]: 10-05 20:23:59| 33   2  63   0   0|5900M  190M  190M 1606M| 118k  104k| 279k  493k|20.0  33.0 |5194  5866 |2.32 1.92 1.56|3.0   0 4.0|   0     0 |   0     0 | 26  278    0   91    0
May 10 20:24:00 ubuntu dstat.sh[71185]: 10-05 20:24:00| 39   2  56   2   0|5900M  189M  190M 1607M| 284k  259k| 232k 1524k|75.0   159 |6504  8654 |2.32 1.92 1.56|3.0   0   0|   0     0 |   0     0 | 26  277    0   92    0
May 10 20:24:01 ubuntu dstat.sh[71185]: 10-05 20:24:01| 44   4  49   2   0|5905M  184M  190M 1607M| 443k  418k| 484k   19M|21.1   370 |5865  9563 |2.32 1.92 1.56|2.0   0  28|   0     0 |   0     0 | 26  277    0   95    0
May 10 20:24:02 ubuntu dstat.sh[71185]: 10-05 20:24:02| 26   1  65   5   0|5904M  185M  190M 1607M|  40k   11k| 351k   22M|38.9  1433 |6280  6829 |2.21 1.91 1.56|5.0   0   0|   0     0 |   0     0 | 26  278    0   91    0
