-- Logs begin at Thu 2022-07-14 15:46:49 UTC, end at Thu 2022-07-14 17:14:10 UTC. --
Jul 14 16:36:24 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 14 16:36:24 ubuntu dstat.sh[91502]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 14 16:36:24 ubuntu dstat.sh[91502]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 14 16:53:31 ubuntu dstat.sh[91502]: 14-07 16:53:31| 27   3  65   4   0|5632M  354M  192M 1696M| 473k  459k|   0  1391k|   0   169 |5592    11k|2.79 2.18 1.72|1.0   0   0|   0     0 |   0     0 | 25  400    0   94    0
Jul 14 16:53:32 ubuntu dstat.sh[91502]: 14-07 16:53:32| 27   5  66   3   0|5634M  352M  192M 1696M| 478k  467k|   0  1052k|   0   114 |5137  9922 |2.79 2.18 1.72|3.0   0   0|   0     0 |   0     0 | 25  401    0   93    0
Jul 14 16:53:33 ubuntu dstat.sh[91502]: 14-07 16:53:33| 17   2  76   2   0|5635M  351M  192M 1696M| 318k  313k|   0  1111k|   0   134 |4067  7456 |2.57 2.14 1.71|1.0   0   0|   0     0 |   0     0 | 25  399    0   94    0
Jul 14 16:53:34 ubuntu dstat.sh[91502]: 14-07 16:53:34| 16   3  78   2   0|5639M  347M  192M 1696M| 321k  311k|   0  1033k|   0   135 |3457  6305 |2.57 2.14 1.71|1.0   0   0|   0     0 |   0     0 | 25  399    0   93    0
Jul 14 16:53:35 ubuntu dstat.sh[91502]: 14-07 16:53:35| 10   2  86   2   0|5640M  346M  192M 1696M| 120k  109k|   0   568k|   0  60.0 |2742  4809 |2.57 2.14 1.71|3.0   0 3.0|   0     0 |   0     0 | 25  400    0   96    0
Jul 14 16:53:36 ubuntu dstat.sh[91502]: 14-07 16:53:36|  8   2  85   2   0|5641M  345M  192M 1696M| 174k  167k|   0   915k|   0   128 |3108  5349 |2.57 2.14 1.71|  0   0   0|   0     0 |   0     0 | 25  399    0   94    0
Jul 14 16:53:37 ubuntu dstat.sh[91502]: 14-07 16:53:37| 23   2  67   6   0|5642M  343M  192M 1697M| 571k  560k|   0    14M|   0  1497 |6908  7969 |2.57 2.14 1.71|  0   0   0|   0     0 |   0     0 | 25  399    0   97    0
Jul 14 16:53:38 ubuntu dstat.sh[91502]: 14-07 16:53:38| 13   4  82   1   0|5642M  343M  192M 1697M| 131k  123k|  20k  437k|1.00  43.1 |2631  4572 |2.36 2.11 1.70|1.0   0   0|   0     0 |   0     0 | 25  400    0   98    0
Jul 14 16:53:39 ubuntu dstat.sh[91502]: 14-07 16:53:39| 17   2  77   2   1|5642M  343M  192M 1697M| 316k  300k|   0  1124k|   0   159 |3723  6343 |2.36 2.11 1.70|3.0   0   0|   0     0 |   0     0 | 25  399    0   99    0
Jul 14 16:53:40 ubuntu dstat.sh[91502]: 14-07 16:53:40| 14   2  79   2   0|5642M  342M  192M 1697M| 263k  253k|   0  1189k|   0   155 |3771  6576 |2.36 2.11 1.70|  0   0   0|   0     0 |   0     0 | 25  399    0  100    0
Jul 14 16:53:41 ubuntu dstat.sh[91502]: 14-07 16:53:41| 15   4  80   2   0|5643M  342M  192M 1697M| 314k  309k|   0  1089k|   0   131 |3280  5674 |2.36 2.11 1.70|6.0 1.0   0|   0     0 |   0     0 | 25  399    0  102    0
Jul 14 16:53:42 ubuntu dstat.sh[91502]: 14-07 16:53:42| 11   1  84   1   0|5643M  341M  192M 1697M| 173k  161k|   0   968k|   0   103 |2978  5139 |2.36 2.11 1.70|1.0   0   0|   0     0 |   0     0 | 25  400    0   97    0
Jul 14 16:53:43 ubuntu dstat.sh[91502]: 14-07 16:53:43|  8   2  86   1   0|5643M  341M  192M 1697M| 153k  147k|   0   963k|   0   104 |2936  5053 |2.17 2.07 1.69|1.0   0   0|   0     0 |   0     0 | 25  399    0   97    0
Jul 14 16:53:44 ubuntu dstat.sh[91502]: 14-07 16:53:44| 19   2  76   2   0|5644M  340M  192M 1698M| 322k  315k|4097B 1368k|1.00   171 |3844  6793 |2.17 2.07 1.69|  0   0   0|   0     0 |   0     0 | 25  399    0   97    0
Jul 14 16:53:45 ubuntu dstat.sh[91502]: 14-07 16:53:45| 16   3  78   2   1|5645M  338M  192M 1698M| 341k  329k|   0  1070k|   0   122 |3563  6033 |2.17 2.07 1.69|1.0   0 3.0|   0     0 |   0     0 | 25  401    0  104    0
Jul 14 16:53:46 ubuntu dstat.sh[91502]: 14-07 16:53:46|  7   1  88   0   0|5645M  338M  192M 1698M|  94k   75k|   0   583k|   0  57.9 |2436  3975 |2.17 2.07 1.69|4.0   0   0|   0     0 |   0     0 | 25  400    0  105    0
Jul 14 16:53:47 ubuntu dstat.sh[91502]: 14-07 16:53:47| 13   3  79   1   0|5646M  337M  192M 1698M| 284k  277k|   0   992k|   0   133 |4030  7227 |2.17 2.07 1.69|  0   0   0|   0     0 |   0     0 | 25  399    0  105    0
Jul 14 16:53:48 ubuntu dstat.sh[91502]: 14-07 16:53:48| 10   2  85   1   0|5646M  337M  192M 1698M| 206k  200k|   0   768k|   0  81.0 |2861  4803 |2.00 2.04 1.68|1.0   0   0|   0     0 |   0     0 | 25  399    0  103    0
Jul 14 16:53:49 ubuntu dstat.sh[91502]: 14-07 16:53:49| 10   2  87   1   0|5646M  337M  192M 1698M| 180k  167k|   0   681k|   0  73.1 |2581  4374 |2.00 2.04 1.68|  0 1.0   0|   0     0 |   0     0 | 25  399    0  103    0
Jul 14 16:53:50 ubuntu dstat.sh[91502]: 14-07 16:53:50|  9   2  86   1   0|5646M  337M  192M 1698M| 203k  195k|   0   839k|   0  97.9 |2883  4994 |2.00 2.04 1.68|  0   0   0|   0     0 |   0     0 | 25  399    0  101    0
Jul 14 16:53:51 ubuntu dstat.sh[91502]: 14-07 16:53:51| 14   3  82   2   0|5647M  336M  192M 1698M| 274k  257k|   0   960k|   0   127 |2973  5234 |2.00 2.04 1.68|  0   0   0|   0     0 |   0     0 | 25  400    0  103    0
Jul 14 16:53:52 ubuntu dstat.sh[91502]: 14-07 16:53:52|  7   1  89   1   0|5647M  336M  192M 1698M| 173k  167k|   0   617k|   0  71.2 |2443  4124 |2.00 2.04 1.68|1.0   0   0|   0     0 |   0     0 | 25  400    0   99    0
Jul 14 16:53:53 ubuntu dstat.sh[91502]: 14-07 16:53:53| 16   2  79   2   0|5647M  336M  193M 1699M| 307k  300k|   0  1248k|   0   190 |4000  6875 |1.84 2.00 1.67|3.0   0   0|   0     0 |   0     0 | 25  399    0  101    0
Jul 14 16:53:54 ubuntu dstat.sh[91502]: 14-07 16:53:54| 15   2  80   0   0|5648M  334M  193M 1699M| 378k  366k|   0   460k|   0  46.0 |2817  4499 |1.84 2.00 1.67|1.0   0   0|   0     0 |   0     0 | 25  399    0  100    0
Jul 14 16:53:55 ubuntu dstat.sh[91502]: 14-07 16:53:55| 21   4  72   4   1|5648M  334M  193M 1699M| 390k  377k|   0  1745k|   0   256 |4682  8306 |1.84 2.00 1.67|  0   0 2.0|   0     0 |   0     0 | 25  399    0  101    0
Jul 14 16:53:56 ubuntu dstat.sh[91502]: 14-07 16:53:56|  7   1  91   0   0|5648M  334M  193M 1699M|  51k   43k|   0   304k|   0  20.0 |2020  3384 |1.84 2.00 1.67|2.0   0   0|   0     0 |   0     0 | 25  400    0   97    0
Jul 14 16:53:57 ubuntu dstat.sh[91502]: 14-07 16:53:57| 18   2  77   2   0|5648M  333M  193M 1699M| 293k  285k|   0  1532k|   0   215 |3835  6833 |1.84 2.00 1.67|1.0   0   0|   0     0 |   0     0 | 25  399    0  102    0
Jul 14 16:53:58 ubuntu dstat.sh[91502]: 14-07 16:53:58| 14   2  81   2   0|5649M  333M  193M 1699M| 278k  272k|   0  1148k|   0   151 |3536  6200 |1.69 1.97 1.66|  0   0   0|   0     0 |   0     0 | 25  399    0  103    0
Jul 14 16:53:59 ubuntu dstat.sh[91502]: 14-07 16:53:59| 14   3  80   2   0|5649M  332M  193M 1699M| 294k  284k|   0  1074k|   0   130 |3334  5735 |1.69 1.97 1.66|1.0 2.0   0|   0     0 |   0     0 | 25  399    0  101    0
Jul 14 16:54:00 ubuntu dstat.sh[91502]: 14-07 16:54:00|  7   2  90   1   0|5649M  332M  193M 1699M|  77k   59k|   0   509k|   0  55.1 |2441  4177 |1.69 1.97 1.66|3.0   0   0|   0     0 |   0     0 | 25  400    0  101    0
Jul 14 16:54:01 ubuntu dstat.sh[91502]: 14-07 16:54:01| 17   3  79   2   0|5649M  332M  193M 1700M| 345k  319k|   0  1149k|   0   160 |3630  6258 |1.69 1.97 1.66|  0   0   0|   0     0 |   0     0 | 25  399    0   98    0
Jul 14 16:54:02 ubuntu dstat.sh[91502]: 14-07 16:54:02| 26   7  66   1   0|5651M  330M  193M 1700M| 378k  366k|   0   970k|   0   105 |4126    10k|1.69 1.97 1.66|2.0   0  34|   0     0 |   0     0 | 25  400    0  102    0
Jul 14 16:54:03 ubuntu dstat.sh[91502]: 14-07 16:54:03| 32   5  60   2   0|5651M  330M  193M 1700M| 559k  544k|   0  1744k|   0   219 |5567    10k|1.63 1.95 1.66|1.0   0   0|   0     0 |   0     0 | 25  401    0  103    0
Jul 14 16:54:04 ubuntu dstat.sh[91502]: 14-07 16:54:04| 26   5  66   2   1|5652M  329M  193M 1700M| 523k  514k|   0  1217k|   0   162 |5503    10k|1.63 1.95 1.66|  0 1.0   0|   0     0 |   0     0 | 25  400    0  106    0
Jul 14 16:54:05 ubuntu dstat.sh[91502]: 14-07 16:54:05| 25   4  69   1   0|5653M  328M  193M 1700M| 498k  488k|   0  1136k|   0   137 |4919  8956 |1.63 1.95 1.66|2.0   0 2.0|   0     0 |   0     0 | 25  399    0  109    0
Jul 14 16:54:06 ubuntu dstat.sh[91502]: 14-07 16:54:06|  7   2  89   0   0|5653M  327M  193M 1701M| 104k   98k|   0   388k|   0  43.0 |2166  3651 |1.63 1.95 1.66|2.0   0   0|   0     0 |   0     0 | 25  400    0  109    0
Jul 14 16:54:07 ubuntu dstat.sh[91502]: 14-07 16:54:07| 15   1  79   2   0|5653M  327M  193M 1701M| 239k  230k|   0  1155k|   0   175 |3782  6456 |1.63 1.95 1.66|  0   0   0|   0     0 |   0     0 | 25  399    0  110    0
Jul 14 16:54:08 ubuntu dstat.sh[91502]: 14-07 16:54:08| 18   4  70   7   0|5662M  317M  193M 1701M| 280k  274k|   0    10M|   0  1208 |5903  6327 |1.50 1.92 1.65|  0   0 4.0|   0     0 |   0     0 | 25  399    0  111    0
Jul 14 16:54:09 ubuntu dstat.sh[91502]: 14-07 16:54:09| 18   4  77   1   0|5663M  316M  193M 1701M| 282k  268k|   0   946k|   0   113 |3731  6392 |1.50 1.92 1.65|3.0 1.0   0|   0     0 |   0     0 | 25  399    0  105    1
Jul 14 16:54:10 ubuntu dstat.sh[91502]: 14-07 16:54:10| 11   3  81   2   0|5656M  323M  193M 1701M| 119k  110k|   0   890k|   0   112 |2867  4703 |1.50 1.92 1.65|  0   0   0|   0     0 |   0     0 | 25  399    0  106    0
Jul 14 16:54:11 ubuntu dstat.sh[91502]: 14-07 16:54:11| 20   3  75   2   0|5656M  323M  193M 1701M| 313k  307k|   0   865k|   0   107 |3011  5154 |1.50 1.92 1.65|1.0 1.0   0|   0     0 |   0     0 | 25  399    0  107    0
Jul 14 16:54:12 ubuntu dstat.sh[91502]: 14-07 16:54:12| 15   2  80   2   0|5656M  323M  193M 1701M| 274k  249k|   0   953k|   0   121 |3805  6241 |1.50 1.92 1.65|1.0   0   0|   0     0 |   0     0 | 25  400    0  107    0
Jul 14 16:54:13 ubuntu dstat.sh[91502]: 14-07 16:54:13| 29   3  62   3   0|5656M  323M  193M 1701M| 497k  475k|   0  1917k|   0   244 |5468  9981 |1.46 1.91 1.65|2.0   0   0|   0     0 |   0     0 | 25  401    0  106    0
Jul 14 16:54:14 ubuntu dstat.sh[91502]: 14-07 16:54:14| 29   3  66   2   0|5657M  322M  194M 1701M| 494k  487k|   0  1200k|   0   143 |5358  9929 |1.46 1.91 1.65|3.0   0   0|   0     0 |   0     0 | 25  400    0  107    0
Jul 14 16:54:15 ubuntu dstat.sh[91502]: 14-07 16:54:15| 27   5  65   3   1|5657M  321M  194M 1702M| 459k  446k|4103B 1306k|1.00   158 |5325    10k|1.46 1.91 1.65|3.0   0 2.0|   0     0 |   0     0 | 25  399    0  107    0
Jul 14 16:54:16 ubuntu dstat.sh[91502]: 14-07 16:54:16| 27   5  66   3   0|5657M  321M  194M 1702M| 420k  408k|   0  1397k|   0   191 |4869  8705 |1.46 1.91 1.65|4.0   0   0|   0     0 |   0     0 | 25  400    0  109    0
Jul 14 16:54:17 ubuntu dstat.sh[91502]: 14-07 16:54:17| 29   5  63   3   0|5657M  320M  194M 1702M| 517k  505k|   0  1720k|   0   250 |6468    11k|1.46 1.91 1.65|3.0   0   0|   0     0 |   0     0 | 25  400    0  109    0
Jul 14 16:54:18 ubuntu dstat.sh[91502]: 14-07 16:54:18| 28   5  64   1   0|5659M  319M  194M 1702M| 550k  537k|   0  1246k|   0   136 |5956    11k|1.35 1.87 1.64|3.0   0   0|   0     0 |   0     0 | 25  400    0  109    0
Jul 14 16:54:19 ubuntu dstat.sh[91502]: 14-07 16:54:19| 28   4  65   2   0|5659M  318M  194M 1703M| 477k  469k|  44k 1438k|1.00   178 |5157  9046 |1.35 1.87 1.64|4.0   0   0|   0     0 |   0     0 | 25  401    0  110    0
Jul 14 16:54:20 ubuntu dstat.sh[91502]: 14-07 16:54:20| 27   4  64   3   0|5658M  318M  194M 1703M| 506k  499k|   0  1844k|   0   286 |5744    11k|1.35 1.87 1.64|4.0   0   0|   0     0 |   0     0 | 25  400    0  114    0
Jul 14 16:54:21 ubuntu dstat.sh[91502]: 14-07 16:54:21| 27   5  68   1   0|5659M  317M  194M 1703M| 546k  540k|   0  1036k|   0   121 |5330    10k|1.35 1.87 1.64|1.0   0   0|   0     0 |   0     0 | 25  400    0  116    0
Jul 14 16:54:22 ubuntu dstat.sh[91502]: 14-07 16:54:22| 12   1  82   1   0|5659M  317M  194M 1703M| 243k  236k|   0   847k|   0   108 |3219  5693 |1.35 1.87 1.64|  0   0   0|   0     0 |   0     0 | 25  399    0  116    0
Jul 14 16:54:23 ubuntu dstat.sh[91502]: 14-07 16:54:23| 11   2  85   2   0|5659M  317M  194M 1703M| 183k  176k|   0   669k|   0  81.1 |2970  5149 |1.40 1.88 1.64|3.0   0   0|   0     0 |   0     0 | 25  399    0  114    0
Jul 14 16:54:24 ubuntu dstat.sh[91502]: 14-07 16:54:24| 16   3  78   1   0|5661M  315M  194M 1703M| 322k  310k|   0   974k|   0   141 |3536  6111 |1.40 1.88 1.64|1.0   0   0|   0     0 |   0     0 | 25  400    0  118    0
Jul 14 16:54:25 ubuntu dstat.sh[91502]: 14-07 16:54:25|  7   2  88   1   0|5661M  315M  194M 1704M|  85k   80k|   0   491k|   0  56.8 |2376  4036 |1.40 1.88 1.64|1.0   0 2.0|   0     0 |   0     0 | 25  400    0  114    0
Jul 14 16:54:26 ubuntu dstat.sh[91502]: 14-07 16:54:26| 19   2  75   3   1|5662M  314M  194M 1704M| 432k  412k|   0   932k|   0   129 |3746  6340 |1.40 1.88 1.64|  0   0   0|   0     0 |   0     0 | 25  399    0  117    0
Jul 14 16:54:27 ubuntu dstat.sh[91502]: 14-07 16:54:27| 10   2  85   1   0|5662M  314M  194M 1704M| 236k  212k|   0   677k|   0  71.1 |2817  4749 |1.40 1.88 1.64|  0   0   0|   0     0 |   0     0 | 25  399    0  113    0
Jul 14 16:54:28 ubuntu dstat.sh[91502]: 14-07 16:54:28| 16   2  79   2   0|5662M  313M  194M 1704M| 244k  240k|   0  1043k|   0   129 |3339  6044 |1.77 1.95 1.66|2.0   0   0|   0     0 |   0     0 | 25  399    0  114    0
Jul 14 16:54:29 ubuntu dstat.sh[91502]: 14-07 16:54:29|  5   2  91   0   0|5662M  313M  194M 1704M|  83k   73k|   0   554k|   0  54.8 |2309  4001 |1.77 1.95 1.66|5.0   0   0|   0     0 |   0     0 | 25  400    0  109    0
Jul 14 16:54:30 ubuntu dstat.sh[91502]: 14-07 16:54:30| 18   3  76   2   0|5663M  312M  194M 1704M| 345k  330k|  40k 1628k|1.00   235 |4348  7599 |1.77 1.95 1.66|1.0   0   0|   0     0 |   0     0 | 25  399    0  113    0
Jul 14 16:54:31 ubuntu dstat.sh[91502]: 14-07 16:54:31| 19   3  77   1   1|5663M  312M  195M 1704M| 347k  334k|   0  1081k|   0   134 |3759  6198 |1.77 1.95 1.66|1.0   0   0|   0     0 |   0     0 | 25  399    0  110    0
Jul 14 16:54:32 ubuntu dstat.sh[91502]: 14-07 16:54:32|  9   2  86   1   0|5663M  311M  195M 1704M| 198k  185k|   0   555k|   0  54.9 |2532  4296 |1.77 1.95 1.66|  0   0   0|   0     0 |   0     0 | 25  399    0  111    0
Jul 14 16:54:33 ubuntu dstat.sh[91502]: 14-07 16:54:33|  9   2  90   0   0|5663M  311M  195M 1704M|  66k   58k|   0   578k|   0  45.1 |2350  3812 |1.62 1.91 1.65|1.0   0   0|   0     0 |   0     0 | 25  400    0  111    0
Jul 14 16:54:34 ubuntu dstat.sh[91502]: 14-07 16:54:34|  9   1  86   1   0|5664M  311M  195M 1705M| 219k  207k|   0   558k|   0  65.8 |2654  4608 |1.62 1.91 1.65|  0   0   0|   0     0 |   0     0 | 25  399    0  112    0
Jul 14 16:54:35 ubuntu dstat.sh[91502]: 14-07 16:54:35| 18   4  75   2   0|5664M  310M  195M 1705M| 494k  482k|   0  1310k|   0   196 |3843  6920 |1.62 1.91 1.65|1.0   0 2.0|   0     0 |   0     0 | 25  400    0  111    0
Jul 14 16:54:36 ubuntu dstat.sh[91502]: 14-07 16:54:36| 15   2  80   0   0|5665M  309M  195M 1705M| 306k  293k|   0   535k|   0  54.9 |2893  5375 |1.62 1.91 1.65|1.0   0   0|   0     0 |   0     0 | 25  400    0  111    0
Jul 14 16:54:37 ubuntu dstat.sh[91502]: 14-07 16:54:37| 28   5  64   2   0|5665M  309M  195M 1705M| 448k  437k|   0  1610k|   0   246 |4604  9437 |1.62 1.91 1.65|1.0   0   0|   0     0 |   0     0 | 25  401    0  110    0
Jul 14 16:54:38 ubuntu dstat.sh[91502]: 14-07 16:54:38| 32   6  60   2   0|5665M  308M  195M 1706M| 502k  496k|   0  2275k|   0   362 |5068  9643 |1.66 1.91 1.66|1.0 1.0   0|   0     0 |   0     0 | 25  400    0  112    0
Jul 14 16:54:39 ubuntu dstat.sh[91502]: 14-07 16:54:39| 24   4  64   7   0|5666M  307M  195M 1706M| 514k  500k|   0    11M|   0  1201 |6728  9973 |1.66 1.91 1.66|1.0 1.0   0|   0     0 |   0     0 | 25  400    0  113    0
Jul 14 16:54:40 ubuntu dstat.sh[91502]: 14-07 16:54:40|  9   1  87   1   0|5665M  307M  195M 1706M| 141k  133k|   0   700k|   0   102 |2798  5084 |1.66 1.91 1.66|  0   0   0|   0     0 |   0     0 | 25  399    0  109    0
Jul 14 16:54:41 ubuntu dstat.sh[91502]: 14-07 16:54:41| 18   3  76   2   0|5666M  306M  195M 1706M| 337k  332k|   0  1128k|   0   159 |3763  6795 |1.66 1.91 1.66|2.0   0   0|   0     0 |   0     0 | 25  399    0  114    0
Jul 14 16:54:42 ubuntu dstat.sh[91502]: 14-07 16:54:42| 17   3  77   1   0|5666M  305M  195M 1707M| 414k  409k|   0   935k|   0   126 |3517  6139 |1.66 1.91 1.66|1.0   0   0|   0     0 |   0     0 | 25  400    0  114    0
Jul 14 16:54:43 ubuntu dstat.sh[91502]: 14-07 16:54:43|  7   2  88   1   0|5666M  305M  195M 1707M| 118k  110k|   0   507k|   0  58.9 |2510  4275 |1.52 1.88 1.65|1.0   0   0|   0     0 |   0     0 | 25  399    0  116    0
Jul 14 16:54:44 ubuntu dstat.sh[91502]: 14-07 16:54:44| 18   2  77   2   0|5667M  304M  195M 1707M| 388k  382k|   0  1052k|   0   158 |3548  6285 |1.52 1.88 1.65|2.0   0   0|   0     0 |   0     0 | 25  400    0  120    0
Jul 14 16:54:45 ubuntu dstat.sh[91502]: 14-07 16:54:45| 17   2  79   0   0|5668M  302M  195M 1708M| 313k  297k|   0   520k|   0  48.0 |3007  4845 |1.52 1.88 1.65|1.0   0 2.0|   0     0 |   0     0 | 25  401    0  124    0
Jul 14 16:54:46 ubuntu dstat.sh[91502]: 14-07 16:54:46| 13   2  81   1   0|5668M  302M  195M 1708M| 260k  237k|   0  1013k|   0   141 |3234  5582 |1.52 1.88 1.65|1.0   0   0|   0     0 |   0     0 | 25  401    0  114    0
Jul 14 16:54:47 ubuntu dstat.sh[91502]: 14-07 16:54:47| 28   4  63   3   0|5668M  302M  195M 1708M| 516k  511k|   0  1630k|   0   233 |5704    11k|1.52 1.88 1.65|2.0   0   0|   0     0 |   0     0 | 25  401    0  116    0
Jul 14 16:54:48 ubuntu dstat.sh[91502]: 14-07 16:54:48| 32   5  60   2   0|5669M  300M  195M 1708M| 563k  555k|  64k 1317k|5.00   173 |6199    12k|1.56 1.88 1.65|3.0   0   0|   0     0 |   0     0 | 25  400    0  118    0
Jul 14 16:54:49 ubuntu dstat.sh[91502]: 14-07 16:54:49| 27   5  67   1   1|5669M  300M  195M 1709M| 538k  526k|   0  1207k|   0   125 |4670  8936 |1.56 1.88 1.65|2.0   0   0|   0     0 |   0     0 | 25  400    0  118    0
Jul 14 16:54:50 ubuntu dstat.sh[91502]: 14-07 16:54:50|  8   2  87   1   0|5669M  300M  195M 1709M| 150k  143k|   0   790k|   0   114 |2745  5020 |1.56 1.88 1.65|  0   0   0|   0     0 |   0     0 | 25  399    0  118    0
Jul 14 16:54:51 ubuntu dstat.sh[91502]: 14-07 16:54:51| 18   2  77   1   0|5670M  299M  196M 1709M| 347k  335k|   0   828k|   0  98.0 |3591  6172 |1.56 1.88 1.65|1.0   0   0|   0     0 |   0     0 | 25  399    0  118    0
Jul 14 16:54:52 ubuntu dstat.sh[91502]: 14-07 16:54:52| 13   3  81   1   0|5670M  299M  196M 1709M| 233k  228k|   0   708k|   0  91.0 |3453  6256 |1.56 1.88 1.65|1.0   0   0|   0     0 |   0     0 | 25  402    0  117    0
Jul 14 16:54:53 ubuntu dstat.sh[91502]: 14-07 16:54:53| 28   4  63   3   1|5670M  298M  196M 1709M| 480k  475k|   0  1741k|   0   261 |5421  9689 |1.76 1.92 1.66|2.0 1.0   0|   0     0 |   0     0 | 25  401    0  120    0
Jul 14 16:54:54 ubuntu dstat.sh[91502]: 14-07 16:54:54| 28   4  65   2   0|5670M  297M  196M 1710M| 521k  511k|   0  1236k|   0   160 |5688    11k|1.76 1.92 1.66|1.0   0   0|   0     0 |   0     0 | 25  400    0  119    0
Jul 14 16:54:55 ubuntu dstat.sh[91502]: 14-07 16:54:55| 24   4  68   2   0|5676M  291M  196M 1710M| 556k  546k|   0  1133k|   0   151 |4819  8864 |1.76 1.92 1.66|1.0   0 2.0|   0     0 |   0     0 | 25  399    0  120    1
Jul 14 16:54:56 ubuntu dstat.sh[91502]: 14-07 16:54:56| 10   2  84   1   0|5676M  291M  196M 1710M| 204k  193k|   0   873k|   0   117 |3058  5380 |1.76 1.92 1.66|1.0 1.0   0|   0     0 |   0     0 | 25  400    0  116    0
Jul 14 16:54:57 ubuntu dstat.sh[91502]: 14-07 16:54:57| 12   2  81   2   0|5677M  290M  196M 1711M| 183k  175k|   0   947k|   0   124 |3379  5905 |1.76 1.92 1.66|  0   0   0|   0     0 |   0     0 | 25  399    0  117    0
Jul 14 16:54:58 ubuntu dstat.sh[91502]: 14-07 16:54:58| 23   4  71   3   0|5678M  289M  196M 1711M| 370k  364k|   0  1471k|   0   224 |4407  7429 |1.62 1.89 1.65|  0   0   0|   0     0 |   0     0 | 25  399    0  112    0
Jul 14 16:54:59 ubuntu dstat.sh[91502]: 14-07 16:54:59| 11   2  84   1   0|5678M  289M  196M 1711M| 202k  196k|   0   750k|   0   101 |2934  5051 |1.62 1.89 1.65|1.0 1.0   0|   0     0 |   0     0 | 25  400    0  112    0
Jul 14 16:55:00 ubuntu dstat.sh[91502]: 14-07 16:55:00| 12   2  83   1   0|5678M  289M  196M 1711M| 205k  180k|   0   941k|   0   140 |3254  5558 |1.62 1.89 1.65|  0   0   0|   0     0 |   0     0 | 25  399    0  113    0
Jul 14 16:55:01 ubuntu dstat.sh[91502]: 14-07 16:55:01| 20   3  76   1   0|5678M  289M  196M 1711M| 514k  494k|   0   644k|   0  73.1 |3534  5617 |1.62 1.89 1.65|1.0 1.0   0|   0     0 |   0     0 | 25  399    0  113    0
Jul 14 16:55:02 ubuntu dstat.sh[91502]: 14-07 16:55:02| 13   3  81   2   0|5679M  288M  196M 1711M| 256k  236k|   0   854k|   0  95.2 |3392  5642 |1.62 1.89 1.65|5.0 1.0 6.0|   0     0 |   0     0 | 25  399    0  112    0
Jul 14 16:55:03 ubuntu dstat.sh[91502]: 14-07 16:55:03| 25  19  50   3   0|5698M  267M  196M 1712M| 144k  131k| 467k 1117k|27.9  92.8 |5507    13k|1.49 1.86 1.64|1.0   0 434|   0     0 |   0     0 | 25  400    0  114    0
Jul 14 16:55:04 ubuntu dstat.sh[91502]: 14-07 16:55:04| 13   2  82   2   0|5700M  265M  196M 1712M| 184k  167k|   0   920k|   0   126 |3516  5815 |1.49 1.86 1.64|  0   0   0|   0     0 |   0     0 | 25  399    0  106    0
Jul 14 16:55:05 ubuntu dstat.sh[91502]: 14-07 16:55:05| 16   3  77   3   0|5701M  264M  196M 1712M| 260k  244k|  64k 1081k|1.00   149 |3818  6546 |1.49 1.86 1.64|  0   0 2.0|   0     0 |   0     0 | 25  399    0  109    0
Jul 14 16:55:06 ubuntu dstat.sh[91502]: 14-07 16:55:06| 20   4  74   2   0|5701M  264M  196M 1712M| 340k  333k|   0   914k|   0   125 |4075  7097 |1.49 1.86 1.64|5.0   0   0|   0     0 |   0     0 | 25  401    0  106    0
Jul 14 16:55:07 ubuntu dstat.sh[91502]: 14-07 16:55:07| 31   6  60   3   0|5685M  279M  196M 1712M| 496k  488k|   0  1883k|   0   285 |6014    11k|1.49 1.86 1.64|4.0   0   0|   0     0 |   0     0 | 25  400    0  109    0
Jul 14 16:55:08 ubuntu dstat.sh[91502]: 14-07 16:55:08| 31   6  61   1   0|5722M  242M  196M 1713M| 537k  530k|   0  1263k|   0   152 |5253    10k|1.45 1.84 1.64|3.0   0 3.0|   0     0 |   0     0 | 25  400    0  107    0
Jul 14 16:55:09 ubuntu dstat.sh[91502]: 14-07 16:55:09| 28   6  61   4   0|5694M  269M  196M 1713M| 538k  526k|   0  3099k|   0   495 |6066  9910 |1.45 1.84 1.64|2.0 2.0 1.0|   0     0 |   0     0 | 25  400    0  109    0
Jul 14 16:55:10 ubuntu dstat.sh[91502]: 14-07 16:55:10| 27   4  58   8   0|5687M  276M  196M 1714M| 494k  483k|   0    12M|   0  1194 |7753    10k|1.45 1.84 1.64|1.0   0   0|   0     0 |   0     0 | 25  402    0  108    0
Jul 14 16:55:11 ubuntu dstat.sh[91502]: 14-07 16:55:11| 29   5  63   3   0|5687M  276M  196M 1714M| 528k  513k|   0  1938k|   0   283 |5863    11k|1.45 1.84 1.64|2.0 1.0   0|   0     0 |   0     0 | 25  400    0  114    0
