-- Logs begin at Mon 2022-07-04 08:35:34 UTC, end at Mon 2022-07-04 10:08:35 UTC. --
Jul 04 09:32:49 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 04 09:32:49 ubuntu dstat.sh[86284]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 04 09:32:49 ubuntu dstat.sh[86284]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 04 09:52:04 ubuntu dstat.sh[86284]: 04-07 09:52:04| 28   4  65   2   0|5447M  222M  198M 1989M| 532k  525k|   0  1497k|   0   197 |5653    10k|1.37 1.42 1.32|2.0   0   0|   0     0 |   0     0 | 25  396    0   76    0
Jul 04 09:52:05 ubuntu dstat.sh[86284]: 04-07 09:52:05| 27   3  66   2   0|5447M  221M  198M 1989M| 505k  495k|   0  1072k|   0   118 |4802  8818 |1.37 1.42 1.32|2.0   0   0|   0     0 |   0     0 | 25  396    0   77    0
Jul 04 09:52:06 ubuntu dstat.sh[86284]: 04-07 09:52:06| 28   4  63   3   0|5448M  220M  198M 1989M| 568k  550k|   0  1747k|   0   234 |5864    10k|1.37 1.42 1.32|1.0   0   0|   0     0 |   0     0 | 25  397    0   80    0
Jul 04 09:52:07 ubuntu dstat.sh[86284]: 04-07 09:52:07| 27   3  66   2   1|5448M  220M  198M 1990M| 489k  474k|   0  1355k|   0   185 |5570    11k|1.37 1.42 1.32|3.0 1.0   0|   0     0 |   0     0 | 25  396    0   78    0
Jul 04 09:52:08 ubuntu dstat.sh[86284]: 04-07 09:52:08| 27   3  65   2   0|5449M  219M  198M 1990M| 581k  574k|   0  1428k|   0   200 |5433  9998 |1.37 1.42 1.32|3.0   0   0|   0     0 |   0     0 | 25  393    0   80    0
Jul 04 09:52:09 ubuntu dstat.sh[86284]: 04-07 09:52:09|  8   1  88   1   0|5449M  218M  198M 1990M| 122k  113k|   0   607k|   0  70.9 |2483  4201 |1.42 1.43 1.32|1.0   0   0|   0     0 |   0     0 | 25  393    0   81    0
Jul 04 09:52:10 ubuntu dstat.sh[86284]: 04-07 09:52:10| 12   2  82   1   0|5449M  218M  198M 1990M| 259k  251k|   0  1140k|   0   169 |3727  6362 |1.42 1.43 1.32|  0   0 2.0|   0     0 |   0     0 | 25  393    0   81    0
Jul 04 09:52:11 ubuntu dstat.sh[86284]: 04-07 09:52:11| 13   2  79   3   0|5449M  218M  199M 1990M| 367k  358k|   0   936k|   0   126 |3566  6169 |1.42 1.43 1.32|  0   0   0|   0     0 |   0     0 | 25  393    0   80    0
Jul 04 09:52:12 ubuntu dstat.sh[86284]: 04-07 09:52:12|  8   2  88   0   1|5449M  218M  199M 1990M| 151k  144k|   0   572k|   0  68.0 |2559  4211 |1.42 1.43 1.32|  0   0   0|   0     0 |   0     0 | 25  394    0   80    0
Jul 04 09:52:13 ubuntu dstat.sh[86284]: 04-07 09:52:13| 13   1  82   1   0|5448M  218M  199M 1991M| 217k  185k|   0  2488k|   0   170 |3654  5888 |1.42 1.43 1.32|3.0   0   0|   0     0 |   0     0 | 25  394    0   80    0
Jul 04 09:52:14 ubuntu dstat.sh[86284]: 04-07 09:52:14| 27   4  64   3   0|5448M  218M  199M 1991M| 493k  473k|   0  1569k|   0   224 |5967    10k|1.47 1.44 1.32|2.0 1.0   0|   0     0 |   0     0 | 25  395    0   82    0
Jul 04 09:52:15 ubuntu dstat.sh[86284]: 04-07 09:52:15| 27   3  65   3   0|5450M  216M  199M 1991M| 529k  509k|   0  1484k|   0   190 |5568    10k|1.47 1.44 1.32|5.0   0   0|   0     0 |   0     0 | 25  394    0   83    0
Jul 04 09:52:16 ubuntu dstat.sh[86284]: 04-07 09:52:16| 25   5  67   1   0|5451M  215M  199M 1991M| 564k  552k|   0  1148k|   0   132 |5647    11k|1.47 1.44 1.32|3.0   0   0|   0     0 |   0     0 | 25  394    0   85    0
Jul 04 09:52:17 ubuntu dstat.sh[86284]: 04-07 09:52:17| 19   2  74   3   0|5451M  214M  199M 1992M| 371k  363k|   0  1438k|   0   209 |4669  8174 |1.47 1.44 1.32| 14   0   0|   0     0 |   0     0 | 25  393    0   86    0
Jul 04 09:52:18 ubuntu dstat.sh[86284]: 04-07 09:52:18| 15   3  78   2   1|5452M  214M  199M 1992M| 296k  287k|   0  1839k|   0   163 |3979  6705 |1.47 1.44 1.32|1.0   0   0|   0     0 |   0     0 | 25  394    0   87    0
Jul 04 09:52:19 ubuntu dstat.sh[86284]: 04-07 09:52:19| 11   2  85   1   0|5451M  213M  199M 1992M| 152k  140k|   0   732k|   0  93.0 |2911  4928 |1.35 1.42 1.32|4.0   0   0|   0     0 |   0     0 | 25  394    0   87    0
Jul 04 09:52:20 ubuntu dstat.sh[86284]: 04-07 09:52:20| 29   4  60   5   0|5452M  213M  199M 1992M| 553k  538k|   0  2003k|   0   301 |5989    11k|1.35 1.42 1.32|2.0   0 2.0|   0     0 |   0     0 | 25  395    0   89    0
Jul 04 09:52:21 ubuntu dstat.sh[86284]: 04-07 09:52:21| 28   5  64   2   0|5452M  212M  199M 1992M| 556k  546k|   0  1566k|   0   230 |5464    11k|1.35 1.42 1.32|1.0   0   0|   0     0 |   0     0 | 25  394    0   90    0
Jul 04 09:52:22 ubuntu dstat.sh[86284]: 04-07 09:52:22| 26   4  66   1   0|5452M  212M  199M 1992M| 470k  460k|   0  1100k|   0   143 |5409    10k|1.35 1.42 1.32|1.0   0   0|   0     0 |   0     0 | 25  393    0   90    0
Jul 04 09:52:23 ubuntu dstat.sh[86284]: 04-07 09:52:23| 24   3  69   3   0|5453M  211M  199M 1993M| 494k  485k|   0  1365k|   0   188 |4895  8454 |1.35 1.42 1.32|  0   0   0|   0     0 |   0     0 | 25  393    0   84    0
Jul 04 09:52:24 ubuntu dstat.sh[86284]: 04-07 09:52:24| 11   2  84   1   0|5453M  210M  199M 1993M| 267k  259k|   0   775k|   0   110 |3068  5123 |1.40 1.43 1.32|1.0   0   0|   0     0 |   0     0 | 25  394    0   84    0
Jul 04 09:52:25 ubuntu dstat.sh[86284]: 04-07 09:52:25|  8   1  89   0   0|5454M  210M  199M 1993M|  76k   62k|   0   308k|   0  36.0 |2278  3629 |1.40 1.43 1.32|1.0   0   0|   0     0 |   0     0 | 25  393    0   83    0
Jul 04 09:52:26 ubuntu dstat.sh[86284]: 04-07 09:52:26| 28   4  66   2   0|5455M  209M  199M 1993M| 615k  604k|   0  1601k|   0   197 |5277  8894 |1.40 1.43 1.32|  0 1.0   0|   0     0 |   0     0 | 25  393    0   82    0
Jul 04 09:52:27 ubuntu dstat.sh[86284]: 04-07 09:52:27| 11   2  85   1   0|5454M  209M  199M 1993M| 158k  141k|   0   625k|   0  78.1 |2867  4767 |1.40 1.43 1.32|5.0 1.0   0|   0     0 |   0     0 | 25  394    0   77    0
Jul 04 09:52:28 ubuntu dstat.sh[86284]: 04-07 09:52:28| 33   8  55   3   0|5456M  207M  199M 1993M| 549k  538k|   0  1824k|   0   285 |6196    15k|1.40 1.43 1.32|4.0   0  34|   0     0 |   0     0 | 25  395    0   80    0
Jul 04 09:52:29 ubuntu dstat.sh[86284]: 04-07 09:52:29| 27   4  64   1   0|5456M  206M  199M 1994M| 579k  570k|   0  1414k|   0   195 |5944    11k|1.53 1.45 1.33|1.0   0   0|   0     0 |   0     0 | 25  394    0   78    0
Jul 04 09:52:30 ubuntu dstat.sh[86284]: 04-07 09:52:30| 32   6  61   1   0|5456M  207M  199M 1994M| 575k  565k|   0  1119k|   0   141 |5421    10k|1.53 1.45 1.33|1.0   0 2.0|   0     0 |   0     0 | 25  394    0   78    0
Jul 04 09:52:31 ubuntu dstat.sh[86284]: 04-07 09:52:31| 28   3  65   2   0|5456M  206M  199M 1994M| 565k  555k|   0  1413k|   0   202 |5470    10k|1.53 1.45 1.33|1.0   0   0|   0     0 |   0     0 | 25  394    0   78    0
Jul 04 09:52:32 ubuntu dstat.sh[86284]: 04-07 09:52:32| 30   4  64   2   1|5457M  205M  199M 1994M| 550k  540k|   0  1372k|   0   216 |6030    11k|1.53 1.45 1.33|1.0   0   0|   0     0 |   0     0 | 25  394    0   80    0
Jul 04 09:52:33 ubuntu dstat.sh[86284]: 04-07 09:52:33| 26   4  65   2   0|5458M  204M  199M 1995M| 622k  611k|   0  8267k|   0   284 |5187  9471 |1.53 1.45 1.33|2.0   0   0|   0     0 |   0     0 | 25  394    0   76    0
Jul 04 09:52:34 ubuntu dstat.sh[86284]: 04-07 09:52:34| 27   4  65   2   0|5458M  204M  199M 1995M| 389k  381k|   0  1331k|   0   196 |4448  8528 |1.49 1.45 1.33|1.0   0   0|   0     0 |   0     0 | 25  394    0   79    0
Jul 04 09:52:35 ubuntu dstat.sh[86284]: 04-07 09:52:35| 28   4  64   2   0|5458M  203M  199M 1995M| 500k  491k|   0  1465k|   0   210 |6113    11k|1.49 1.45 1.33|2.0   0   0|   0     0 |   0     0 | 25  394    0   79    0
Jul 04 09:52:36 ubuntu dstat.sh[86284]: 04-07 09:52:36| 27   3  66   1   0|5459M  202M  199M 1995M| 578k  561k|   0   864k|   0   109 |5319  9911 |1.49 1.45 1.33|1.0   0   0|   0     0 |   0     0 | 25  395    0   79    0
Jul 04 09:52:37 ubuntu dstat.sh[86284]: 04-07 09:52:37| 28   3  64   3   0|5459M  201M  199M 1995M| 542k  529k|   0  1563k|   0   216 |5351  9632 |1.49 1.45 1.33|5.0   0   0|   0     0 |   0     0 | 25  395    0   80    0
Jul 04 09:52:38 ubuntu dstat.sh[86284]: 04-07 09:52:38| 28   4  63   3   0|5459M  201M  199M 1996M| 511k  501k|   0  1937k|   0   236 |5987    11k|1.49 1.45 1.33|1.0   0   0|   0     0 |   0     0 | 25  394    0   83    0
Jul 04 09:52:39 ubuntu dstat.sh[86284]: 04-07 09:52:39| 30   4  64   2   1|5459M  201M  199M 1996M| 486k  480k|   0  1837k|   0   260 |5075  9238 |1.61 1.47 1.34|1.0   0   0|   0     0 |   0     0 | 25  395    0   83    0
Jul 04 09:52:40 ubuntu dstat.sh[86284]: 04-07 09:52:40| 29   4  62   3   0|5460M  200M  200M 1996M| 565k  552k|   0  2193k|   0   285 |6281    11k|1.61 1.47 1.34|3.0   0 2.0|   0     0 |   0     0 | 25  395    0   85    0
Jul 04 09:52:41 ubuntu dstat.sh[86284]: 04-07 09:52:41| 29   4  65   2   0|5461M  198M  200M 1996M| 507k  498k|   0  1196k|   0   174 |4462  8007 |1.61 1.47 1.34|1.0   0   0|   0     0 |   0     0 | 25  398    0   87    0
Jul 04 09:52:42 ubuntu dstat.sh[86284]: 04-07 09:52:42| 31   4  64   1   0|5461M  198M  200M 1997M| 634k  626k|   0  1181k|   0   125 |4386  7554 |1.61 1.47 1.34|1.0   0   0|   0     0 |   0     0 | 25  393    0   91    0
Jul 04 09:52:43 ubuntu dstat.sh[86284]: 04-07 09:52:43| 38   7  53   3   0|5465M  193M  200M 1997M| 789k  775k|   0  4150k|   0   353 |5999    10k|1.61 1.47 1.34|3.0   0  13|   0     0 |   0     0 | 25  394    0   92    0
Jul 04 09:52:44 ubuntu dstat.sh[86284]: 04-07 09:52:44| 35   4  59   1   0|5463M  196M  200M 1997M| 764k  754k|   0  1449k|   0   162 |4701  7948 |1.64 1.48 1.34|4.0   0 2.0|   0     0 |   0     0 | 25  395    0   92    0
Jul 04 09:52:45 ubuntu dstat.sh[86284]: 04-07 09:52:45| 45   5  49   1   0|5464M  194M  200M 1997M| 511k  502k|   0   761k|   0  57.1 |3564  5635 |1.64 1.48 1.34|1.0   0  11|   0     0 |   0     0 | 25  394    0   89    0
Jul 04 09:52:46 ubuntu dstat.sh[86284]: 04-07 09:52:46| 42   9  48   0   0|5487M  171M  200M 1998M| 415k  406k|  95k 1004k|21.0  81.0 |4431  7741 |1.64 1.48 1.34|3.0   0  35|   0     0 |   0     0 | 26  394    0   89    0
Jul 04 09:52:47 ubuntu dstat.sh[86284]: 04-07 09:52:47| 31  11  55   1   0|5495M  162M  200M 1998M| 431k  414k|2526k 1126k| 117   117 |6506    11k|1.64 1.48 1.34|1.0 1.0   0|   0     0 |   0     0 | 26  394    0   85    0
Jul 04 09:52:48 ubuntu dstat.sh[86284]: 04-07 09:52:48| 41   5  48   5   0|5535M  122M  200M 1998M| 262k  254k|  17M  943k| 577   118 |7996    13k|1.64 1.48 1.34|1.0 1.0   0|   0     0 |   0     0 | 26  395    0   85    0
Jul 04 09:52:49 ubuntu dstat.sh[86284]: 04-07 09:52:49| 32   5  61   0   0|5580M  349M  199M 1741M| 182k  173k|   0  1527k|   0   115 |3263  5257 |1.67 1.49 1.35|2.0   0   0|   0     0 |   0     0 | 26  394    0   86    0
Jul 04 09:52:50 ubuntu dstat.sh[86284]: 04-07 09:52:50| 45   4  49   1   0|5594M  335M  199M 1741M| 601k  540k|   0  1107k|   0   122 |5360    10k|1.67 1.49 1.35|2.0   0 2.0|   0     0 |   0     0 | 26  395    0   86    0
Jul 04 09:52:51 ubuntu dstat.sh[86284]: 04-07 09:52:51| 47   8  43   1   0|5479M  450M  199M 1741M| 717k  708k|4093B 1483k|1.00   165 |6045  9883 |1.67 1.49 1.35| 15   0  21|   0     0 |   0     0 | 25  394    0   87    0
Jul 04 09:52:52 ubuntu dstat.sh[86284]: 04-07 09:52:52| 38   8  50   3   0|5479M  449M  199M 1741M| 835k  820k|  28k 2259k|3.00   266 |6542    12k|1.67 1.49 1.35|1.0   0  12|   0     0 |   0     0 | 25  394    0   83    0
Jul 04 09:52:53 ubuntu dstat.sh[86284]: 04-07 09:52:53| 13   3  82   1   0|5480M  448M  199M 1741M| 232k  225k|   0  1183k|   0   133 |3230  5423 |1.67 1.49 1.35|3.0   0   0|   0     0 |   0     0 | 25  395    0   86    0
Jul 04 09:52:54 ubuntu dstat.sh[86284]: 04-07 09:52:54| 11   3  83   0   0|5480M  448M  199M 1741M| 132k  124k|   0   975k|   0  93.9 |2944  4953 |1.70 1.50 1.35|  0   0 1.0|   0     0 |   0     0 | 25  394    0   84    0
Jul 04 09:52:55 ubuntu dstat.sh[86284]: 04-07 09:52:55| 16   4  77   2   0|5469M  459M  199M 1741M| 342k  327k|   0  1466k|   0   182 |4010  6825 |1.70 1.50 1.35|  0   0   0|   0     0 |   0     0 | 25  394    0   84    0
Jul 04 09:52:56 ubuntu dstat.sh[86284]: 04-07 09:52:56| 16   2  80   1   0|5469M  459M  200M 1742M| 310k  299k|   0  1287k|   0   147 |3741  6249 |1.70 1.50 1.35|  0   0 1.0|   0     0 |   0     0 | 25  394    0   86    0
Jul 04 09:52:57 ubuntu dstat.sh[86284]: 04-07 09:52:57| 11   2  83   1   0|5469M  459M  200M 1742M| 302k  285k|  64k  655k|1.00  74.9 |3104  5275 |1.70 1.50 1.35|  0   0   0|   0     0 |   0     0 | 25  395    0   86    0
Jul 04 09:52:58 ubuntu dstat.sh[86284]: 04-07 09:52:58| 11   2  85   1   1|5468M  459M  200M 1742M| 173k  157k|   0   736k|   0  96.0 |2966  5334 |1.70 1.50 1.35|3.0   0   0|   0     0 |   0     0 | 25  395    0   85    0
Jul 04 09:52:59 ubuntu dstat.sh[86284]: 04-07 09:52:59| 13   1  83   1   0|5468M  459M  200M 1742M| 213k  204k|   0   923k|   0   136 |3160  5596 |1.64 1.49 1.35|  0   0   0|   0     0 |   0     0 | 25  394    0   86    0
Jul 04 09:53:00 ubuntu dstat.sh[86284]: 04-07 09:53:00| 20   5  71   2   0|5474M  452M  200M 1743M| 339k  317k|   0  1060k|   0   141 |4148  6943 |1.64 1.49 1.35|  0   0 6.0|   0     0 |   0     0 | 25  395    0   83    0
Jul 04 09:53:01 ubuntu dstat.sh[86284]: 04-07 09:53:01| 17   3  77   1   0|5474M  452M  200M 1743M| 326k  318k|   0  1177k|   0   173 |4208  7125 |1.64 1.49 1.35|  0   0   0|   0     0 |   0     0 | 25  394    0   85    0
Jul 04 09:53:02 ubuntu dstat.sh[86284]: 04-07 09:53:02| 16   4  78   1   0|5468M  459M  200M 1742M| 289k  282k|   0   912k|   0   122 |3462  5760 |1.64 1.49 1.35|  0   0   0|   0     0 |   0     0 | 25  395    0   82    0
Jul 04 09:53:03 ubuntu dstat.sh[86284]: 04-07 09:53:03| 11   2  84   1   0|5468M  459M  200M 1742M| 138k  112k|   0   765k|   0  83.1 |3029  4801 |1.64 1.49 1.35|1.0   0   0|   0     0 |   0     0 | 25  395    0   82    0
Jul 04 09:53:04 ubuntu dstat.sh[86284]: 04-07 09:53:04| 15   3  77   3   0|5468M  459M  200M 1743M| 275k  265k|   0  8619k|   0   399 |4156  6123 |1.59 1.48 1.35|  0   0   0|   0     0 |   0     0 | 25  394    0   80    0
Jul 04 09:53:05 ubuntu dstat.sh[86284]: 04-07 09:53:05| 20   3  75   1   0|5468M  459M  200M 1743M| 658k  645k|   0  1160k|   0   153 |4163  7069 |1.59 1.48 1.35|  0   0   0|   0     0 |   0     0 | 25  395    0   80    0
Jul 04 09:53:06 ubuntu dstat.sh[86284]: 04-07 09:53:06| 10   2  85   0   0|5468M  459M  200M 1743M| 249k  236k|   0   380k|   0  41.0 |2887  4443 |1.59 1.48 1.35|2.0   0   0|   0     0 |   0     0 | 25  397    0   73    0
Jul 04 09:53:07 ubuntu dstat.sh[86284]: 04-07 09:53:07| 11   2  84   1   0|5468M  459M  200M 1743M| 150k  133k|   0   812k|   0   110 |3345  5402 |1.59 1.48 1.35|  0   0   0|   0     0 |   0     0 | 25  396    0   73    0
Jul 04 09:53:08 ubuntu dstat.sh[86284]: 04-07 09:53:08| 33   3  61   1   0|5468M  459M  200M 1743M| 623k  610k|   0  1454k|   0   207 |4607  7813 |1.59 1.48 1.35|1.0   0   0|   0     0 |   0     0 | 25  398    0   73    0
Jul 04 09:53:09 ubuntu dstat.sh[86284]: 04-07 09:53:09| 28   3  66   2   0|5468M  457M  200M 1744M| 516k  510k|   0  1735k|   0   227 |5096  9353 |1.54 1.47 1.34|2.0   0   0|   0     0 |   0     0 | 25  397    0   76    0
Jul 04 09:53:10 ubuntu dstat.sh[86284]: 04-07 09:53:10| 31   4  63   2   0|5468M  456M  200M 1745M| 510k  502k|   0  1546k|   0   191 |5447  9919 |1.54 1.47 1.34|1.0   0 2.0|   0     0 |   0     0 | 25  397    0   77    0
Jul 04 09:53:11 ubuntu dstat.sh[86284]: 04-07 09:53:11| 27   4  65   2   0|5475M  449M  200M 1745M| 640k  632k|   0  1662k|   0   201 |5280    10k|1.54 1.47 1.34|1.0   0   0|   0     0 |   0     0 | 25  396    0   78    0
Jul 04 09:53:12 ubuntu dstat.sh[86284]: 04-07 09:53:12|  9   2  88   1   0|5474M  449M  200M 1745M| 118k  109k|   0   762k|   0  78.2 |2733  4402 |1.54 1.47 1.34|1.0   0   0|   0     0 |   0     0 | 25  397    0   77    0
Jul 04 09:53:13 ubuntu dstat.sh[86284]: 04-07 09:53:13| 24   5  68   2   0|5514M  409M  200M 1746M| 188k  172k| 163k 1108k|1.99   131 |3085  4848 |1.54 1.47 1.34|1.0   0 4.0|   0     0 |   0     0 | 25  394    0   78    0
Jul 04 09:53:14 ubuntu dstat.sh[86284]: 04-07 09:53:14| 21   6  71   1   0|5510M  413M  200M 1746M|  58k   45k|   0  2357k|   0  91.0 |2845  4097 |1.50 1.47 1.34|  0   0  12|   0     0 |   0     0 | 25  396    0   77    0
Jul 04 09:53:15 ubuntu dstat.sh[86284]: 04-07 09:53:15| 11   1  87   1   0|5510M  413M  200M 1746M|  78k   55k|   0   300k|   0  25.0 |2670  3860 |1.50 1.47 1.34|1.0   0   0|   0     0 |   0     0 | 25  395    0   77    0
Jul 04 09:53:16 ubuntu dstat.sh[86284]: 04-07 09:53:16|  6   1  92   0   0|5509M  414M  200M 1746M|  44k   26k|   0   200k|   0  8.98 |2135  3175 |1.50 1.47 1.34|  0   0 4.0|   0     0 |   0     0 | 25  395    0   73    0
Jul 04 09:53:17 ubuntu dstat.sh[86284]: 04-07 09:53:17|  6   2  90   1   0|5510M  413M  200M 1746M|  34k   25k|   0   293k|   0  32.1 |2504  4074 |1.50 1.47 1.34|  0   0 8.0|   0     0 |   0     0 | 25  396    0   73    0
Jul 04 09:53:18 ubuntu dstat.sh[86284]: 04-07 09:53:18|  8   6  81   3   0|5513M  408M  200M 1747M|1144k   55k|1118k  367k|68.9  34.9 |4015  5796 |1.50 1.47 1.34|  0   0  43|   0     0 |   0     0 | 25  396    0   71    0
Jul 04 09:53:19 ubuntu dstat.sh[86284]: 04-07 09:53:19| 20   4  72   2   0|5516M  405M  200M 1747M| 145k  138k|   0  2408k|   0   278 |3554  5397 |1.38 1.44 1.33|1.0   0  59|   0     0 |   0     0 | 25  402    0   77    0
Jul 04 09:53:20 ubuntu dstat.sh[86284]: 04-07 09:53:20| 24   4  61   9   0|5564M  305M  251M 1747M|  56M 1360k|  51M  631k|40.9  75.9 |  41k 5245 |1.38 1.44 1.33|1.0   0 6.0|   0     0 |   0     0 | 25  402    0   74    0
Jul 04 09:53:21 ubuntu dstat.sh[86284]: 04-07 09:53:21| 17   5  65  10   0|5566M  253M  301M 1748M|  55M 1095k|  50M  452k|40.0  41.0 |  27k 4015 |1.38 1.44 1.33|1.0   0  20|   0     0 |   0     0 | 25  404    0   77    0
Jul 04 09:53:22 ubuntu dstat.sh[86284]: 04-07 09:53:22| 17   3  67   8   0|5616M  153M  351M 1748M|  53M 1031k|  48M  461k|38.1  43.1 |  24k 3801 |1.38 1.44 1.33|  0 1.0   0|   0     0 |   0     0 | 25  404    0   74    0
Jul 04 09:53:23 ubuntu dstat.sh[86284]: 04-07 09:53:23| 24   3  69   2   0|5587M  165M  369M 1748M|  19M  444k|  19M  336k|15.0  24.0 |9267  3150 |1.38 1.44 1.33|1.0   0   0|   0     0 |   0     0 | 25  404    0   76    0
Jul 04 09:53:24 ubuntu dstat.sh[86284]: 04-07 09:53:24| 14   3  69  10   0|5571M  173M  396M 1729M|  36M  738k|  34M  351k|27.9  18.0 |  20k 3092 |1.35 1.43 1.33|1.0   0 2.0|   0     0 |   0     0 | 25  404    0   74    0
Jul 04 09:53:25 ubuntu dstat.sh[86284]: 04-07 09:53:25| 16   5  63  12   0|5571M  167M  437M 1695M|  54M 1131k|  50M  713k|77.3   106 |  28k 4372 |1.35 1.43 1.33|2.0   0   0|   0     0 |   0     0 | 25  404    0   76    0
Jul 04 09:53:26 ubuntu dstat.sh[86284]: 04-07 09:53:26| 16   4  66  10   0|5619M  126M  473M 1656M|  53M 1100k|  49M  364k| 127  21.3 |  27k 3621 |1.35 1.43 1.33|1.0   0   0|   0     0 |   0     0 | 25  404    0   78    0
Jul 04 09:53:27 ubuntu dstat.sh[86284]: 04-07 09:53:27| 24   4  65   6   0|5596M  124M  500M 1653M|  31M  774k|  28M  507k|44.9  47.9 |  17k 3720 |1.35 1.43 1.33|  0 2.0   0|   0     0 |   0     0 | 25  404    0   80    0
Jul 04 09:53:28 ubuntu dstat.sh[86284]: 04-07 09:53:28| 22   3  65   7   0|5579M  165M  510M 1621M|  26M  626k|  25M  457k|59.1  40.1 |  14k 3587 |1.35 1.43 1.33|2.0 1.0  12|   0     0 |   0     0 | 25  406    0   78    0
Jul 04 09:53:29 ubuntu dstat.sh[86284]: 04-07 09:53:29| 21   9  56  12   0|5568M  196M  543M 1571M|  54M 1048k|  50M  264k|47.9  21.0 |  27k 8124 |1.56 1.48 1.35|2.0   0  22|   0     0 |   0     0 | 25  404    0   81    0
Jul 04 09:53:30 ubuntu dstat.sh[86284]: 04-07 09:53:30| 24   6  61   8   0|5640M  130M  574M 1535M|  51M 1119k|  45M  558k|49.1  58.2 |  28k 4583 |1.56 1.48 1.35|3.0 1.0 2.0|   0     0 |   0     0 | 25  404    0   80    0
Jul 04 09:53:31 ubuntu dstat.sh[86284]: 04-07 09:53:31| 25   2  68   4   0|5583M  167M  594M 1535M|  21M  360k|  20M  355k|19.0  27.9 |8719  3509 |1.56 1.48 1.35|1.0 1.0   0|   0     0 |   0     0 | 25  404    0   82    0
Jul 04 09:53:32 ubuntu dstat.sh[86284]: 04-07 09:53:32| 21   6  64   8   0|5567M  173M  619M 1520M|  37M  676k|  35M  300k|51.0  33.0 |  21k 3689 |1.56 1.48 1.35|1.0   0   0|   0     0 |   0     0 | 25  404    0   82    0
Jul 04 09:53:33 ubuntu dstat.sh[86284]: 04-07 09:53:33| 17   4  66  10   0|5566M  277M  650M 1392M|  53M  710k|  50M  287k|67.9  20.0 |  19k 3353 |1.56 1.48 1.35|1.0   0   0|   0     0 |   0     0 | 25  404    0   80    0
Jul 04 09:53:34 ubuntu dstat.sh[86284]: 04-07 09:53:34| 18   4  65  10   0|5566M  226M  700M 1392M|  54M 1062k|  50M  597k|45.1  54.1 |  30k 3453 |1.52 1.47 1.34|1.0   0   0|   0     0 |   0     0 | 25  404    0   84    0
Jul 04 09:53:35 ubuntu dstat.sh[86284]: 04-07 09:53:35| 23   3  63   7   0|5596M  166M  730M 1392M|  31M  826k|  27M 6234k|26.0   365 |  25k 3933 |1.52 1.47 1.34|1.0   0   0|   0     0 |   0     0 | 25  404    0   83    0
Jul 04 09:53:36 ubuntu dstat.sh[86284]: 04-07 09:53:36| 23   2  67   4   0|5567M  175M  750M 1393M|  23M  458k|  23M  336k|21.0  21.0 |  11k 3160 |1.52 1.47 1.34|1.0   0   0|   0     0 |   0     0 | 25  404    0   85    0
Jul 04 09:53:37 ubuntu dstat.sh[86284]: 04-07 09:53:37| 15   5  64  12   0|5567M  180M  790M 1348M|  55M 1050k|  50M  265k|40.1  25.1 |  26k 3618 |1.52 1.47 1.34|1.0   0   0|   0     0 |   0     0 | 25  404    0   80    0
Jul 04 09:53:38 ubuntu dstat.sh[86284]: 04-07 09:53:38| 20   4  66   8   0|5600M  131M  816M 1338M|  35M  651k|  32M  538k|28.9  49.8 |  16k 3842 |1.52 1.47 1.34|  0 1.0  20|   0     0 |   0     0 | 25  406    0   82    0
Jul 04 09:53:39 ubuntu dstat.sh[86284]: 04-07 09:53:39| 17   2  68  11   0|5567M  173M  823M 1323M|  19M  381k|  18M  204k|14.0  11.0 |  11k 2901 |1.47 1.46 1.34|2.0   0   0|   0     0 |   0     0 | 25  406    0   77    0
Jul 04 09:53:40 ubuntu dstat.sh[86284]: 04-07 09:53:40| 18   4  59  16   0|5612M  127M  854M 1293M|  49M 1334k|  44M  705k|37.1  79.1 |  40k 4872 |1.47 1.46 1.34|3.0 1.0 2.0|   0     0 |   0     0 | 25  409    0   80    0
Jul 04 09:53:41 ubuntu dstat.sh[86284]: 04-07 09:53:41| 23   2  67   5   0|5584M  135M  874M 1293M|  21M  476k|  20M  451k|19.9  38.9 |  12k 3683 |1.47 1.46 1.34|1.0   0   0|   0     0 |   0     0 | 25  406    0   80    0
Jul 04 09:53:42 ubuntu dstat.sh[86284]: 04-07 09:53:42| 16   5  64  12   0|5567M  178M  897M 1245M|  39M  964k|  36M  272k|29.0  33.0 |  31k 3606 |1.47 1.46 1.34|1.0   0   0|   0     0 |   0     0 | 25  406    0   80    0
Jul 04 09:53:43 ubuntu dstat.sh[86284]: 04-07 09:53:43| 16   4  65   9   0|5615M  135M  916M 1223M|  52M 1339k|  46M  300k|40.0  18.0 |  41k 3425 |1.47 1.46 1.34|  0 1.0   0|   0     0 |   0     0 | 25  406    0   73    0
Jul 04 09:53:44 ubuntu dstat.sh[86284]: 04-07 09:53:44| 24   3  65   6   0|5584M  148M  934M 1223M|  20M  569k|  18M  317k|17.0  21.0 |  10k 3108 |1.52 1.47 1.35|  0 1.0   0|   0     0 |   0     0 | 25  406    0   75    0
