-- Logs begin at Tue 2022-05-10 20:07:36 UTC, end at Tue 2022-05-10 21:13:07 UTC. --
May 10 20:52:18 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
May 10 20:52:19 ubuntu dstat.sh[71205]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
May 10 20:52:19 ubuntu dstat.sh[71205]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 10 21:03:48 ubuntu dstat.sh[71205]: 10-05 21:03:48| 22   7  69   1   0|5145M  382M  196M 2143M| 346k   14k|   0  3337k|   0  30.0 |2377  6981 |1.55 1.77 1.41|1.0   0   0|   0     0 |   0     0 | 25  222    0   17    0
May 10 21:03:49 ubuntu dstat.sh[71205]: 10-05 21:03:49| 24   6  69   1   0|5174M  347M  196M 2148M|1238k 7515 |   0  1295k|   0  38.1 |2829  3595 |1.67 1.79 1.42|1.0   0   0|   0     0 |   0     0 | 25  222    0   17    0
May 10 21:03:50 ubuntu dstat.sh[71205]: 10-05 21:03:50| 26   4  69   0   0|5148M  369M  196M 2153M|1444k   16k|   0   618k|   0  27.9 |2888  3865 |1.67 1.79 1.42|2.0   0   0|   0     0 |   0     0 | 25  222    0   16    0
May 10 21:03:51 ubuntu dstat.sh[71205]: 10-05 21:03:51| 27   4  70   0   0|5145M  366M  196M 2158M|1380k 1622 |   0     0 |   0     0 |2747  3451 |1.67 1.79 1.42|2.0   0   0|   0     0 |   0     0 | 25  222    0   16    0
May 10 21:03:52 ubuntu dstat.sh[71205]: 10-05 21:03:51| 59  10  30   1   0|4848M  662M  196M 2158M| 281k 5452 | 213k 1176k|11.0  12.0 |2538  3303 |1.67 1.79 1.42|6.0   0  15|   0     0 |   0     0 | 25  202    0   22    0
May 10 21:03:53 ubuntu dstat.sh[71205]: 10-05 21:03:53| 80  15   5   0   0|4750M  760M  196M 2158M|  37k   12k|4089B 1126k|1.00  50.9 |4406  6699 |1.67 1.79 1.42|5.0   0  24|   0     0 |   0     0 | 25  198    0   22    0
May 10 21:03:54 ubuntu dstat.sh[71205]: 10-05 21:03:53| 87  13   0   0   0|4772M  739M  196M 2158M|  51k   10k|   0   300k|   0  20.0 |3498  4950 |1.93 1.84 1.44|5.0   0 3.0|   0     0 |   0     0 | 25  191    0   23    0
May 10 21:03:55 ubuntu dstat.sh[71205]: 10-05 21:03:55| 88  12   0   0   0|4950M  559M  196M 2160M|  94k   72k|  32k  520k|7.00  14.0 |4171  6696 |1.93 1.84 1.44|4.0   0 7.0|   0     0 |   0     0 | 25  199    0   27    0
May 10 21:03:56 ubuntu dstat.sh[71205]: 10-05 21:03:56| 81  13   5   0   0|5062M  444M  196M 2162M| 157k  115k|  96k  536k|10.0  13.0 |5360    15k|1.93 1.84 1.44|5.0   0 7.0|   0     0 |   0     0 | 25  211    0   32    0
May 10 21:03:57 ubuntu dstat.sh[71205]: 10-05 21:03:57| 32   7  57   1   0|5121M  383M  196M 2164M| 331k  110k| 263k  399k|6.98  33.9 |5296  8903 |1.93 1.84 1.44|2.0   0 4.0|   0     0 |   0     0 | 25  211    2   40    0
May 10 21:03:58 ubuntu dstat.sh[71205]: 10-05 21:03:58| 10   3  87   0   0|5126M  377M  196M 2165M|  30k   11k|   0   256k|   0  21.0 |2363  3521 |1.93 1.84 1.44|2.0   0 2.0|   0     0 |   0     0 | 25  211    2   40    0
May 10 21:03:59 ubuntu dstat.sh[71205]: 10-05 21:03:59|  6   2  90   0   0|5121M  384M  196M 2164M|  28k 8522 |   0   244k|   0  19.0 |1990  3215 |1.78 1.81 1.44|1.0   0   0|   0     0 |   0     0 | 25  211    2   40    0
May 10 21:04:00 ubuntu dstat.sh[71205]: 10-05 21:04:00| 13   2  83   1   0|5125M  379M  196M 2164M| 248k  151k|   0   627k|   0  96.9 |3074  5040 |1.78 1.81 1.44|3.0   0   0|   0     0 |   0     0 | 25  211    0   40    0
May 10 21:04:01 ubuntu dstat.sh[71205]: 10-05 21:04:01| 10   6  80   4   0|5112M  392M  196M 2164M|  27k 2906 |   0    19M|   0  1269 |3962  5116 |1.78 1.81 1.44|  0   0  34|   0     0 |   0     0 | 25  211    2   41    0
May 10 21:04:02 ubuntu dstat.sh[71205]: 10-05 21:04:02|  4   1  94   1   1|5112M  392M  196M 2164M|  48k   16k|   0   200k|   0  11.0 |1946  2766 |1.78 1.81 1.44|  0   0   0|   0     0 |   0     0 | 25  211    2   39    0
May 10 21:04:03 ubuntu dstat.sh[71205]: 10-05 21:04:03|  9   3  87   1   0|5113M  391M  196M 2164M| 161k   99k|   0  1113k|   0  68.1 |3005  5331 |1.78 1.81 1.44|2.0   0   0|   0     0 |   0     0 | 25  211    0   40    0
May 10 21:04:04 ubuntu dstat.sh[71205]: 10-05 21:04:04|  3   1  94   0   0|5113M  391M  196M 2164M|  24k 1597 |   0    32k|   0  3.99 |1929  2788 |1.64 1.78 1.43|  0   0   0|   0     0 |   0     0 | 25  211    0   40    0
May 10 21:04:05 ubuntu dstat.sh[71205]: 10-05 21:04:05|  4   2  94   0   0|5113M  391M  196M 2164M|  23k 6406 |   0    68k|   0  10.0 |1806  2690 |1.64 1.78 1.43|  0   0   0|   0     0 |   0     0 | 25  211    0   40    0
May 10 21:04:06 ubuntu dstat.sh[71205]: 10-05 21:04:06|  3   1  94   0   1|5114M  390M  196M 2164M|  31k   16k|   0   304k|   0  21.0 |1884  3195 |1.64 1.78 1.43|  0   0 2.0|   0     0 |   0     0 | 25  211    0   40    0
May 10 21:04:07 ubuntu dstat.sh[71205]: 10-05 21:04:07|  3   1  94   0   0|5114M  390M  196M 2164M|  21k 1905 |   0     0 |   0     0 |1721  2661 |1.64 1.78 1.43|  0   0   0|   0     0 |   0     0 | 25  211    0   40    0
May 10 21:04:08 ubuntu dstat.sh[71205]: 10-05 21:04:08|  3   2  94   0   0|5114M  390M  196M 2164M| 161k 7914 |   0   128k|   0  15.0 |1938  2901 |1.64 1.78 1.43|  0   0   0|   0     0 |   0     0 | 25  211    0   38    0
May 10 21:04:09 ubuntu dstat.sh[71205]: 10-05 21:04:09|  4   1  93   1   0|5114M  390M  196M 2164M|  52k 7685 |   0  2581k|   0   140 |2218  3334 |1.75 1.80 1.44|  0   0   0|   0     0 |   0     0 | 25  211    0   38    0
May 10 21:04:10 ubuntu dstat.sh[71205]: 10-05 21:04:10|  5   2  93   0   0|5114M  390M  196M 2164M|  36k 9737 |   0   104k|   0  16.0 |2076  3213 |1.75 1.80 1.44|  0   0   0|   0     0 |   0     0 | 25  211    0   30    0
May 10 21:04:11 ubuntu dstat.sh[71205]: 10-05 21:04:11|  2   2  95   0   0|5114M  390M  196M 2164M| 780k 5441 |   0     0 |   0     0 |1884  2636 |1.75 1.80 1.44|2.0   0   0|   0     0 |   0     0 | 25  211    0   30    0
May 10 21:04:12 ubuntu dstat.sh[71205]: 10-05 21:04:12|  4   1  94   0   0|5114M  390M  196M 2164M| 650k 5688 |   0    18M|   0   225 |2189  2757 |1.75 1.80 1.44|  0   0   0|   0     0 |   0     0 | 25  211    0   30    0
May 10 21:04:13 ubuntu dstat.sh[71205]: 10-05 21:04:13|  4   1  93   0   0|5114M  390M  196M 2164M| 307k   10k|   0   757k|   0  32.1 |2001  2943 |1.75 1.80 1.44|1.0   0   0|   0     0 |   0     0 | 25  211    2   30    0
May 10 21:04:14 ubuntu dstat.sh[71205]: 10-05 21:04:14| 10  10  77   1   0|5117M  387M  196M 2164M|  63k 1983 | 248k  156k|12.0  12.0 |3040  4996 |1.69 1.79 1.43|1.0   0 271|   0     0 |   0     0 | 25  211    2   30    0
May 10 21:04:15 ubuntu dstat.sh[71205]: 10-05 21:04:15| 10  20  69   0   0|5115M  389M  196M 2164M|  90k 6016 |   0   108k|   0  9.00 |4014  6927 |1.69 1.79 1.43|1.0   0 477|   0     0 |   0     0 | 25  211    2   30    0
May 10 21:04:16 ubuntu dstat.sh[71205]: 10-05 21:04:16|  9  19  68   1   0|5117M  387M  196M 2164M|  15k 1992 |  44k  216k|2.00  14.0 |4109  7411 |1.69 1.79 1.43|2.0   0 488|   0     0 |   0     0 | 25  211    0   30    0
May 10 21:04:17 ubuntu dstat.sh[71205]: 10-05 21:04:17| 11  19  65   4   0|5116M  387M  196M 2165M|  60k 2055 | 524k   52M|6.00   345 |4145  6926 |1.69 1.79 1.43|2.0   0 499|   0     0 |   0     0 | 25  211    0   30    0
May 10 21:04:18 ubuntu dstat.sh[71205]: 10-05 21:04:18| 17  12  69   1   0|5140M  362M  196M 2165M|  30k 9667 |  48k 1208k|3.00  22.0 |3301  5629 |1.69 1.79 1.43|1.0   0 265|   0     0 |   0     0 | 25  211    0   30    0
May 10 21:04:19 ubuntu dstat.sh[71205]: 10-05 21:04:19| 25   5  68   1   0|5160M  341M  196M 2166M| 116k   97k| 136k  672k|3.00  20.0 |2411  4127 |1.71 1.79 1.44|3.0   0 1.0|   0     0 |   0     0 | 25  215    0   31    0
May 10 21:04:20 ubuntu dstat.sh[71205]: 10-05 21:04:20| 26   3  70   1   0|5151M  350M  196M 2166M| 119k   74k|   0   252k|   0  27.0 |2727  3887 |1.71 1.79 1.44|1.0   0 6.0|   0     0 |   0     0 | 25  215    0   31    0
May 10 21:04:21 ubuntu dstat.sh[71205]: 10-05 21:04:21| 25   2  70   1   0|5174M  327M  196M 2166M| 146k  126k|   0   581k|   0  23.0 |2347  3582 |1.71 1.79 1.44|2.0   0   0|   0     0 |   0     0 | 25  219    0   32    0
May 10 21:04:22 ubuntu dstat.sh[71205]: 10-05 21:04:22| 25   4  69   1   0|5170M  331M  196M 2166M|  57k 1905 |   0    47M|   0   231 |2115  2858 |1.71 1.79 1.44|1.0   0 6.0|   0     0 |   0     0 | 25  219    0   32    0
May 10 21:04:23 ubuntu dstat.sh[71205]: 10-05 21:04:23| 26   5  69   2   0|5151M  350M  196M 2166M| 183k  158k| 160k 1764k|4.01  30.1 |2579  3790 |1.71 1.79 1.44|3.0   0 6.0|   0     0 |   0     0 | 25  219    0   32    0
May 10 21:04:24 ubuntu dstat.sh[71205]: 10-05 21:04:24| 25   5  69   0   0|5134M  367M  196M 2166M| 124k   86k|   0  1132k|   0  61.8 |2619  3805 |1.65 1.78 1.43|6.0   0 5.0|   0     0 |   0     0 | 25  219    0   32    0
May 10 21:04:25 ubuntu dstat.sh[71205]: 10-05 21:04:25| 25   4  70   0   0|5168M  333M  196M 2166M|  24k 8312 |   0   444k|   0  19.0 |2043  2740 |1.65 1.78 1.43|1.0   0 1.0|   0     0 |   0     0 | 25  219    0   32    0
May 10 21:04:26 ubuntu dstat.sh[71205]: 10-05 21:04:26| 25   4  69   1   0|5154M  347M  196M 2166M| 143k  129k| 184k  548k|4.00  20.0 |2490  3912 |1.65 1.78 1.43|2.0   0 8.0|   0     0 |   0     0 | 25  219    0   34    0
May 10 21:04:27 ubuntu dstat.sh[71205]: 10-05 21:04:27| 38   7  54   1   0|5107M  393M  196M 2167M| 173k  129k| 329k 1419k|15.0  31.1 |2936  4243 |1.65 1.78 1.43|4.0   0 6.0|   0     0 |   0     0 | 25  211    0   34    0
May 10 21:04:28 ubuntu dstat.sh[71205]: 10-05 21:04:28| 70  13  16   0   0|4851M  649M  196M 2167M| 129k   10k|  32k  463k|2.99  25.0 |3388  4760 |1.65 1.78 1.43|5.0   0  23|   0     0 |   0     0 | 25  197    2   38    0
May 10 21:04:29 ubuntu dstat.sh[71205]: 10-05 21:04:29| 86  14   0   0   0|4879M  621M  196M 2167M|2266k 7698 |   0   461k|   0  18.0 |3697  3655 |2.08 1.87 1.47|5.0   0 5.0|   0     0 |   0     0 | 25  195    2   38    0
May 10 21:04:30 ubuntu dstat.sh[71205]: 10-05 21:04:29| 87  13   0   0   0|5036M  463M  196M 2168M| 124k   79k|  16k  608k|3.00  51.0 |4350  7150 |2.08 1.87 1.47|4.0   0 4.0|   0     0 |   0     0 | 25  203    2   42    0
May 10 21:04:31 ubuntu dstat.sh[71205]: 10-05 21:04:31| 85  13   1   0   0|5121M  378M  197M 2169M| 218k   86k|  16k  695k|1.00  30.0 |5147  8719 |2.08 1.87 1.47|5.0   0 4.0|   0     0 |   0     0 | 25  209    0   47    0
May 10 21:04:32 ubuntu dstat.sh[71205]: 10-05 21:04:32| 43   9  47   0   0|4997M  499M  197M 2170M| 141k   58k|   0    12M|   0  1002 |6550  9830 |2.08 1.87 1.47|2.0   0 8.0|   0     0 |   0     0 | 25  207    0   51    0
May 10 21:04:33 ubuntu dstat.sh[71205]: 10-05 21:04:33| 25   3  71   1   0|5047M  450M  197M 2170M|  50k 8728 |   0   648k|   0  13.0 |1928  2727 |2.08 1.87 1.47|3.0 1.0 1.0|   0     0 |   0     0 | 25  207    0   51    0
May 10 21:04:34 ubuntu dstat.sh[71205]: 10-05 21:04:34| 26   4  70   0   0|5088M  409M  197M 2170M|  90k 8228 |   0   144k|   0  16.0 |2025  3021 |2.00 1.85 1.46|1.0   0 1.0|   0     0 |   0     0 | 25  209    0   51    0
May 10 21:04:35 ubuntu dstat.sh[71205]: 10-05 21:04:35| 21   5  72   0   0|5111M  385M  197M 2171M| 868k   88k|   0   395k|   0  33.9 |4327  7860 |2.00 1.85 1.46|  0   0 2.0|   0     0 |   0     0 | 25  211    2   58    0
May 10 21:04:36 ubuntu dstat.sh[71205]: 10-05 21:04:36|  2   1  94   1   0|5111M  385M  197M 2171M|  88k 1707 |   0   796k|   0  59.0 |2089  3283 |2.00 1.85 1.46|  0   0 2.0|   0     0 |   0     0 | 25  211    2   58    0
May 10 21:04:37 ubuntu dstat.sh[71205]: 10-05 21:04:37|  7   3  89   0   0|5112M  384M  197M 2171M| 141k 1787 |   0   140k|   0  3.01 |1916  2705 |2.00 1.85 1.46|1.0   0 1.0|   0     0 |   0     0 | 25  211    2   58    0
May 10 21:04:38 ubuntu dstat.sh[71205]: 10-05 21:04:38|  5   0  94   0   0|5112M  384M  197M 2171M| 129k 8730 |   0   144k|   0  16.0 |1980  3137 |2.00 1.85 1.46|  0   0   0|   0     0 |   0     0 | 25  211    0   58    0
May 10 21:04:39 ubuntu dstat.sh[71205]: 10-05 21:04:39|  3   1  94   0   0|5112M  384M  197M 2171M| 168k 7600 |   0   533k|   0  45.1 |2055  3148 |1.84 1.82 1.45|1.0   0   0|   0     0 |   0     0 | 25  211    2   58    0
May 10 21:04:40 ubuntu dstat.sh[71205]: 10-05 21:04:40|  4   1  94   0   0|5112M  384M  197M 2171M|  49k   12k|   0   168k|   0  27.0 |2122  3490 |1.84 1.82 1.45|  0   0   0|   0     0 |   0     0 | 25  211    2   58    0
May 10 21:04:41 ubuntu dstat.sh[71205]: 10-05 21:04:41|  3   1  95   0   0|5112M  384M  197M 2171M| 110k 2061 |   0   104k|   0  8.00 |1712  2596 |1.84 1.82 1.45|  0   0   0|   0     0 |   0     0 | 25  211    0   58    0
May 10 21:04:42 ubuntu dstat.sh[71205]: 10-05 21:04:42|  3   0  95   0   0|5112M  384M  197M 2171M| 351k 2054 |   0   112k|   0  8.00 |1793  2634 |1.84 1.82 1.45|2.0   0   0|   0     0 |   0     0 | 25  211    0   58    0
May 10 21:04:43 ubuntu dstat.sh[71205]: 10-05 21:04:43|  4   1  94   0   0|5112M  384M  197M 2171M|  99k 8727 |   0   392k|   0  28.0 |1805  2767 |1.84 1.82 1.45|  0 1.0   0|   0     0 |   0     0 | 25  211    0   58    0
May 10 21:04:44 ubuntu dstat.sh[71205]: 10-05 21:04:44|  4   1  93   0   0|5112M  384M  197M 2171M| 197k 3720 |   0   208k|   0  19.0 |2142  3300 |1.69 1.79 1.45|1.0   0   0|   0     0 |   0     0 | 25  211    0   58    0
May 10 21:04:45 ubuntu dstat.sh[71205]: 10-05 21:04:45|  4   2  94   0   0|5112M  384M  197M 2171M| 108k 3529 |   0   300k|   0  14.0 |1842  2685 |1.69 1.79 1.45|  0   0   0|   0     0 |   0     0 | 25  211    0   58    0
May 10 21:04:46 ubuntu dstat.sh[71205]: 10-05 21:04:46|  4   1  93   1   0|5112M  383M  197M 2171M|  49k 4864 |   0  1957k|   0  94.0 |2010  3253 |1.69 1.79 1.45|  0   0 2.0|   0     0 |   0     0 | 25  211    0   58    0
May 10 21:04:47 ubuntu dstat.sh[71205]: 10-05 21:04:47|  3   1  95   0   0|5112M  383M  197M 2171M| 378k 1854 |   0     0 |   0     0 |1762  2637 |1.69 1.79 1.45|2.0   0   0|   0     0 |   0     0 | 25  211    0   58    0
May 10 21:04:48 ubuntu dstat.sh[71205]: 10-05 21:04:48|  4   1  94   0   0|5112M  383M  197M 2171M|  32k 9642 |   0   273k|   0  14.0 |1930  2990 |1.69 1.79 1.45|  0   0   0|   0     0 |   0     0 | 25  211    0   59    0
May 10 21:04:49 ubuntu dstat.sh[71205]: 10-05 21:04:49|  3   1  95   0   0|5112M  383M  197M 2171M| 154k 7617 |   0   272k|   0  26.0 |1982  2981 |1.55 1.76 1.44|  0   0   0|   0     0 |   0     0 | 25  211    0   58    0
May 10 21:04:50 ubuntu dstat.sh[71205]: 10-05 21:04:50|  5   1  93   0   0|5113M  383M  197M 2171M| 169k   16k|   0   136k|   0  22.9 |2197  3401 |1.55 1.76 1.44|  0   0   0|   0     0 |   0     0 | 25  211    0   58    0
May 10 21:04:51 ubuntu dstat.sh[71205]: 10-05 21:04:51|  3   0  95   0   0|5113M  383M  197M 2171M|  41k 1708 |   0   104k|   0  8.00 |1780  2687 |1.55 1.76 1.44|  0   0   0|   0     0 |   0     0 | 25  211    2   58    0
May 10 21:04:52 ubuntu dstat.sh[71205]: 10-05 21:04:52|  5   4  88   4   1|5118M  377M  197M 2171M|  88k 2093 | 344k  112k|12.0  8.01 |2041  3039 |1.55 1.76 1.44|  0 1.0  27|   0     0 |   0     0 | 25  211    2   58    0
May 10 21:04:53 ubuntu dstat.sh[71205]: 10-05 21:04:53| 29  13  55   3   0|4709M  785M  197M 2172M| 343k   18k| 309k  958k|5.01  27.1 |3158  4677 |1.55 1.76 1.44|2.0 1.0  61|   0     0 |   0     0 | 25  167    2   65    0
May 10 21:04:54 ubuntu dstat.sh[71205]: 10-05 21:04:54| 43   9  45   2   0|4744M  750M  197M 2172M| 216k 3824 |  76k  731k|5.99  27.0 |3197  4724 |1.59 1.77 1.44|3.0 1.0 1.0|   0     0 |   0     0 | 25  167    0   65    0
May 10 21:04:55 ubuntu dstat.sh[71205]: 10-05 21:04:55| 47   8  42   1   0|4661M  833M  197M 2172M| 114k 8165 |  12k  364k|1.00  36.0 |3529  5296 |1.59 1.77 1.44|1.0 1.0  28|   0     0 |   0     0 | 24  158    0   63    0
May 10 21:04:56 ubuntu dstat.sh[71205]: 10-05 21:04:56| 47   8  40   3   0|4757M  736M  197M 2172M| 285k  153k| 188k  388k|17.0  7.99 |2394  3987 |1.59 1.77 1.44|3.0   0 7.0|   0     0 |   0     0 | 24  166    0   69    0
May 10 21:04:57 ubuntu dstat.sh[71205]: 10-05 21:04:57| 46   6  46   2   0|4821M  672M  197M 2173M|  22k 1691 |  60k  309k|10.0  8.02 |2430  3871 |1.59 1.77 1.44|4.0   0 2.0|   0     0 |   0     0 | 24  166    0   54    0
May 10 21:04:58 ubuntu dstat.sh[71205]: 10-05 21:04:58| 42   8  40   9   0|4852M  639M  197M 2174M|  70k 7860 | 711k 2260k|95.8   231 |3170  4392 |1.59 1.77 1.44|2.0 1.0 7.0|   0     0 |   0     0 | 24  166    0   54    0
May 10 21:04:59 ubuntu dstat.sh[71205]: 10-05 21:04:59| 36   6  55   5   0|4897M  593M  197M 2176M| 667k  589k| 508k  761k|51.0  17.0 |3312  5580 |1.54 1.75 1.44|2.0 1.0 1.0|   0     0 |   0     0 | 24  168    0   54    0
May 10 21:05:00 ubuntu dstat.sh[71205]: 10-05 21:05:00| 32   3  62   1   0|4938M  553M  197M 2174M| 295k  249k|   0   232k|   0  30.0 |2593  3690 |1.54 1.75 1.44|1.0   0   0|   0     0 |   0     0 | 24  170    0   54    0
May 10 21:05:01 ubuntu dstat.sh[71205]: 10-05 21:05:01| 33   3  61   1   0|4890M  600M  197M 2174M|  39k   19k|   0   508k|   0  41.0 |3031  8064 |1.54 1.75 1.44|4.0   0  34|   0     0 |   0     0 | 24  170    0   54    0
May 10 21:05:02 ubuntu dstat.sh[71205]: 10-05 21:05:02| 19   5  58  17   1|4894M  594M  197M 2177M| 191k  127k|   0  2958k|   0   153 |5208    11k|1.54 1.75 1.44|3.0   0   0|   0     0 |   0     0 | 24  170    0   55    0
May 10 21:05:03 ubuntu dstat.sh[71205]: 10-05 21:05:03| 62  12  20   5   0|4995M  492M  197M 2178M|1409k  849k|  84k   10M|8.02  1077 |7444    17k|1.54 1.75 1.44|2.0   0 5.0|   0     0 |   0     0 | 25  195    0   66    0
May 10 21:05:04 ubuntu dstat.sh[71205]: 10-05 21:05:04| 11   3  85   0   0|5014M  473M  197M 2178M| 120k   60k|   0   179k|   0  18.9 |2053  3427 |1.50 1.74 1.44|2.0   0   0|   0     0 |   0     0 | 25  195    0   66    0
May 10 21:05:05 ubuntu dstat.sh[71205]: 10-05 21:05:05|  7   3  88   0   0|5014M  472M  197M 2178M| 100k   84k|   0     0 |   0     0 |2806  5924 |1.50 1.74 1.44|3.0   0   0|   0     0 |   0     0 | 25  196    0   67    0
May 10 21:05:06 ubuntu dstat.sh[71205]: 10-05 21:05:06|  5   1  92   0   0|5015M  472M  197M 2178M|  63k   13k|   0     0 |   0     0 |1956  2859 |1.50 1.74 1.44|  0   0 2.0|   0     0 |   0     0 | 25  195    0   67    0
May 10 21:05:07 ubuntu dstat.sh[71205]: 10-05 21:05:07|  3   1  96   0   0|5015M  472M  197M 2178M|  42k 1908 |   0     0 |   0     0 |1706  2540 |1.50 1.74 1.44|  0   0   0|   0     0 |   0     0 | 25  195    0   67    0
May 10 21:05:08 ubuntu dstat.sh[71205]: 10-05 21:05:08|  4   1  94   0   0|5015M  472M  197M 2178M| 228k 7700 |   0   416k|   0  14.0 |1871  2903 |1.50 1.74 1.44|  0   0   0|   0     0 |   0     0 | 25  195    0   67    0
May 10 21:05:09 ubuntu dstat.sh[71205]: 10-05 21:05:09|  4   1  92   1   0|5015M  471M  197M 2179M|1641k 8309 |   0  4064k|   0   242 |2686  3835 |1.38 1.71 1.43|1.0   0   0|   0     0 |   0     0 | 25  195    2   67    0
May 10 21:05:10 ubuntu dstat.sh[71205]: 10-05 21:05:10|  3   1  94   0   0|5015M  471M  197M 2179M| 137k   12k|   0   152k|   0  25.9 |2129  3392 |1.38 1.71 1.43|  0   0   0|   0     0 |   0     0 | 25  195    2   67    0
May 10 21:05:11 ubuntu dstat.sh[71205]: 10-05 21:05:11|  3   1  95   0   0|5015M  471M  197M 2179M|  23k 1710 |   0   104k|   0  8.01 |1768  2726 |1.38 1.71 1.43|  0   0   0|   0     0 |   0     0 | 25  195    2   67    0
May 10 21:05:12 ubuntu dstat.sh[71205]: 10-05 21:05:12|  4   1  89   4   0|5019M  467M  197M 2179M|  27k 2169 | 176k    0 |15.0     0 |2029  3190 |1.38 1.71 1.43|  0   0   0|   0     0 |   0     0 | 25  195    0   67    0
May 10 21:05:13 ubuntu dstat.sh[71205]: 10-05 21:05:13|  5   1  92   1   0|5019M  466M  197M 2179M|  82k   12k|   0   484k|   0  36.0 |2043  3167 |1.38 1.71 1.43|5.0   0   0|   0     0 |   0     0 | 25  197    2   67    0
May 10 21:05:14 ubuntu dstat.sh[71205]: 10-05 21:05:14| 30   3  68   0   0|5034M  451M  197M 2179M|2618k  393k|   0   676k|   0  64.0 |3512  4287 |1.35 1.70 1.43|1.0   0   0|   0     0 |   0     0 | 25  197    2   67    0
May 10 21:05:15 ubuntu dstat.sh[71205]: 10-05 21:05:15| 13   1  84   0   0|5041M  445M  197M 2179M| 201k  177k|   0     0 |   0     0 |2006  3087 |1.35 1.70 1.43|  0   0   0|   0     0 |   0     0 | 25  197    0   67    0
May 10 21:05:16 ubuntu dstat.sh[71205]: 10-05 21:05:16|  4   2  94   0   1|5041M  444M  197M 2179M| 745k 5215 |   0     0 |   0     0 |2108  2889 |1.35 1.70 1.43|1.0   0 2.0|   0     0 |   0     0 | 25  197    2   67    0
May 10 21:05:17 ubuntu dstat.sh[71205]: 10-05 21:05:17|  4   1  94   0   0|5041M  444M  197M 2179M|1334k 1944 |   0     0 |   0     0 |2049  2681 |1.35 1.70 1.43|  0   0   0|   0     0 |   0     0 | 25  197    2   67    0
May 10 21:05:18 ubuntu dstat.sh[71205]: 10-05 21:05:18|  4   2  93   0   0|5041M  444M  197M 2179M| 233k 9556 |   0   420k|   0  29.0 |1979  2972 |1.35 1.70 1.43|  0   0   0|   0     0 |   0     0 | 25  197    0   68    0
May 10 21:05:19 ubuntu dstat.sh[71205]: 10-05 21:05:19|  3   2  94   0   0|5042M  444M  197M 2179M|  82k 7542 |   0   308k|   0  24.0 |1890  2823 |1.24 1.67 1.42|  0   0   0|   0     0 |   0     0 | 25  197    0   68    0
May 10 21:05:20 ubuntu dstat.sh[71205]: 10-05 21:05:20|  5   2  92   0   0|5042M  444M  197M 2179M| 394k   16k|   0   168k|   0  25.0 |2366  3645 |1.24 1.67 1.42|  0   0   0|   0     0 |   0     0 | 25  197    0   66    0
May 10 21:05:21 ubuntu dstat.sh[71205]: 10-05 21:05:21|  3   1  94   0   1|5042M  444M  197M 2179M|  34k 1620 |   0   108k|   0  8.00 |1737  2715 |1.24 1.67 1.42|  0   0   0|   0     0 |   0     0 | 25  197    2   66    0
May 10 21:05:22 ubuntu dstat.sh[71205]: 10-05 21:05:22|  3   1  94   0   0|5042M  443M  197M 2180M|  18k 2210 |   0     0 |   0     0 |1679  2655 |1.24 1.67 1.42|  0   0 2.0|   0     0 |   0     0 | 25  197    0   65    0
May 10 21:05:23 ubuntu dstat.sh[71205]: 10-05 21:05:23|  4   1  94   0   0|5042M  443M  197M 2180M|  48k 6113 |   0   408k|   0  35.0 |2033  3308 |1.24 1.67 1.42|2.0   0   0|   0     0 |   0     0 | 25  197    0   65    0
May 10 21:05:24 ubuntu dstat.sh[71205]: 10-05 21:05:24|  4   1  89   4   0|5042M  444M  198M 2180M|  37k 6085 |   0  7131k|   0   613 |3322  4012 |1.14 1.64 1.41|  0   0 2.0|   0     0 |   0     0 | 25  197    0   65    0
May 10 21:05:25 ubuntu dstat.sh[71205]: 10-05 21:05:25|  8  11  80   0   0|5044M  441M  198M 2180M|  17k 1727 |   0    32k|   0  5.01 |2817  4599 |1.14 1.64 1.41|1.0   0 225|   0     0 |   0     0 | 25  197    0   65    0
May 10 21:05:26 ubuntu dstat.sh[71205]: 10-05 21:05:26| 21   9  70   1   1|5073M  412M  198M 2180M|  18k 3507 |  36k  292k|4.00  10.0 |2600  3949 |1.14 1.64 1.41|1.0   0 121|   0     0 |   0     0 | 25  197    0   64    0
May 10 21:05:27 ubuntu dstat.sh[71205]: 10-05 21:05:27| 23   4  70   2   0|5096M  388M  198M 2180M| 211k  141k| 393k  541k|68.1  44.1 |2768  4378 |1.14 1.64 1.41|2.0   0   0|   0     0 |   0     0 | 25  201    0   64    0
May 10 21:05:28 ubuntu dstat.sh[71205]: 10-05 21:05:28| 31   5  61   1   0|5083M  402M  198M 2180M| 257k  229k|   0  2212k|   0   209 |3988  6642 |1.14 1.64 1.41|1.0   0 8.0|   0     0 |   0     0 | 25  202    0   60    0
