-- Logs begin at Wed 2022-07-06 15:56:24 UTC, end at Wed 2022-07-06 17:09:03 UTC. --
Jul 06 16:54:59 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 06 16:55:00 ubuntu dstat.sh[83352]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 06 16:55:00 ubuntu dstat.sh[83352]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 06 17:03:40 ubuntu dstat.sh[83352]: 06-07 17:03:40|  8   3  87   1   0|4947M  199M  174M 2505M|  30k 7581 | 144k  344k|5.00  28.0 |1956  3162 |2.32 2.35 1.46|  0   0   0|   0     0 |   0     0 | 25  304    0   38    0
Jul 06 17:03:41 ubuntu dstat.sh[83352]: 06-07 17:03:41|  5   1  91   3   0|4948M  198M  174M 2505M|  19k   10k|   0  6491k|   0   795 |3369  3335 |2.32 2.35 1.46|2.0   0   0|   0     0 |   0     0 | 25  304    0   38    0
Jul 06 17:03:42 ubuntu dstat.sh[83352]: 06-07 17:03:42|  5   1  94   0   0|4948M  198M  174M 2505M|  57k   12k|   0   336k|   0  36.0 |1726  2807 |2.32 2.35 1.46|  0   0   0|   0     0 |   0     0 | 25  304    0   37    0
Jul 06 17:03:43 ubuntu dstat.sh[83352]: 06-07 17:03:43| 12   2  83   2   0|4950M  195M  174M 2506M| 118k   22k|  28k 1200k|4.00  67.0 |2325  3614 |2.32 2.35 1.46|  0   0   0|   0     0 |   0     0 | 25  304    0   37    0
Jul 06 17:03:44 ubuntu dstat.sh[83352]: 06-07 17:03:44|  3   1  93   0   0|4949M  195M  174M 2506M| 437k   18k|   0   280k|   0  18.0 |2061  2656 |2.22 2.32 1.46|  0   0   0|   0     0 |   0     0 | 25  304    0   34    0
Jul 06 17:03:45 ubuntu dstat.sh[83352]: 06-07 17:03:45| 15   3  81   0   0|4964M  175M  174M 2511M| 453k 8902 |   0  1046k|   0  14.0 |1989  2636 |2.22 2.32 1.46|1.0   0 1.0|   0     0 |   0     0 | 25  304    0   34    0
Jul 06 17:03:46 ubuntu dstat.sh[83352]: 06-07 17:03:46| 25   5  68   1   0|4964M  174M  174M 2512M|  25k   14k|  16k 2304k|1.99  55.8 |2044  3144 |2.22 2.32 1.46|2.0   0 3.0|   0     0 |   0     0 | 25  304    0   32    0
Jul 06 17:03:47 ubuntu dstat.sh[83352]: 06-07 17:03:47| 24   4  70   2   0|4970M  164M  175M 2516M|  25k   15k| 121k  450k|15.1  25.1 |2042  3936 |2.22 2.32 1.46|1.0   0 2.0|   0     0 |   0     0 | 25  304    0   32    0
Jul 06 17:03:48 ubuntu dstat.sh[83352]: 06-07 17:03:48| 26   2  71   1   0|4952M  184M  175M 2514M|  13k 4505 |  64k  511k|11.0  7.99 |1841  2948 |2.22 2.32 1.46|1.0 1.0   0|   0     0 |   0     0 | 25  304    0   32    0
Jul 06 17:03:49 ubuntu dstat.sh[83352]: 06-07 17:03:49| 23   4  72   1   0|4955M  174M  175M 2520M|  14k 1621 |  68k  937k|15.0  11.0 |1835  2489 |2.12 2.30 1.46|1.0   0   0|   0     0 |   0     0 | 25  304    0   32    0
Jul 06 17:03:50 ubuntu dstat.sh[83352]: 06-07 17:03:50| 26   5  67   0   0|4981M  149M  175M 2519M|  27k 9339 |   0   868k|   0  30.0 |9061    18k|2.12 2.30 1.46|1.0   0 7.0|   0     0 |   0     0 | 25  304    0   32    0
Jul 06 17:03:51 ubuntu dstat.sh[83352]: 06-07 17:03:51| 23   5  70   0   0|4958M  172M  175M 2519M|  20k 7927 |   0   607k|   0  36.9 |2188  3234 |2.12 2.30 1.46|2.0   0 7.0|   0     0 |   0     0 | 25  304    0   26    0
Jul 06 17:03:52 ubuntu dstat.sh[83352]: 06-07 17:03:52| 15  16  68   1   0|4913M  225M  175M 2512M|  29k 7800 |  88k  657k|3.00  21.0 |3377  5416 |2.12 2.30 1.46|2.0   0 303|   0     0 |   0     0 | 25  302    0   26    0
Jul 06 17:03:53 ubuntu dstat.sh[83352]: 06-07 17:03:53| 25   4  68   0   0|4948M  189M  175M 2512M|  38k   20k|   0   843k|   0  42.0 |2218  3419 |2.12 2.30 1.46|5.0   0 1.0|   0     0 |   0     0 | 25  304    0   27    0
Jul 06 17:03:54 ubuntu dstat.sh[83352]: 06-07 17:03:54| 25   5  70   0   0|4912M  225M  175M 2512M| 120k  113k| 156k  172k|3.00  9.01 |2371  3610 |2.11 2.30 1.46|2.0   0  44|   0     0 |   0     0 | 25  304    0   29    0
Jul 06 17:03:55 ubuntu dstat.sh[83352]: 06-07 17:03:55| 22   7  70   0   0|4948M  189M  175M 2512M|  11k 1619 |   0   232k|   0  10.0 |2021  3039 |2.11 2.30 1.46|1.0   0  70|   0     0 |   0     0 | 25  304    0   27    0
Jul 06 17:03:56 ubuntu dstat.sh[83352]: 06-07 17:03:56| 22   7  69   0   0|4918M  219M  175M 2512M|  71k   63k|   0   504k|   0  26.0 |2359  3868 |2.11 2.30 1.46|1.0   0  71|   0     0 |   0     0 | 25  304    0   27    0
Jul 06 17:03:57 ubuntu dstat.sh[83352]: 06-07 17:03:57| 25   4  70   0   0|4949M  188M  175M 2512M|  15k 6042 |   0   513k|   0  35.1 |1878  3012 |2.11 2.30 1.46|1.0   0 3.0|   0     0 |   0     0 | 25  304    0   25    0
Jul 06 17:03:58 ubuntu dstat.sh[83352]: 06-07 17:03:58| 24   5  70   0   0|4919M  218M  175M 2512M|  99k   87k|   0   659k|   0  31.0 |2157  3474 |2.11 2.30 1.46|1.0   0  57|   0     0 |   0     0 | 25  304    0   25    0
Jul 06 17:03:59 ubuntu dstat.sh[83352]: 06-07 17:03:59| 24   4  72   1   0|4965M  172M  175M 2512M|  16k 1846 |   0  1963k|   0  81.1 |1779  2880 |2.02 2.27 1.46|1.0   0 1.0|   0     0 |   0     0 | 25  304    0   25    0
Jul 06 17:04:00 ubuntu dstat.sh[83352]: 06-07 17:04:00| 25   5  70   0   1|4938M  198M  175M 2512M|  96k   90k|   0   240k|   0  21.0 |2310  3748 |2.02 2.27 1.46|1.0   0  29|   0     0 |   0     0 | 25  304    0   27    0
Jul 06 17:04:01 ubuntu dstat.sh[83352]: 06-07 17:04:01| 26   3  69   1   0|4971M  166M  175M 2512M| 114k  107k|   0   775k|   0  64.0 |2531  4297 |2.02 2.27 1.46|3.0   0   0|   0     0 |   0     0 | 25  304    0   28    0
Jul 06 17:04:02 ubuntu dstat.sh[83352]: 06-07 17:04:02| 24   5  70   0   0|4947M  189M  175M 2513M|  18k   11k|  64k  527k|1.00  33.0 |2405  3820 |2.02 2.27 1.46|3.0   0  49|   0     0 |   0     0 | 25  304    0   28    0
Jul 06 17:04:03 ubuntu dstat.sh[83352]: 06-07 17:04:03| 26   5  68   0   0|4915M  222M  175M 2513M| 107k   99k|   0   633k|   0  39.0 |2451  3953 |2.02 2.27 1.46|1.0   0  28|   0     0 |   0     0 | 25  304    0   30    0
Jul 06 17:04:04 ubuntu dstat.sh[83352]: 06-07 17:04:04| 24   4  70   0   0|4950M  187M  175M 2513M|  13k 2571 |   0   320k|   0  24.0 |2033  2898 |1.94 2.25 1.45|1.0   0 1.0|   0     0 |   0     0 | 25  304    0   30    0
Jul 06 17:04:05 ubuntu dstat.sh[83352]: 06-07 17:04:05| 24   5  70   0   0|4913M  224M  175M 2513M| 106k   98k|   0   564k|   0  32.0 |2452  3915 |1.94 2.25 1.45|1.0   0  57|   0     0 |   0     0 | 25  304    0   30    0
Jul 06 17:04:06 ubuntu dstat.sh[83352]: 06-07 17:04:06| 23   5  70   0   0|4960M  177M  175M 2513M|  17k   10k|   0  1283k|   0  68.0 |2148  3430 |1.94 2.25 1.45|4.0   0  30|   0     0 |   0     0 | 25  304    0   30    0
Jul 06 17:04:07 ubuntu dstat.sh[83352]: 06-07 17:04:07| 25   6  70   0   0|4934M  202M  175M 2513M|  93k   86k|   0   368k|   0  29.0 |2477  4043 |1.94 2.25 1.45|2.0   0  51|   0     0 |   0     0 | 25  304    0   31    0
Jul 06 17:04:08 ubuntu dstat.sh[83352]: 06-07 17:04:08| 27   4  68   0   1|4995M  141M  175M 2513M|  15k 5312 |   0   400k|   0  10.0 |1765  2691 |1.94 2.25 1.45|2.0   0   0|   0     0 |   0     0 | 25  304    0   31    0
Jul 06 17:04:09 ubuntu dstat.sh[83352]: 06-07 17:04:09| 27   4  69   0   0|4937M  199M  175M 2513M| 128k  122k|   0   371k|   0  13.0 |2141  3381 |1.94 2.25 1.46|1.0   0  15|   0     0 |   0     0 | 25  304    0   32    0
Jul 06 17:04:10 ubuntu dstat.sh[83352]: 06-07 17:04:10| 25   4  71   0   0|4968M  168M  175M 2513M|  38k   32k|   0   473k|   0  20.0 |2010  3083 |1.94 2.25 1.46|1.0   0   0|   0     0 |   0     0 | 25  304    0   32    0
Jul 06 17:04:11 ubuntu dstat.sh[83352]: 06-07 17:04:11| 30   3  62   3   0|4919M  217M  175M 2513M| 323k  316k|   0  1477k|   0   194 |4016  7555 |1.94 2.25 1.46|1.0   0 5.0|   0     0 |   0     0 | 25  304    0   32    0
Jul 06 17:04:12 ubuntu dstat.sh[83352]: 06-07 17:04:12| 30   5  63   1   0|4953M  183M  175M 2513M|  15k 8630 |   0  5469k|   0   557 |3121  3423 |1.94 2.25 1.46|1.0   0 1.0|   0     0 |   0     0 | 25  304    0   32    0
Jul 06 17:04:13 ubuntu dstat.sh[83352]: 06-07 17:04:13| 27   4  67   1   0|4971M  164M  176M 2514M| 384k  378k|   0  1274k|   0   139 |3397  5870 |1.94 2.25 1.46|1.0   0   0|   0     0 |   0     0 | 25  306    0   21    0
Jul 06 17:04:14 ubuntu dstat.sh[83352]: 06-07 17:04:14| 20  12  65   0   0|4917M  218M  176M 2514M| 216k  207k|  32k  811k|5.99  89.8 |3781  6147 |1.87 2.23 1.45|1.0   0 233|   0     0 |   0     0 | 25  304    0   22    0
Jul 06 17:04:15 ubuntu dstat.sh[83352]: 06-07 17:04:15| 13  20  66   0   0|4917M  218M  176M 2514M|7583  1735 |   0   445k|   0  31.1 |3425  5582 |1.87 2.23 1.45|2.0   0 412|   0     0 |   0     0 | 25  304    0   22    0
Jul 06 17:04:16 ubuntu dstat.sh[83352]: 06-07 17:04:16| 14  19  64   1   0|4918M  216M  176M 2515M|  31k   11k|   0  4137k|   0   257 |4467  7488 |1.87 2.23 1.45|1.0   0 446|   0     0 |   0     0 | 25  304    0   22    0
Jul 06 17:04:17 ubuntu dstat.sh[83352]: 06-07 17:04:17| 13  21  66   0   0|4918M  216M  176M 2515M|  18k 8116 |   0   376k|   0  31.0 |3774  6546 |1.87 2.23 1.45|1.0   0 414|   0     0 |   0     0 | 25  304    0   22    0
Jul 06 17:04:18 ubuntu dstat.sh[83352]: 06-07 17:04:18| 12  21  67   0   0|4917M  217M  176M 2515M|  14k 2425 |   0   200k|   0  19.0 |3327  5530 |1.87 2.23 1.45|2.0   0 388|   0     0 |   0     0 | 25  304    0   22    0
Jul 06 17:04:19 ubuntu dstat.sh[83352]: 06-07 17:04:19| 27  25  48   0   1|4953M  181M  176M 2515M|  10k 2850 | 256k  780k|2.00  24.0 |3608  6058 |1.80 2.21 1.45|1.0   0 459|   0     0 |   0     0 | 25  304    0   22    0
Jul 06 17:04:20 ubuntu dstat.sh[83352]: 06-07 17:04:20| 29  24  45   0   1|4918M  216M  176M 2515M|  18k 8017 | 256k  673k|2.00  33.0 |3724  6748 |1.80 2.21 1.45|4.0   0 454|   0     0 |   0     0 | 25  304    0   22    0
Jul 06 17:04:21 ubuntu dstat.sh[83352]: 06-07 17:04:21| 31  25  43   1   0|4932M  202M  176M 2515M|  18k   10k| 256k 1348k|2.00  47.0 |3908  7108 |1.80 2.21 1.45|2.0   0 485|   0     0 |   0     0 | 25  304    0   22    0
Jul 06 17:04:22 ubuntu dstat.sh[83352]: 06-07 17:04:22| 27  13  56   3   0|4934M  282M  176M 2440M|  27k   17k| 840k 7804k|79.0   157 |2920  4125 |1.80 2.21 1.45|1.0   0  75|   0     0 |   0     0 | 25  304    0   22    0
Jul 06 17:04:23 ubuntu dstat.sh[83352]: 06-07 17:04:23| 23   4  66   6   0|4957M  260M  176M 2440M|  34k   22k| 416k 5042k|55.0   204 |2932  5129 |1.80 2.21 1.45|2.0   0 5.0|   0     0 |   0     0 | 25  304    0   22    0
Jul 06 17:04:24 ubuntu dstat.sh[83352]: 06-07 17:04:24| 23   6  67   2   0|4956M  245M  176M 2455M|  19k 9110 |  28k 1539k|7.00  50.0 |8307    17k|1.81 2.20 1.45|2.0   0 5.0|   0     0 |   0     0 | 25  304    0   22    0
Jul 06 17:04:25 ubuntu dstat.sh[83352]: 06-07 17:04:25| 14   3  71  10   0|4973M  199M  176M 2485M|  15k 4215 |  28M  863k| 238  8.99 |2161  2838 |1.81 2.20 1.45|  0 1.0 4.0|   0     0 |   0     0 | 25  304    0   22    0
Jul 06 17:04:26 ubuntu dstat.sh[83352]: 06-07 17:04:26| 21   1  76   1   0|4968M  203M  176M 2486M|  24k   11k| 632k  592k|5.00  39.0 |2127  3079 |1.81 2.20 1.45|1.0   0   0|   0     0 |   0     0 | 25  305    0   22    0
Jul 06 17:04:27 ubuntu dstat.sh[83352]: 06-07 17:04:27|  4   1  93   0   0|4968M  203M  176M 2486M|  27k 7073 |   0   428k|   0  23.0 |2002  3037 |1.81 2.20 1.45|  0   0 2.0|   0     0 |   0     0 | 25  305    0   22    0
Jul 06 17:04:28 ubuntu dstat.sh[83352]: 06-07 17:04:28|  7   1  89   2   0|4969M  202M  176M 2486M|  18k 4196 | 224k  408k|10.0  17.0 |1751  2570 |1.81 2.20 1.45|  0   0   0|   0     0 |   0     0 | 25  305    0   22    0
Jul 06 17:04:29 ubuntu dstat.sh[83352]: 06-07 17:04:29|  7   1  90   1   0|4970M  200M  176M 2486M|  20k 4091 |   0   252k|   0  8.99 |1608  2470 |1.67 2.17 1.45|  0   0   0|   0     0 |   0     0 | 25  305    0   19    0
Jul 06 17:04:30 ubuntu dstat.sh[83352]: 06-07 17:04:30| 15   2  82   1   0|4974M  192M  176M 2492M|  15k 8823 |   0   640k|   0  34.0 |1900  3037 |1.67 2.17 1.45|  0   0   0|   0     0 |   0     0 | 25  305    0   19    0
Jul 06 17:04:31 ubuntu dstat.sh[83352]: 06-07 17:04:31|  8   1  88   1   0|4973M  191M  176M 2492M|  17k   11k|   0   508k|   0  31.0 |1793  2918 |1.67 2.17 1.45|  0   0   0|   0     0 |   0     0 | 25  305    0   19    0
Jul 06 17:04:32 ubuntu dstat.sh[83352]: 06-07 17:04:32|  9   1  88   1   0|4974M  191M  176M 2492M|  20k   13k|   0   412k|   0  27.0 |1828  2983 |1.67 2.17 1.45|1.0   0   0|   0     0 |   0     0 | 25  305    0   19    0
Jul 06 17:04:33 ubuntu dstat.sh[83352]: 06-07 17:04:33| 16   6  76   2   0|4977M  187M  176M 2494M|  28k   20k| 725k 1042k|9.02  77.1 |2902  6184 |1.67 2.17 1.45|4.0   0  34|   0     0 |   0     0 | 25  305    0   21    0
Jul 06 17:04:34 ubuntu dstat.sh[83352]: 06-07 17:04:34| 12   2  83   0   0|4977M  185M  176M 2494M| 103k   95k| 220k  568k|3.00  30.0 |3118  5815 |1.70 2.16 1.45|  0   0   0|   0     0 |   0     0 | 25  305    0   20    0
Jul 06 17:04:35 ubuntu dstat.sh[83352]: 06-07 17:04:35|  8   2  89   0   0|4978M  184M  176M 2495M|  27k   20k| 180k  508k|2.00  22.0 |1725  2707 |1.70 2.16 1.45|  0   0   0|   0     0 |   0     0 | 25  305    0   20    0
Jul 06 17:04:36 ubuntu dstat.sh[83352]: 06-07 17:04:36|  8   2  89   1   0|4979M  183M  176M 2495M|  18k   13k| 160k  575k|2.00  31.9 |1897  3069 |1.70 2.16 1.45|  0   0   0|   0     0 |   0     0 | 25  305    0   20    0
Jul 06 17:04:37 ubuntu dstat.sh[83352]: 06-07 17:04:37| 10   1  87   0   1|4980M  181M  176M 2495M|  17k 8087 |  12k  682k|1.00  34.1 |1882  3046 |1.70 2.16 1.45|  0   0 2.0|   0     0 |   0     0 | 25  305    0   20    0
Jul 06 17:04:38 ubuntu dstat.sh[83352]: 06-07 17:04:38| 13   1  83   0   0|4984M  176M  176M 2496M|  18k 6903 |   0   500k|   0  16.0 |1659  2541 |1.70 2.16 1.45|  0   0   0|   0     0 |   0     0 | 25  305    0   20    0
Jul 06 17:04:39 ubuntu dstat.sh[83352]: 06-07 17:04:39| 12   4  82   0   0|4992M  167M  176M 2497M|  20k 4084 |   0   643k|   0  32.0 |2037  3103 |1.56 2.13 1.44|1.0 1.0 4.0|   0     0 |   0     0 | 25  305    0   20    0
Jul 06 17:04:40 ubuntu dstat.sh[83352]: 06-07 17:04:40| 15   3  81   1   0|4987M  172M  176M 2497M|  14k 8454 |  68k  688k|2.00  40.0 |2167  3488 |1.56 2.13 1.44|1.0   0   0|   0     0 |   0     0 | 25  305    0   20    0
Jul 06 17:04:41 ubuntu dstat.sh[83352]: 06-07 17:04:41|  8   2  89   0   0|4987M  172M  176M 2497M|  18k   11k|   0   519k|   0  35.0 |1844  3043 |1.56 2.13 1.44|  0   0   0|   0     0 |   0     0 | 25  305    0   20    0
Jul 06 17:04:42 ubuntu dstat.sh[83352]: 06-07 17:04:42| 11   1  86   1   1|4989M  170M  176M 2498M|  18k   10k|   0   681k|   0  46.1 |1821  3068 |1.56 2.13 1.44|1.0 1.0   0|   0     0 |   0     0 | 25  305    0   20    0
Jul 06 17:04:43 ubuntu dstat.sh[83352]: 06-07 17:04:43|  9   1  84   2   0|4990M  169M  176M 2498M|  23k   16k|  44k 6583k|1.00   612 |3045  3676 |1.56 2.13 1.44|1.0 2.0   0|   0     0 |   0     0 | 25  305    0   20    0
Jul 06 17:04:44 ubuntu dstat.sh[83352]: 06-07 17:04:44| 11   1  86   0   0|4991M  167M  176M 2498M|  12k 5655 |  32k  515k|1.00  27.0 |1926  3206 |1.52 2.11 1.44|  0   0   0|   0     0 |   0     0 | 25  305    0   20    0
Jul 06 17:04:45 ubuntu dstat.sh[83352]: 06-07 17:04:45| 11   1  87   1   0|4992M  166M  176M 2499M|9588  4094 | 104k  456k|2.00  19.0 |1598  2560 |1.52 2.11 1.44|  0   0   0|   0     0 |   0     0 | 25  305    0   20    0
Jul 06 17:04:46 ubuntu dstat.sh[83352]: 06-07 17:04:46| 20   1  74   2   0|4993M  163M  176M 2501M|  29k   17k| 160k 1104k|1.00  61.0 |1969  3082 |1.52 2.11 1.44|1.0   0   0|   0     0 |   0     0 | 25  305    0   20    0
Jul 06 17:04:47 ubuntu dstat.sh[83352]: 06-07 17:04:47| 19   3  70   6   0|4993M  145M  176M 2518M|  18k 9561 |   0  2283k|   0   101 |2248  3464 |1.52 2.11 1.44|1.0   0 2.0|   0     0 |   0     0 | 25  305    0   20    0
Jul 06 17:04:48 ubuntu dstat.sh[83352]: 06-07 17:04:48| 20   6  71   3   0|5001M  155M  176M 2504M|  10k 1857 |   0  1362k|   0  45.1 |1914  2867 |1.52 2.11 1.44|1.0   0   0|   0     0 |   0     0 | 25  305    0   20    0
Jul 06 17:04:49 ubuntu dstat.sh[83352]: 06-07 17:04:49| 18   3  71   6   0|5001M  149M  176M 2510M|9477  1730 |  44k 2058k|2.00  86.9 |2035  3151 |1.47 2.09 1.44|1.0   0   0|   0     0 |   0     0 | 25  305    0   20    0
Jul 06 17:04:50 ubuntu dstat.sh[83352]: 06-07 17:04:50| 21   4  70   3   0|5001M  129M  176M 2530M|  16k 7700 |   0  1518k|   0  63.1 |2061  3253 |1.47 2.09 1.44|2.0   0   0|   0     0 |   0     0 | 25  305    0   20    0
Jul 06 17:04:51 ubuntu dstat.sh[83352]: 06-07 17:04:51| 20   4  70   6   0|5003M  143M  176M 2517M|  14k 8003 |  14M 1805k| 125  80.9 |2297  3411 |1.47 2.09 1.44|1.0   0 1.0|   0     0 |   0     0 | 25  304    0   20    1
Jul 06 17:04:52 ubuntu dstat.sh[83352]: 06-07 17:04:52| 23   5  70   2   0|4979M  166M  176M 2518M|  17k 7619 | 869k  741k|7.01  22.0 |1969  2966 |1.47 2.09 1.44|1.0   0 8.0|   0     0 |   0     0 | 25  304    0   20    0
Jul 06 17:04:53 ubuntu dstat.sh[83352]: 06-07 17:04:53| 28   6  64   1   0|4996M  146M  176M 2521M|  29k   18k|   0  1437k|   0  79.1 |8200    18k|1.47 2.09 1.44|1.0   0 6.0|   0     0 |   0     0 | 25  304    0   21    0
Jul 06 17:04:54 ubuntu dstat.sh[83352]: 06-07 17:04:54| 27   1  70   0   0|4996M  147M  176M 2521M|  20k 1620 |   0   448k|   0  35.0 |1941  2993 |1.44 2.07 1.43|2.0   0 4.0|   0     0 |   0     0 | 25  304    0   20    0
Jul 06 17:04:55 ubuntu dstat.sh[83352]: 06-07 17:04:55| 25   2  71   0   0|4997M  145M  176M 2521M|  11k 1617 |   0   471k|   0  21.0 |1744  2620 |1.44 2.07 1.43|2.0   0 3.0|   0     0 |   0     0 | 25  304    0   20    0
Jul 06 17:04:56 ubuntu dstat.sh[83352]: 06-07 17:04:56| 26   5  67   1   0|4999M  143M  176M 2521M|  22k   13k|   0  3361k|   0   135 |8332    17k|1.44 2.07 1.43|2.0   0 6.0|   0     0 |   0     0 | 25  304    0   18    0
Jul 06 17:04:57 ubuntu dstat.sh[83352]: 06-07 17:04:57| 27   2  70   0   0|5000M  142M  176M 2521M|  16k 5872 |   0   308k|   0  23.0 |3531  6242 |1.44 2.07 1.43|2.0   0 3.0|   0     0 |   0     0 | 25  304    0   18    0
Jul 06 17:04:58 ubuntu dstat.sh[83352]: 06-07 17:04:58| 26   3  71   0   0|5000M  142M  176M 2521M|  15k 1856 |   0    17M|   0  71.0 |1949  2469 |1.44 2.07 1.43|3.0   0 4.0|   0     0 |   0     0 | 25  304    0   18    0
Jul 06 17:04:59 ubuntu dstat.sh[83352]: 06-07 17:04:59| 24   4  71   0   0|4973M  169M  176M 2521M|  13k 1845 |   0   168k|   0  6.00 |1808  2629 |1.40 2.05 1.43|6.0   0 3.0|   0     0 |   0     0 | 25  304    0   18    0
Jul 06 17:05:00 ubuntu dstat.sh[83352]: 06-07 17:05:00| 25   5  70   1   0|4937M  205M  176M 2521M|  12k 6047 |   0   484k|   0  26.0 |2008  2988 |1.40 2.05 1.43|2.0   0 7.0|   0     0 |   0     0 | 25  304    0   16    0
Jul 06 17:05:01 ubuntu dstat.sh[83352]: 06-07 17:05:01| 23   6  69   2   0|4955M  186M  176M 2522M|  18k 9145 | 709k  472k|12.0  26.0 |2925  4961 |1.40 2.05 1.43|1.0   0  83|   0     0 |   0     0 | 25  304    0   16    0
Jul 06 17:05:02 ubuntu dstat.sh[83352]: 06-07 17:05:02| 28   3  66   1   0|4962M  179M  176M 2522M|  19k   12k|   0   124k|   0  12.0 |8042    17k|1.40 2.05 1.43|1.0   0 5.0|   0     0 |   0     0 | 25  304    0   15    0
Jul 06 17:05:03 ubuntu dstat.sh[83352]: 06-07 17:05:03| 27   3  69   1   0|4966M  176M  176M 2522M|  26k   16k|   0   612k|   0  48.0 |2216  3401 |1.40 2.05 1.43|1.0   0 3.0|   0     0 |   0     0 | 25  304    0   16    0
Jul 06 17:05:04 ubuntu dstat.sh[83352]: 06-07 17:05:04| 24   4  71   0   1|4970M  171M  176M 2522M|  11k 2571 |   0   300k|   0  21.0 |2062  3013 |1.45 2.05 1.44|1.0   0  10|   0     0 |   0     0 | 25  304    0   13    0
Jul 06 17:05:05 ubuntu dstat.sh[83352]: 06-07 17:05:05| 26   4  71   0   0|4921M  220M  176M 2522M|  12k 3271 |   0   172k|   0  8.00 |1943  2829 |1.45 2.05 1.44|5.0   0  36|   0     0 |   0     0 | 25  304    0   13    0
Jul 06 17:05:06 ubuntu dstat.sh[83352]: 06-07 17:05:06| 24   5  70   0   0|4955M  186M  176M 2522M|  28k   13k|   0   640k|   0  48.0 |2291  3735 |1.45 2.05 1.44|2.0   0  54|   0     0 |   0     0 | 25  304    0   12    0
Jul 06 17:05:07 ubuntu dstat.sh[83352]: 06-07 17:05:07| 21   9  67   0   0|4951M  176M  177M 2535M|  13k 7214 |  12k 1501k|3.00  33.0 |8401    18k|1.45 2.05 1.44|1.0   0 9.0|   0     0 |   0     0 | 25  304    0   12    0
Jul 06 17:05:08 ubuntu dstat.sh[83352]: 06-07 17:05:08| 24   4  70   0   0|4972M  151M  177M 2538M|  11k 5194 |   0   810k|   0  12.0 |1784  2519 |1.45 2.05 1.44|1.0   0 3.0|   0     0 |   0     0 | 25  304    0   10    0
Jul 06 17:05:09 ubuntu dstat.sh[83352]: 06-07 17:05:09| 23   5  72   0   0|4969M  154M  177M 2539M|5866  1990 |   0   472k|   0  4.00 |1734  2402 |1.49 2.05 1.44|  0   0 2.0|   0     0 |   0     0 | 25  305    0   10    0
Jul 06 17:05:10 ubuntu dstat.sh[83352]: 06-07 17:05:10|  4   2  94   0   0|4969M  155M  177M 2539M|  18k 8523 |   0   504k|   0  34.0 |1751  2865 |1.49 2.05 1.44|  0   0   0|   0     0 |   0     0 | 25  305    0    9    0
Jul 06 17:05:11 ubuntu dstat.sh[83352]: 06-07 17:05:11|  7   1  90   1   0|4970M  153M  177M 2539M|  24k   12k|   0   404k|   0  32.0 |1856  3016 |1.49 2.05 1.44|  0   0   0|   0     0 |   0     0 | 25  305    0    9    0
Jul 06 17:05:12 ubuntu dstat.sh[83352]: 06-07 17:05:12|  8   2  88   1   0|4970M  153M  177M 2539M|  20k   13k|   0   588k|   0  41.0 |1952  3151 |1.49 2.05 1.44|  0   0   0|   0     0 |   0     0 | 25  305    0    7    0
Jul 06 17:05:13 ubuntu dstat.sh[83352]: 06-07 17:05:13| 14   2  81   2   0|4973M  144M  177M 2545M|  23k   16k|   0  7465k|   0   460 |2812  3408 |1.49 2.05 1.44|1.0   0   0|   0     0 |   0     0 | 25  305    0    7    0
Jul 06 17:05:14 ubuntu dstat.sh[83352]: 06-07 17:05:14|  8   1  89   0   0|4973M  144M  177M 2545M|  15k 5622 |   0   432k|   0  21.0 |1749  2609 |1.37 2.02 1.43|  0   0   0|   0     0 |   0     0 | 25  305    0    6    0
Jul 06 17:05:15 ubuntu dstat.sh[83352]: 06-07 17:05:15|  7   1  90   0   0|4973M  144M  177M 2545M|9993  4517 |   0   468k|   0  17.0 |1594  2491 |1.37 2.02 1.43|  0   0   0|   0     0 |   0     0 | 25  305    0    6    0
Jul 06 17:05:16 ubuntu dstat.sh[83352]: 06-07 17:05:16|  8   1  90   0   0|4976M  139M  177M 2546M|  23k   12k|   0   616k|   0  35.0 |1835  2967 |1.37 2.02 1.43|  0   0   0|   0     0 |   0     0 | 25  305    0    6    0
Jul 06 17:05:17 ubuntu dstat.sh[83352]: 06-07 17:05:17|  7   1  90   0   0|4977M  138M  177M 2546M|  17k   11k|   0   564k|   0  29.0 |1858  3026 |1.37 2.02 1.43|  0   0 2.0|   0     0 |   0     0 | 25  305    0    6    0
Jul 06 17:05:18 ubuntu dstat.sh[83352]: 06-07 17:05:18|  5   1  92   0   0|4977M  138M  177M 2546M|  31k 3259 |   0    25M|   0  67.0 |1680  2491 |1.37 2.02 1.43|  0   0   0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:19 ubuntu dstat.sh[83352]: 06-07 17:05:19| 18   6  76   1   0|5014M  125M  176M 2526M|  14k 3382 | 256k  472k|2.00  3.00 |1800  2589 |1.34 2.00 1.43|2.0   0 4.0|   0     0 |   0     0 | 25  306    0    6    0
